Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-10-02,1600592839,967.68,161.28,806.4,Enterprise Flex E-Rent,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-10-02,1600592363,756,126,630,Exclusec Security Solutions Ltd,Office of the Chief Executive,Contractors
Salford City Council,2017-10-02,601202057,984.06,0,984.06,E.On Energy Solutions Ltd,Sustainable Regeneration,Electricity
Salford City Council,2017-10-02,1600592937,754181,0,754181,Greater Manchester Combined,Service Reform,Furniture
Salford City Council,2017-10-02,1600592936,156937.5,26156.25,130781.25,Citizens Advice Bureau,"Community, Health & Social Care",Grants
Salford City Council,2017-10-02,1600592938,6000,0,6000,Scartworks Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-10-02,2204770315,6202650.16,0,6202650.16,NHS CCG,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2017-10-02,601202028,1240.86,56.13,1184.73,Tesco Stores Ltd T/A Tesco Pharmacy,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-10-02,1600592101,3925.99,654.33,3271.66,Portakabin Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-10-02,1600592102,4326.39,721.06,3605.33,Portakabin Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-10-02,601202117,12645.6,0,12645.6,Ladybird Private Day Nursery,Children's Services,Pmnts Privt Provider
Salford City Council,2017-10-02,601202119,8302.5,0,8302.5,Nutkins Play & Learn Centre,Children's Services,Pmnts Privt Provider
Salford City Council,2017-10-02,601202120,4823.49,0,4823.49,Rainbows Nursery,Children's Services,Pmnts Privt Provider
Salford City Council,2017-10-02,601202118,17761.8,0,17761.8,T/A Marlborough Road Academy,Children's Services,Pmnts Privt Provider
Salford City Council,2017-10-02,1600592114,730.75,121.79,608.96,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2017-10-02,1600592115,6582.9,1097.15,5485.75,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2017-10-02,601200308,1649.26,274.88,1374.38,Sharp Business Systems Uk Plc,Children's Services,Printing & Photocopying
Salford City Council,2017-10-02,601202034,550,0,550,Thornley Groves Estate Agent Ltd,Children's Services,Rents
Salford City Council,2017-10-02,1600592215,2145.79,357.63,1788.16,Mitie Security Ltd,Service Reform,Security/Equipment
Salford City Council,2017-10-02,1600592993,510,85,425,The Training Company,Children's Services,Training
Salford City Council,2017-10-02,1600592933,31200,5200,26000,Melton Health Care Technologies Ltd,Capital Expenditure,Trans-service users
Salford City Council,2017-10-02,601202105,588,0,588,T.V. Licensing,Children's Services,TV Licences
Salford City Council,2017-10-02,1600592923,3321.76,553.63,2768.13,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2017-10-02,601200109,15091.22,0,15091.22,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2017-10-02,1600592020,628958.1,104826.35,524131.75,Salford Schools Solutions Ltd,Children's Services,Unitary Charge
Salford City Council,2017-10-02,1600592733,968808.53,161468.09,807340.44,Laing O'Rourke Construction North,Capital Expenditure,Works & Building
Salford City Council,2017-10-03,601202180,44564.44,7427.42,37137.02,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-10-03,601202181,77490.32,12915.16,64575.16,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-10-03,1600592837,745.2,124.2,621,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-10-03,1600592838,745.2,124.2,621,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-10-03,601201794,2560,0,2560,Salford Community Leisure Ltd,Service Reform,Catering Materials
Salford City Council,2017-10-03,601201486,903.6,0,903.6,Aqa Education,Children's Services,Class Supplies Capit
Salford City Council,2017-10-03,1600593239,2232,372,1860,Langford Roofing Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-10-03,601202192,1225,0,1225,Kids Planet Day Nurseries Ltd,Children's Services,Equipment Purchase
Salford City Council,2017-10-03,nbvrpugzd,545.03,3.38,541.65,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-10-03,uqsxeerwh,713.11,15.43,697.68,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
