Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-07-05,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,FINANCIAL CONTROL & OPERATIONS,ROYAL BANK OF SCOTLAND,10004920,28177.14
CAB,CABINET OFFICE,2021-07-15,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - SPECIAL PAYMENTS TO STAFF/CONTRACTORS,COVID19 NR COMMS HUB,ROOK IRWIN SWEENEY LLP,10004926,90000
CAB,CABINET OFFICE,2021-07-26,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,FINANCIAL CONTROL & OPERATIONS,ROYAL BANK OF SCOTLAND,10004928,28177.14
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GAAP,AIVEN LTD,20001945,26091.52
CAB,CABINET OFFICE,2021-07-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GDS - SINGLE SIGN-ON,DIGIDENTITY BV,20001956,256049.1
CAB,CABINET OFFICE,2021-07-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GDS - SINGLE SIGN-ON,DIGIDENTITY BV,20001957,41688.3
CAB,CABINET OFFICE,2021-07-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GDS - SINGLE SIGN-ON,DIGIDENTITY BV,20001958,273660
CAB,CABINET OFFICE,2021-07-15,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GOVERNMENT EQUALITIES OFFICE PROG,COUNCIL OF EUROPE,20001962,50000
CAB,CABINET OFFICE,2021-07-01,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,BPDG - PLANNING AND ASSURANCE,PA CONSULTING SERVICES LTD,1037116496,121020
CAB,CABINET OFFICE,2021-07-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),MYCSP LTD,1037116498,140891.05
CAB,CABINET OFFICE,2021-07-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),MYCSP LTD,1037116498,86368.83
CAB,CABINET OFFICE,2021-07-01,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),GBS - PCSPS PENSIONS (ADMIN),MYCSP LTD,1037116498,86761.23
CAB,CABINET OFFICE,2021-07-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,TRANSITION TASKFORCE (PROGRAMME),YOUGOV PLC,1037116508,42000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT - MANAGEMENT CONFERENCES,COVID19 NR COMMS HUB,SAVANTA GROUP LTD,1037116521,37880
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - MONITORING SERVICES,AID PEOPLE SURVEY,QUALTRICS LLC,1037116534,50940
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - MONITORING SERVICES,AID PEOPLE SURVEY,QUALTRICS LLC,1037116534,69089.21
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - MONITORING SERVICES,AID PEOPLE SURVEY,QUALTRICS LLC,1037116534,305000.14
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,BUILD BACK GREENER (ADMIN),M&C SAATCHI UK LTD,1037116556,72520
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,75000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,187276.94
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,357143
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,72000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,90000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,90000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,53091.55
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,45079.49
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,44793.86
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,45000
CAB,CABINET OFFICE,2021-07-02,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037116563,42000
