Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-10-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002044,29358.43
CAB,CABINET OFFICE,2021-10-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002045,53912.86
CAB,CABINET OFFICE,2021-10-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002046,29844.15
CAB,CABINET OFFICE,2021-10-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002047,335083.31
CAB,CABINET OFFICE,2021-10-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002047,67016.47
CAB,CABINET OFFICE,2021-10-11,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - VERIFY,DIGIDENTITY BV,20002049,217849.1
CAB,CABINET OFFICE,2021-10-20,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - VERIFY,DIGIDENTITY BV,20002057,48181.7
CAB,CABINET OFFICE,2021-10-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,DI - VERIFY,DIGIDENTITY BV,20002059,227923.8
CAB,CABINET OFFICE,2021-10-25,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDIO APPLICATIONS & CLOUD STORAGE,AMAZON WEB SERVICES EMEA SARL,20002060,2903811.25
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,NR COMMS HUB,YOUGOV PLC,1037121927,50800
CAB,CABINET OFFICE,2021-10-01,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,CABINET OFFICE REGIONAL OFFICES,GOVERNMENT PROPERTY AGENCY-2WM,1037121944,42095.66
CAB,CABINET OFFICE,2021-10-01,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - RENT,ESTATES MANAGEMENT COSTS,GOVERNMENT PROPERTY AGENCY-2WM,1037121944,1501791.24
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,25060.39
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,26565.3
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,28936.5
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,30819.22
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,98501.1
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,150000
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,27089.23
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121946,100000
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INSIGNIA OVERHEAD COSTS,MEDALS & INSIGNIA (PROG),CENTRAL CHANCERY OF THE ORDERS OF KNIGHTHOOD,1037121953,81076
CAB,CABINET OFFICE,2021-10-01,Exp - Purchase Of Goods/Services - Contractors,GOVERNMENT EQUALITIES OFFICE PROG,G4S GAOS  CCC EQUALITY ADVISORY AND SUPPORT SERVICES,1037121971,84400.96
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,NR COMMS HUB,MANNING GOTTLIEB OMD,1037121980,56503.55
CAB,CABINET OFFICE,2021-10-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,RESILIENCE DIRECT,UKFAST,1037121999,45000
