Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-05-20,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,CONNECTION CAMPAIGN,ENGINE PARTNERS UK LLP,10004904,43957.78
CAB,CABINET OFFICE,2021-05-13,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GDS - SINGLE SIGN-ON,DIGIDENTITY BV,20001901,235900.65
CAB,CABINET OFFICE,2021-05-13,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,GDS - SINGLE SIGN-ON,DIGIDENTITY BV,20001902,400000.00
CAB,CABINET OFFICE,2021-05-20,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,COVID 19 NR COMMS HUB,"TABLEAU INTERNATIONAL, U.C.",20001906,28294.86
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037113189,31264.55
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037113189,37162.95
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037113189,131717.68
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037113189,102390.80
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037113189,102393.81
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037113189,414467.26
CAB,CABINET OFFICE,2021-05-04,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037113189,36574.30
