Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction number,Amount
CAB,CABINET OFFICE,2021-04-12,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - CHILD CARE,CO HR PAY & REWARD TEAM,ACCOR TA EDENRED,10004899,29412.07
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,GCS INTERNATIONAL,3SG OMD,20001846,95659.47
CAB,CABINET OFFICE,2021-04-09,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,GCS INTERNATIONAL,3SG OMD,20001853,213251.31
CAB,CABINET OFFICE,2021-04-22,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CRISIS RESPONSE COVID,EMODO INC,20001883,142500.00
CAB,CABINET OFFICE,2021-04-22,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CRISIS RESPONSE COVID,EMODO INC,20001884,110000
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL - VEHICLE RENTAL,PMO DOMESTIC VISITS,DEPARTMENT FOR TRANSPORT,1037111512,27900.34
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GEOSPATIAL COMMISSION,GREATER LONDON AUTHORITY,1037111513,375241.42
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INSIGNIA OVERHEAD COSTS,MEDALS & INSIGNIA (PROG),CENTRAL CHANCERY OF THE ORDERS OF KNIGHTHOOD,1037111519,81076
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,23RED LTD,1037111529,48884
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,23RED LTD,1037111529,39349.6
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,23RED LTD,1037111529,48480
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,23RED LTD,1037111529,58710.8
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TRANSITION TASKFORCE (PROGRAMME),APPRILIS,1037111534,141395
CAB,CABINET OFFICE,2021-04-01,Exp - Purchase Of Goods/Services - Consultancy,GCO Admin,BARINGA PARTNERS LLP,1037111535,114850
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - FM CONTRACT VARIABLE,FACILITIES MANAGEMENT,MITIE FM LTD,1037111547,127174.28
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - FM CONTRACT VARIABLE,FACILITIES MANAGEMENT,MITIE FM LTD,1037111547,31265.07
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - FM CONTRACT VARIABLE,FACILITIES MANAGEMENT,MITIE FM LTD,1037111547,56683.11
CAB,CABINET OFFICE,2021-04-01,PPE - POA & AUC (OWNED) - COST - ADDITIONS - BUILDINGS,DOWNING STREET MODERNISATION PROGRAMME,MITIE FM LTD,1037111547,106777.85
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,WAVEMAKER LTD,1037111555,29307.39
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,CONNECTIONS CAMPAIGN,WAVEMAKER LTD,1037111555,25075.98
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,WAVEMAKER LTD,1037111555,30186.84
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037111557,38277.16
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037111557,67786.11
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,47604.39
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,188967.27
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,75630.22
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037111557,91435.74
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,63956.45
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,252572.86
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,258627.33
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,420107.68
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,MANNING GOTTLIEB OMD,1037111557,33128.86
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111557,67977.97
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,AIRBUS DEFENCE & SPACE LTD,1037111568,29937.84
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,AIRBUS DEFENCE & SPACE LTD,1037111568,29937.84
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,AIRBUS DEFENCE & SPACE LTD,1037111568,29937.84
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,ENGINE PARTNERS UK LLP,1037111575,96455
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,ENGINE PARTNERS UK LLP,1037111575,1529190.5
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,Capability - Learning & Development,KORN FERRY UK LIMITED,1037111577,28387.79
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER,EUROPE TEAM,FCDO SERVICES,1037111580,33733.92
CAB,CABINET OFFICE,2021-04-01,Exp - Purchase Of Goods/Services - Consultancy,SME CONTRACT MANAGMENT LEAD,GOVERNMENT ACTUARYS DEPARTMENT GAD,1037111582,42757.56
CAB,CABINET OFFICE,2021-04-01,Exp - Purchase Of Goods/Services - Consultancy,IPA PFI CONTRACT REVIEW,PRICE WATERHOUSE COOPERS,1037111584,45000
CAB,CABINET OFFICE,2021-04-01,Exp - Purchase Of Goods/Services - Consultancy,OGP - DATA & ANALYSIS,DELOITTE LLP,1037111609,67800
CAB,CABINET OFFICE,2021-04-01,Exp - Purchase Of Goods/Services - Consultancy,FACULTY AND SERVICE DELIVERY,DELOITTE LLP,1037111609,104600
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,OGP - DATA & ANALYSIS,ARCUS GLOBAL,1037111610,99320
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,OGP - DATA & ANALYSIS,ARCUS GLOBAL,1037111610,99320
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,COVID 19 NR COMMS HUB,PREMISE DATA CORPORATION,1037111615,1297185
CAB,CABINET OFFICE,2021-04-01,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,DIGITAL & TECHNOLOGY APPLICATIONS TEAM,TRUSTMARQUE SOLUTIONS LTD,1037111623,36077.2
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECHNOLOGY AND OPERATIONS,LOGIT,1037111630,29368.88
CAB,CABINET OFFICE,2021-04-06,Exp - Purchase Of Goods/Services - Consultancy,OGP - Facilities Management,ERNST & YOUNG LLP,1037111634,34700
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - RECORDS AND DATA STORAGE AND ARCHIVING,G7 2021 Community outreach,EDF ENERGY PLC,1037111639,78846
CAB,CABINET OFFICE,2021-04-06,Exp - Purchase Of Goods/Services - Consultancy,DELIVERY PARTNERS,BRITISH TRANSPORT POLICE,1037111649,58500
CAB,CABINET OFFICE,2021-04-06,Exp - Purchase Of Goods/Services - Consultancy,COVID-19 TASKFORCE - DATA,DELOITTE LLP,1037111652,91035
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER,GCS INTERNATIONAL OPERATIONS TEAM,CAPITA,1037111667,83000
CAB,CABINET OFFICE,2021-04-06,IA - POA & AUC - COST - ADDITIONS,OGP - DATA & ANALYSIS,LANDMARK INFORMATION GROUP LTD,1037111674,204067.65
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GCS INTERNATIONAL,ORB INTERNATIONAL LTD,1037111685,166666.67
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GCS INTERNATIONAL,M&C SAATCHI UK LTD,1037111698,29927.06
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GCS INTERNATIONAL,M&C SAATCHI UK LTD,1037111698,45072.94
CAB,CABINET OFFICE,2021-04-06,Exp - Purchase Of Goods/Services - Consultancy,"IPA FUNCTION, PROFESSION AND STANDARDS",FIREWOOD LTD,1037111700,32760
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,45632.82
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,146000
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,FACULTY AND SERVICE DELIVERY,MANNING GOTTLIEB OMD,1037111705,128000
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,210212.04
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,25321.58
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,43711.52
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,27596.97
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,68277.79
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,399911.9
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,141268.23
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,COVID 19 NR COMMS HUB,MANNING GOTTLIEB OMD,1037111705,380815.99
CAB,CABINET OFFICE,2021-04-06,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,ESTATES MANAGEMENT COSTS,GOVERNMENT PROPERTY AGENCY GPA,1037111711,35371
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER,GCS INTERNATIONAL OPERATIONS TEAM,CAPITA,1037111739,29421
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - ADVERTISING,GOV COMMS EU EXIT PROG,LIVERPOOL CITY COUNCIL,1037111748,234359
CAB,CABINET OFFICE,2021-04-07,Exp - Purchase Of Goods/Services - Consultancy,IPA PFI EXPIRY,PRICE WATERHOUSE COOPERS,1037111757,53997.5
CAB,CABINET OFFICE,2021-04-07,Exp - Purchase Of Goods/Services - Consultancy,OGP - CHIEF OPERATING OFFICER,METHODS BUSINESS AND DIGITAL TECHNOLOGY LTD,1037111761,40675
CAB,CABINET OFFICE,2021-04-07,Exp - Purchase Of Goods/Services - Contractors,OFFICE OF THE SECRETARY OF THE CABINET,ALEXANDER MANN SOLUTIONS LTD-2WM,1037111767,28605.84
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,GCS LEVY,CAPITA BUSINESS SERVICES LTD,1037111774,76155.89
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - GEOSPATIAL DATA SERVICES - CAPITAL,GEOSPATIAL COMMISSION,GETMAPPING PLC,1037111777,99255.25
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,DEVOLUTION STRATEGY DIVISION,CSL KPMG LLP-2WM,1037111778,61159.5
CAB,CABINET OFFICE,2021-04-07,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GEOSPATIAL COMMISSION,CONNECTED PLACES CATAPULT SERVICES LTD,1037111792,79926
CAB,CABINET OFFICE,2021-04-07,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - ADDITIONS - IT HARDWARE ADDITIONS,MANAGEMENT & CENTRAL SUPPORT,CREATIVE VIDEO PRODUCTIONS LTD,1037111802,29125
CAB,CABINET OFFICE,2021-04-07,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,OGP - One Public Estate,WIDER HAMPSHIRE,1037111803,269000
CAB,CABINET OFFICE,2021-04-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,OUTSOURCING - CCIT,AVANADE UK LTD,1037111812,85264.38
CAB,CABINET OFFICE,2021-04-08,Exp - Purchase Of Goods/Services - Consultancy,GDS - SINGLE SIGN-ON,HOME OFFICE,1037111817,101684.5
CAB,CABINET OFFICE,2021-04-08,Exp - Purchase Of Goods/Services - Consultancy,GDS - SINGLE SIGN-ON,HOME OFFICE,1037111817,351861.08
CAB,CABINET OFFICE,2021-04-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER - RESEARCH AND DEVELOPMENT,GOVERNMENT EQUALITIES OFFICE PROG,OFFICE FOR NATIONAL STATISTIC,1037111823,45000
CAB,CABINET OFFICE,2021-04-08,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - PENSIONS PAYROLL CONTRACTOR (FIXED FEE),SME CONTRACT MANAGMENT LEAD,MY CSP LTD,1037111824,2030365.76
CAB,CABINET OFFICE,2021-04-08,Exp - Purchase Of Goods/Services - Consultancy,GOVERNMENT EQUALITIES OFFICE PROG,IMPROVEMENT & DEVELOPMENT AGENCY,1037111825,70010.83
CAB,CABINET OFFICE,2021-04-08,Exp - Purchase Of Goods/Services - Consultancy,COMMERCIAL,CROWN COMMERCIAL SERVICE,1037111826,50000
CAB,CABINET OFFICE,2021-04-08,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,CO HR CONTRACTS & THIRD PARTY SUPPLIERS,MINISTRY OF JUSTICE,1037111832,82822.5
CAB,CABINET OFFICE,2021-04-08,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CDIO COMMERCIAL TEAM,RACKSPACE LTD,1037111875,48885.49
