Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2020-06-10,16515280.42,DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,,
2020-06-10,16515280.42,DOCKLANDS LIGHT RAILWAY,CONST. Y AUX. DE FERROCARRILES S.A,,
2020-06-24,16109640.41,RAIL FOR LONDON LIMITED,MTR CORPORATION (CROSSRAIL) LTD,,
2020-06-24,15922510.84,RAIL FOR LONDON LIMITED,ARRIVA RAIL LONDON,,
2020-06-12,14782193.68,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2020-06-12,14435284.64,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
2020-06-12,11651682.61,LONDON BUS SERVICES LTD,LONDON GENERAL TRANSPORT SERVICES,,
2020-06-12,10470240.25,LONDON BUS SERVICES LTD,LONDON CENTRAL BUS COMPANY LTD,,
2020-06-12,9596977.96,LONDON BUS SERVICES LTD,LONDON UNITED BUSWAYS,,
2020-06-12,8658169.76,LONDON BUS SERVICES LTD,EAST LONDON BUS & COACH COMPANY LTD,,
2020-06-08,7658449.31,SURFACE TRANSPORT CORP,METROPOLITAN POLICE,,
2020-06-22,7153750.04,DOCKLANDS LIGHT RAILWAY,KEOLIS AMEY DOCKLANDS LIMITED,,
2020-06-12,6596345.00,LONDON BUS SERVICES LTD,ABELLIO LONDON LTD,,
2020-06-12,6434493.56,LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,,
2020-06-12,6168959.83,TRANSPORT TRADING LTD,RAIL SETTLEMENT PLAN,,
2020-06-17,5829250.41,TRANSPORT TRADING LTD,CUBIC TRANSPORTATION SYSTEMS LTD,,
2020-06-12,5734466.88,LONDON BUS SERVICES LTD,STAGECOACH,,
2020-06-26,4883768.66,LONDON BUS SERVICES LTD,METROLINE TRAVEL LTD,,
2020-06-26,4825104.43,LONDON BUS SERVICES LTD,ARRIVA LONDON NORTH LTD,,
