Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-02-09,4040.00,Chief Executive's Office-Public Health,Church Lane Surgery,,
2015-02-24,32887.50,,2014:12D  Dementia,,
2015-02-24,1024.12,,2014:12DSLDual Sensory Loss,,
2015-02-24,243133.60,,2014:12FTIFrailty And/Or Temporary Illness,,
2015-02-24,39621.38,,2014:12LD Learning Disabilities,,
2015-02-24,3095.28,,2014:12MH Mental Health (Except Dementia),,
2015-02-24,15205.62,,2014:12OV Other Vulnerable People,,
2015-02-24,68088.65,,2014:12PD Physically Disabled,,
2015-02-24,813.12,,2014:12SM Substance Misuse,,
2015-02-24,3101.52,,2014:12VI Visual Impairment,,
2015-02-24,45478.70,"Adults, Health and Social Care-Adult Health & Social Care",2014:13D  Dementia,,
2015-02-24,7386.32,"Adults, Health and Social Care-Adult Health & Social Care",2014:13DSLDual Sensory Loss,,
2015-02-24,155661.00,"Adults, Health and Social Care-Adult Health & Social Care",2014:13FTIFrailty And/Or Temporary Illness,,
2015-02-24,169022.37,"Adults, Health and Social Care-Adult Health & Social Care",2014:13LD Learning Disabilities,,
2015-02-24,15884.38,"Adults, Health and Social Care-Adult Health & Social Care",2014:13MH Mental Health (Except Dementia),,
2015-02-24,11487.76,"Adults, Health and Social Care-Adult Health & Social Care",2014:13OV Other Vulnerable People,,
2015-02-24,282502.24,"Adults, Health and Social Care-Adult Health & Social Care",2014:13PD Physically Disabled,,
2015-02-24,1240.00,"Adults, Health and Social Care-Adult Health & Social Care",2014:13SM Substance Misuse,,
2015-02-24,16835.72,"Adults, Health and Social Care-Adult Health & Social Care",2014:13VI Visual Impairment,,
2015-02-02,1107.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-02-05,595.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-02-10,2025.00,Communities & Service Support-Service Development - Client Services,A Ashworth & Son Landscapes Ltd,,
2015-02-11,479.35,Communities & Service Support-Safer Cleaner Greener,A Ashworth & Son Landscapes Ltd,,
2015-02-11,806.82,Communities & Service Support-Museums & Arts,A Ashworth & Son Landscapes Ltd,,
2015-02-12,809.69,Communities & Service Support-Sport & Leisure Management DSO,A Cumberlidge (Tilers) Ltd,,
2015-02-10,1612.00,Deputy Chief Executive-ICT Services,ABN AMRO Commercial Finance PLC,,
2015-02-17,1200.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2015-02-17,6804.00,Deputy Chief Executive-Human Resources,AES Digital Solutions Ltd,,
2015-02-02,6827.40,Children and Young People-Education - Capital,AHR Architects Ltd,,
2015-02-20,1614.00,Children and Young People-Education - Capital,AHR Architects Ltd,,
2015-02-06,2508.91,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2015-02-10,1513.18,"Adults, Health and Social Care-Adult Health & Social Care",ALS Support,,
2015-02-20,532.42,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-09,39.68,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-02-09,361.73,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-02-09,65.37,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-02-09,143.40,Communities & Service Support-Safer Cleaner Greener,ATS Euromaster Ltd,,
2015-02-26,499.00,Economy and Environment-Transport Services,AV Interiors Ltd,,
2015-02-12,66923.36,Economy and Environment-Environmental Services,AWM Ltd,,
2015-02-20,71802.49,Economy and Environment-Environmental Services,AWM Ltd,,
2015-02-24,75938.48,Economy and Environment-Environmental Services,AWM Ltd,,
2015-02-05,221.00,Economy and Environment-Highways and Engineering Services,Abacus Fabrications,,
2015-02-05,105.00,Economy and Environment-Highways and Engineering Services,Abacus Fabrications,,
2015-02-05,80.00,Economy and Environment-Highways and Engineering Services,Abacus Fabrications,,
2015-02-05,60.00,Economy and Environment-Highways and Engineering Services,Abacus Fabrications,,
2015-02-03,10658.00,Children and Young People-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-02-03,10871.16,Children and Young People-Schools and Children's Services - Non-School,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-02-17,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-02-17,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-02-17,14583.33,Children and Young People-Childrens Care Services,Acorn Care & Education Sales Ledger re Belmont Sch,,
2015-02-17,2753.73,Children and Young People-Childrens Care Services,Action for Children,,
2015-02-17,2905.63,Children and Young People-Childrens Care Services,Action for Children,,
2015-02-17,3777.97,Children and Young People-Childrens Care Services,Action for Children,,
2015-02-06,1121.64,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-02-06,405.60,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-02-06,359.50,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-02-06,115.04,"Adults, Health and Social Care-Adult Health & Social Care",Active,,
2015-02-06,874.20,Children and Young People-Childrens Care Services,Active,,
2015-02-06,852.00,Children and Young People-Childrens Care Services,Active,,
2015-02-20,504.30,Children and Young People-Childrens Care Services,Active,,
2015-02-20,578.10,Children and Young People-Childrens Care Services,Active,,
2015-02-20,1029.30,Children and Young People-Childrens Care Services,Active,,
2015-02-20,23.63,Children and Young People-Childrens Care Services,Active,,
2015-02-20,877.50,Children and Young People-Childrens Care Services,Active,,
2015-02-20,599.25,Children and Young People-Childrens Care Services,Active,,
2015-02-20,319.55,Children and Young People-Childrens Care Services,Active,,
2015-02-20,319.55,Children and Young People-Childrens Care Services,Active,,
2015-02-20,319.40,Children and Young People-Childrens Care Services,Active,,
2015-02-20,21.15,Children and Young People-Childrens Care Services,Active,,
2015-02-20,549.90,Children and Young People-Childrens Care Services,Active,,
2015-02-20,540.00,Children and Young People-Childrens Care Services,Active,,
2015-02-20,64.13,Children and Young People-Childrens Care Services,Active,,
2015-02-20,675.00,Children and Young People-Childrens Care Services,Active,,
2015-02-10,1000.00,Economy and Environment-Highways and Engineering Services,Adam & Sons Agricultural Services,,
2015-02-06,4541.35,Economy and Environment-Housing Services,Adams & Duxbury Joiners & Contractors Ltd,,
