Payment Date,Amount,Benificiary Name,Organisational Unit
2015-03-16,863.19,Church Lane Surgery,Chief Executive's Office-Public Health
2015-03-17,550.00,Church Lane Surgery,Chief Executive's Office-Public Health
2015-03-24,21977.48,2014:13D  Dementia,
2015-03-24,1024.12,2014:13DSLDual Sensory Loss,
2015-03-24,220883.49,2014:13FTIFrailty And/Or Temporary Illness,
2015-03-24,37289.48,2014:13LD Learning Disabilities,
2015-03-24,5644.68,2014:13MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,11744.52,2014:13OV Other Vulnerable People,
2015-03-24,73288.46,2014:13PD Physically Disabled,
2015-03-24,813.12,2014:13SM Substance Misuse,
2015-03-24,3101.52,2014:13VI Visual Impairment,
2015-03-24,64398.31,2015:01D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,9523.72,2015:01DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,214247.70,2015:01FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,420932.27,2015:01LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,22840.84,2015:01MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,10682.84,2015:01OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,341384.51,2015:01PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,1240.00,2015:01SM Substance Misuse,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-24,17961.80,2015:01VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-03,2881.03,3Corners,Children and Young People-Childrens Services Unit
2015-03-03,574.23,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2015-03-03,504.00,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2015-03-03,1399.65,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Service Development - Client Services
2015-03-10,330.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2015-03-10,141.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2015-03-10,434.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2015-03-16,660.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2015-03-20,9864.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Recreation & Support
2015-03-26,214.38,A Ashworth & Son Landscapes Ltd,Economy and Environment-Markets
2015-03-26,362.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Markets
2015-03-26,458.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2015-03-30,1264.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Museums & Arts
2015-03-31,425.00,A M Shea Upholstery & Furnishings,Chief Executive's Office-Law & Administration Service
2015-03-13,1567.50,ADCS Ltd,Children and Young People-Children and Young People's Serv - Central Depts.
2015-03-13,6827.40,AHR Architects Ltd,Children and Young People-Education - Capital
2015-03-09,2470.55,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-09,1245.45,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-03,1143.30,AQA Education Limited,Children and Young People-Schools and Children's Services - Non-School
2015-03-03,587.10,AQA Education Limited,Children and Young People-Schools and Children's Services - Non-School
2015-03-20,598.00,AQA Education Limited,Children and Young People-Schools and Children's Services - Non-School
2015-03-26,1338.80,ATG Access Ltd,Economy and Environment-Highways and Engineering Services
2015-03-26,375.00,ATG Access Ltd,Economy and Environment-Highways and Engineering Services
2015-03-06,103.01,ATS Euromaster Ltd,Communities & Service Support-Recreation & Support
2015-03-06,1905.17,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-06,78.31,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-06,78.31,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-06,146.95,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-06,70.88,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-06,349.56,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2015-03-03,68024.19,AWM Ltd,Economy and Environment-Environmental Services
2015-03-10,71789.35,AWM Ltd,Economy and Environment-Environmental Services
2015-03-26,65292.62,AWM Ltd,Economy and Environment-Environmental Services
2015-03-02,6523.89,Abbey Park Primary Academy,Children and Young People-Childrens Services Unit
2015-03-19,1080.00,Abbey Park Primary Academy,Children and Young People-Childrens Services Unit
2015-03-27,500.00,Aberration Films Limited,Communities & Service Support-Customer Services and Communications
2015-03-30,3447.50,Abraham Shaw Ltd,Economy and Environment-Housing Services - Capital
2015-03-20,1092.00,Accora Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
2015-03-20,1170.00,Accora Ltd,"Adults, Health and Social Care-Adult Health & Social Care"
