Payment Date,Amount,Benificiary Name,Organisational Unit
2016-02-23,27690.02,2015:12D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,234863.00,2015:12FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,148190.22,2015:12LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,4196.56,2015:12MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,27175.74,2015:12OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,60243.04,2015:12PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,833.28,2015:12SM Substance Misuse,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,2892.63,2015:12VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,31253.86,2015:13D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,5402.20,2015:13DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,146959.55,2015:13FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,645.00,2015:13HI Hearing Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,186790.37,2015:13LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,16503.14,2015:13MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,11175.36,2015:13OV Other Vulnerable People,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,297086.50,2015:13PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,1488.00,2015:13SM Substance Misuse,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-23,14172.68,2015:13VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-17,2210.34,3Corners,Children and Young People-Childrens Services Unit
2016-02-10,570.00,4Ways Private Hire Ltd,Economy and Environment-Transport Services
2016-02-10,738.00,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2016-02-24,527.88,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2016-02-24,110.40,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2016-02-04,440.00,A Ashworth & Son Landscapes Ltd,Children and Young People-Schools and Children's Services - Non-School
2016-02-04,1169.84,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Recreation & Support
2016-02-16,997.00,A Ashworth & Son Landscapes Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-02-23,487.71,A Ashworth & Son Landscapes Ltd,Economy and Environment-Corporate Asset and Facilities Management
2016-02-26,2298.00,A Ashworth & Son Landscapes Ltd,Communities & Service Support-Customer Services and Communications
2016-02-24,960.00,A M Shea Upholstery & Furnishings,Chief Executive's Office-Law & Administration Service
2016-02-09,505.20,AAA Medics Ltd Re Leylands,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-09,1832.52,AAA Medics Ltd Re Leylands,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-12,1074.34,ACE Environmental Engineering Limited,Communities & Service Support-Sport & Leisure Management DSO
2016-02-12,590.52,ACE Environmental Engineering Limited,Communities & Service Support-Sport & Leisure Management DSO
2016-02-12,510.00,ACE Environmental Engineering Limited,Communities & Service Support-Sport & Leisure Management DSO
2016-02-26,3784.00,ACE Environmental Engineering Limited,Economy and Environment-Corporate Asset and Facilities Management
2016-02-03,1200.00,AES Digital Solutions Ltd,Deputy Chief Executive-Human Resources
2016-02-03,696.00,AES Digital Solutions Ltd,Deputy Chief Executive-Human Resources
2016-02-03,7500.00,AES Digital Solutions Ltd,Deputy Chief Executive-Human Resources
2016-02-17,3000.00,AHR Architects Ltd,Children and Young People-Education - Capital
2016-02-12,2266.90,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-12,1121.30,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2016-02-24,3950.00,APA Concrete Repairs,Economy and Environment-Highways & Engineering Services - Capital
2016-02-19,32.02,ASA Awards Scheme,Communities & Service Support-Sport & Leisure Management DSO
2016-02-19,3383.19,ASA Awards Scheme,Communities & Service Support-Sport & Leisure Management DSO
2016-02-09,119.04,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-02-09,292.74,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-02-09,79.64,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-02-09,239.91,ATS Euromaster Ltd,Communities & Service Support-Safer Cleaner Greener
2016-02-03,22336.16,AWM Ltd,Economy and Environment-Environmental Services
2016-02-03,35778.98,AWM Ltd,Economy and Environment-Environmental Services
2016-02-03,103562.12,AWM Ltd,Economy and Environment-Environmental Services
