Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-09-08,23042.52,,2015:06D  Dementia,,
2015-09-08,236220.04,,2015:06FTIFrailty And/Or Temporary Illness,,
2015-09-08,101375.28,,2015:06LD Learning Disabilities,,
2015-09-08,8663.97,"Adults, Health and Social Care-Adult Health & Social Care",2015:06MH Mental Health (Except Dementia),,
2015-09-08,14874.28,,2015:06OV Other Vulnerable People,,
2015-09-08,74284.00,,2015:06PD Physically Disabled,,
2015-09-08,1159.87,"Adults, Health and Social Care-Adult Health & Social Care",2015:06SM Substance Misuse,,
2015-09-08,2540.08,,2015:06VI Visual Impairment,,
2015-09-08,32037.24,"Adults, Health and Social Care-Adult Health & Social Care",2015:07D  Dementia,,
2015-09-08,6177.40,"Adults, Health and Social Care-Adult Health & Social Care",2015:07DSLDual Sensory Loss,,
2015-09-08,143793.94,"Adults, Health and Social Care-Adult Health & Social Care",2015:07FTIFrailty And/Or Temporary Illness,,
2015-09-08,645.00,"Adults, Health and Social Care-Adult Health & Social Care",2015:07HI Hearing Impairment,,
2015-09-08,186968.48,"Adults, Health and Social Care-Adult Health & Social Care",2015:07LD Learning Disabilities,,
2015-09-08,13265.14,"Adults, Health and Social Care-Adult Health & Social Care",2015:07MH Mental Health (Except Dementia),,
2015-09-08,9869.40,"Adults, Health and Social Care-Adult Health & Social Care",2015:07OV Other Vulnerable People,,
2015-09-08,298605.82,"Adults, Health and Social Care-Adult Health & Social Care",2015:07PD Physically Disabled,,
2015-09-08,1488.00,"Adults, Health and Social Care-Adult Health & Social Care",2015:07SM Substance Misuse,,
2015-09-08,14143.52,"Adults, Health and Social Care-Adult Health & Social Care",2015:07VI Visual Impairment,,
2015-09-14,431.05,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-09-15,50.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
2015-09-15,150.00,Economy and Environment-Transport Vehicle Maintenance Workshop,@first parts solutions - Brunel Ford,,
