Payment Date,Amount,Benificiary Name,Organisational Unit
2011-10-11,30715.64,2011:08D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-14,582.86,2011:08D  Dementia,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,1660.8,2011:08DSLDual Sensory Loss,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,188668.44,2011:08FTIFrailty And/Or Temporary Illness,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,90087.2,2011:08LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-14,915.43,2011:08LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-20,9030,2011:08LD Learning Disabilities,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,4412.8,2011:08MH Mental Health (Except Dementia),"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,235411.94,2011:08PD Physically Disabled,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-11,11424,2011:08VI Visual Impairment,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-06,550,3M UK Plc,Safer and Stronger-Service Development - Leisure Halls & Tourism
2011-10-06,1200,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-06,650,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-06,5450,3M UK Plc,Safer and Stronger-Service Development - Leisure Halls & Tourism
2011-10-06,4500,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-10,950,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-10,1100,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-10,8435,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-10,950,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-10,8045,3M UK Plc,Safer and Stronger-Service Development - Client Services
2011-10-24,8,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-24,572.6,@first parts solutions - Brunel Ford,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-06,3427.77,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-10-20,1788.41,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-10-20,1766.71,A & M,Deputy Chief Executive-School & Welfare Catering DSO - South
2011-10-03,2517,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-10-03,928.04,A Ashworth & Son Landscapes Ltd,Safer and Stronger-Libraries Info & Tourism
2011-10-06,6355,A Ashworth & Son Landscapes Ltd,Safer and Stronger-Recreation & Support
2011-10-06,1930,A Ashworth & Son Landscapes Ltd,Safer and Stronger-Recreation & Support
2011-10-24,2396,A Ashworth & Son Landscapes Ltd,Economy and Environment-Housing Services - Capital
2011-10-13,813.64,ADT Fire&Security,Children and Young People-Schools and Children's Services - Non-School
2011-10-13,262.61,ADT Fire&Security,Children and Young People-Schools and Children's Services - Non-School
2011-10-27,1169.12,ADT Fire&Security,Safer and Stronger-Museums & Arts
2011-10-27,2058.01,ADT Fire&Security,Safer and Stronger-Museums & Arts
2011-10-14,3098.71,ALS Support,Children and Young People-Childrens Care Services
2011-10-31,801.72,ALS Support,"Adults, Health and Social Care-Adult Health & Social Care"
2011-10-06,65596.3,APA Concrete Repairs,Economy and Environment-Highways & Engineering Services - Capital
2011-10-12,1100,APS Plumbing & Heating Services,Children and Young People-Childrens Care Services
2011-10-06,2162.44,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,1471.33,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,896.69,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-13,1397,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-13,762.3,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-13,439.13,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-13,1007.64,ARVAL Uk Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-03,260,ATG Access Ltd,Economy and Environment-Highways & Engineering Services - Capital
2011-10-03,275,ATG Access Ltd,Economy and Environment-Highways & Engineering Services - Capital
2011-10-03,1150,ATG Access Ltd,Economy and Environment-Highways and Engineering Services
2011-10-03,669.09,ATG Access Ltd,Economy and Environment-Highways & Engineering Services - Capital
2011-10-03,275,ATG Access Ltd,Economy and Environment-Highways and Engineering Services
2011-10-03,738.44,ATG Access Ltd,Economy and Environment-Highways & Engineering Services - Capital
2011-10-03,804.79,ATG Access Ltd,Economy and Environment-Highways & Engineering Services - Capital
2011-10-10,310,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,548.58,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,24.73,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,521.44,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,24.73,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,610.16,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,56.88,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,311.49,ATS Euromaster Ltd,Safer and Stronger-Safer Cleaner Greener
2011-10-10,48.76,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-10,73.77,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-10,67.66,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-10,98.41,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-10,67.66,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
2011-10-10,69.43,ATS Euromaster Ltd,Economy and Environment-Transport Vehicle Maintenance Workshop
