Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-11-20,500.00,Communities & Service Support-Community Safety & Support,Your Back Yard CIC,,
2015-11-25,3154.00,Economy and Environment-Housing Services - Capital,1st Ability Ltd,,
2015-11-03,30891.62,"Adults, Health and Social Care-Adult Health & Social Care",2015:08D  Dementia,,
2015-11-03,245340.38,"Adults, Health and Social Care-Adult Health & Social Care",2015:08FTIFrailty And/Or Temporary Illness,,
2015-11-03,117508.66,"Adults, Health and Social Care-Adult Health & Social Care",2015:08LD Learning Disabilities,,
2015-11-03,5426.51,"Adults, Health and Social Care-Adult Health & Social Care",2015:08MH Mental Health (Except Dementia),,
2015-11-03,17475.17,"Adults, Health and Social Care-Adult Health & Social Care",2015:08OV Other Vulnerable People,,
2015-11-03,59540.62,"Adults, Health and Social Care-Adult Health & Social Care",2015:08PD Physically Disabled,,
2015-11-03,813.12,"Adults, Health and Social Care-Adult Health & Social Care",2015:08SM Substance Misuse,,
2015-11-03,2223.09,"Adults, Health and Social Care-Adult Health & Social Care",2015:08VI Visual Impairment,,
2015-11-03,29785.62,"Adults, Health and Social Care-Adult Health & Social Care",2015:09D  Dementia,,
2015-11-03,5402.20,"Adults, Health and Social Care-Adult Health & Social Care",2015:09DSLDual Sensory Loss,,
2015-11-03,141271.07,"Adults, Health and Social Care-Adult Health & Social Care",2015:09FTIFrailty And/Or Temporary Illness,,
2015-11-03,645.00,"Adults, Health and Social Care-Adult Health & Social Care",2015:09HI Hearing Impairment,,
2015-11-03,191886.50,"Adults, Health and Social Care-Adult Health & Social Care",2015:09LD Learning Disabilities,,
2015-11-03,18498.94,"Adults, Health and Social Care-Adult Health & Social Care",2015:09MH Mental Health (Except Dementia),,
2015-11-03,15349.24,"Adults, Health and Social Care-Adult Health & Social Care",2015:09OV Other Vulnerable People,,
2015-11-03,301743.08,"Adults, Health and Social Care-Adult Health & Social Care",2015:09PD Physically Disabled,,
2015-11-03,1488.00,"Adults, Health and Social Care-Adult Health & Social Care",2015:09SM Substance Misuse,,
2015-11-03,15672.02,"Adults, Health and Social Care-Adult Health & Social Care",2015:09VI Visual Impairment,,
2015-11-05,277.21,Deputy Chief Executive-ICT Services,A Ashworth & Son Landscapes Ltd,,
2015-11-05,277.20,Communities & Service Support-Museums & Arts,A Ashworth & Son Landscapes Ltd,,
2015-11-13,886.66,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
