Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-03-03,637.00,Children and Young People-Education - Capital,2 Works TM Ltd,,
2016-03-08,878.00,Children and Young People-Education - Capital,2 Works TM Ltd,,
2016-03-21,28149.20,"Adults, Health and Social Care-Adult Health & Social Care",2015:13D  Dementia,,
2016-03-21,221172.96,"Adults, Health and Social Care-Adult Health & Social Care",2015:13FTIFrailty And/Or Temporary Illness,,
2016-03-21,133572.32,"Adults, Health and Social Care-Adult Health & Social Care",2015:13LD Learning Disabilities,,
2016-03-21,4463.96,"Adults, Health and Social Care-Adult Health & Social Care",2015:13MH Mental Health (Except Dementia),,
2016-03-21,27349.78,"Adults, Health and Social Care-Adult Health & Social Care",2015:13OV Other Vulnerable People,,
2016-03-21,61607.43,"Adults, Health and Social Care-Adult Health & Social Care",2015:13PD Physically Disabled,,
2016-03-21,833.28,"Adults, Health and Social Care-Adult Health & Social Care",2015:13SM Substance Misuse,,
2016-03-21,3271.16,"Adults, Health and Social Care-Adult Health & Social Care",2015:13VI Visual Impairment,,
2016-03-21,35957.24,"Adults, Health and Social Care-Adult Health & Social Care",2016:01D  Dementia,,
2016-03-21,5402.20,"Adults, Health and Social Care-Adult Health & Social Care",2016:01DSLDual Sensory Loss,,
2016-03-21,148031.30,"Adults, Health and Social Care-Adult Health & Social Care",2016:01FTIFrailty And/Or Temporary Illness,,
2016-03-21,645.00,"Adults, Health and Social Care-Adult Health & Social Care",2016:01HI Hearing Impairment,,
2016-03-21,293278.29,"Adults, Health and Social Care-Adult Health & Social Care",2016:01LD Learning Disabilities,,
2016-03-21,18934.99,"Adults, Health and Social Care-Adult Health & Social Care",2016:01MH Mental Health (Except Dementia),,
2016-03-21,12726.36,"Adults, Health and Social Care-Adult Health & Social Care",2016:01OV Other Vulnerable People,,
2016-03-21,315027.18,"Adults, Health and Social Care-Adult Health & Social Care",2016:01PD Physically Disabled,,
2016-03-21,1488.00,"Adults, Health and Social Care-Adult Health & Social Care",2016:01SM Substance Misuse,,
2016-03-21,14172.68,"Adults, Health and Social Care-Adult Health & Social Care",2016:01VI Visual Impairment,,
2016-03-17,679.80,Communities & Service Support-Customer Services and Communications,2A Hire Ltd,,
2016-03-11,747.00,Children and Young People-Childrens Services Unit,3Corners,,
2016-03-22,2125.00,Deputy Chief Executive-Human Resources,3Corners,,
2016-03-08,2295.00,Economy and Environment-Transport Services,4Ways Private Hire Ltd,,
2016-03-18,500.00,Communities & Service Support-Community Safety & Support,8th/26th Calder Valley Scout Group,,
2016-03-01,2469.83,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2016-03-02,4004.02,"Adults, Health and Social Care-Adult Health & Social Care",A Ashworth & Son Landscapes Ltd,,
2016-03-18,472.00,Economy and Environment-Transport Services,A Ashworth & Son Landscapes Ltd,,
2016-03-18,466.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2016-03-21,1340.00,Communities & Service Support-Safer Cleaner Greener,A Ashworth & Son Landscapes Ltd,,
2016-03-21,1601.00,Economy and Environment-Housing Services - Capital,A Ashworth & Son Landscapes Ltd,,
2016-03-22,498.00,Economy and Environment-Transport Services,A Ashworth & Son Landscapes Ltd,,
2016-03-08,505.20,"Adults, Health and Social Care-Adult Health & Social Care",AAA Medics Ltd Re Leylands,,
2016-03-08,1729.84,"Adults, Health and Social Care-Adult Health & Social Care",AAA Medics Ltd Re Leylands,,
2016-03-04,3777.75,Communities & Service Support-Sport & Leisure Management DSO,ACE Environmental Engineering Limited,,
