Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2017-11-29,13.50,Children and Young People-Schools and Children's Services - Non-School,3 TIER CAKES 01,,
2018-01-22,25.00,Communities & Service Support-Recreation & Support,A ONE TOOL & FIXING LT,,
2017-11-23,133.00,Economy and Environment-Transport Services,AA B2B,,
2017-12-13,43.94,Communities & Service Support-Recreation & Support,ACE MOTOR FACTORS,,
2018-01-17,17.20,Communities & Service Support-Recreation & Support,ACE MOTOR FACTORS,,
2017-08-08,221.99,Children and Young People-Childrens Care Services,ACTIVITYBOOKERCOM,,
2017-12-16,15.90,Children and Young People-Childrens Care Services,ADRENALINE INTERNA,,
2017-12-16,0.83,Children and Young People-Childrens Care Services,ADRENALINE INTERNA,,
2017-07-15,13.07,Children and Young People-Childrens Care Services,AINLEY TOP,,
2017-09-28,9.59,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-09-29,5.67,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-03,24.62,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-03,6.54,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-10,27.44,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-10,7.28,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-17,14.00,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-17,7.65,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-24,9.10,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-10-24,8.16,"Adults, Health and Social Care-Adult Health & Social Care",ALDI 15 779,,
2017-11-29,22.59,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-11-29,21.70,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-05,25.30,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-11,24.06,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-12,48.32,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-12,9.43,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-13,10.54,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-12-13,9.03,Children and Young People-Schools and Children's Services - Non-School,ALDI 60 779,,
2017-10-31,64.00,Children and Young People-Childrens Care Services,ALTON TOWERS,,
2017-11-23,20.62,Communities & Service Support-Customer Services and Communications,AMAZON EU AMAZON.CO.UK,,
2017-11-17,65.00,Chief Executive's Office-Law & Administration Service,AMAZON EU AMAZON.CO.UK,,
2017-11-03,23.02,Children and Young People-Schools and Children's Services - Non-School,AMAZON EU AMAZON.CO.UK,,
2017-11-14,14.55,Children and Young People-Schools and Children's Services - Non-School,AMAZON EU AMAZON.CO.UK,,
2017-11-21,13.64,Children and Young People-Schools and Children's Services - Non-School,AMAZON EU AMAZON.CO.UK,,
2017-12-08,4.99,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-12-09,6.47,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-12-09,31.39,Deputy Chief Executive-ICT Services,AMAZON EU AMAZON.CO.UK,,
2017-10-20,16.99,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-10-20,10.99,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-10-23,8.99,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-10-23,16.66,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-10-24,12.95,Communities & Service Support-Libraries Info & Tourism,AMAZON EU AMAZON.CO.UK,,
2017-11-19,75.47,Children and Young People-Childrens Services Unit,AMAZON EU AMAZON.CO.UK,,
2017-12-20,45.28,Children and Young People-Childrens Services Unit,AMAZON EU AMAZON.CO.UK,,
2017-12-20,45.28,Children and Young People-Childrens Services Unit,AMAZON EU AMAZON.CO.UK,,
2018-01-09,4.80,Communities & Service Support-Recreation & Support,AMAZON EU AMAZON.CO.UK,,
2017-11-04,66.66,Communities & Service Support-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2017-11-18,68.28,Communities & Service Support-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2017-11-23,8.32,Communities & Service Support-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2017-11-23,52.28,Communities & Service Support-Customer Services and Communications,AMAZON SVCS EU-UK AMAZON.,,
2017-11-03,20.62,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.41,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.41,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.41,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.41,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-15,39.96,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.42,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-11-14,16.41,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON SVCS EU-UK AMAZON.,,
2017-10-26,8.98,Economy and Environment-Transport Services,AMAZON SVCS EU-UK AMAZON.,,
2017-11-04,26.52,Children and Young People-Schools and Children's Services - Non-School,AMAZON SVCS EU-UK AMAZON.,,
2017-11-08,2.92,Children and Young People-Schools and Children's Services - Non-School,AMAZON SVCS EU-UK AMAZON.,,
2017-10-26,72.28,Communities & Service Support-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2017-12-09,16.50,Deputy Chief Executive-ICT Services,AMAZON SVCS EU-UK AMAZON.,,
2017-11-16,11.24,Communities & Service Support-Sport & Leisure Management DSO,AMAZON SVCS EU-UK AMAZON.,,
2017-11-16,4.12,Communities & Service Support-Sport & Leisure Management DSO,AMAZON SVCS EU-UK AMAZON.,,
2017-11-16,3.24,Communities & Service Support-Sport & Leisure Management DSO,AMAZON SVCS EU-UK AMAZON.,,
2017-10-26,21.79,Communities & Service Support-Libraries Info & Tourism,AMAZON SVCS EU-UK AMAZON.,,
2017-12-13,12.75,Children and Young People-Schools and Children's Services - Non-School,AMAZON SVCS EU-UK AMAZON.,,
2017-12-14,159.04,Children and Young People-Schools and Children's Services - Non-School,AMAZON SVCS EU-UK AMAZON.,,
2017-11-17,33.32,Children and Young People-Childrens Services Unit,AMAZON SVCS EU-UK AMAZON.,,
2017-11-19,108.12,Children and Young People-Childrens Services Unit,AMAZON SVCS EU-UK AMAZON.,,
2017-12-11,304.17,Children and Young People-Childrens Care Services,AMAZON SVCS EU-UK AMAZON.,,
2017-11-02,9.99,Economy and Environment-Transport Services,AMAZON SVCS EU-UK AMAZON.,,
2017-11-24,47.45,Economy and Environment-Transport Services,AMAZON SVCS EU-UK AMAZON.,,
2017-10-30,30.62,Children and Young People-Childrens Services Unit,AMAZON SVCS EU-UK AMAZON.,,
2017-12-15,13.80,Communities & Service Support-Museums & Arts,AMAZON SVCS EU-UK AMAZON.,,
2018-01-11,4.18,Children and Young People-Childrens Care Services,AMAZON SVCS EU-UK AMAZON.,,
2018-01-17,5.45,Communities & Service Support-Recreation & Support,AMAZON SVCS EU-UK AMAZON.,,
2018-01-16,21.89,Communities & Service Support-Recreation & Support,AMAZON SVCS EU-UK AMAZON.,,
2018-01-16,9.97,Communities & Service Support-Recreation & Support,AMAZON SVCS EU-UK AMAZON.,,
2017-12-01,8.21,Children and Young People-Schools and Children's Services - Non-School,AMAZON UK RETAIL AMAZON.C,,
2017-10-01,14.90,Communities & Service Support-Libraries Info & Tourism,AMAZON UK RETAIL AMAZON.C,,
2017-11-29,21.82,Children and Young People-Childrens Care Services,AMAZON UK RETAIL AMAZON.C,,
2017-12-11,18.97,Children and Young People-Childrens Care Services,AMAZON UK RETAIL AMAZON.C,,
2017-12-07,4.96,Communities & Service Support-Museums & Arts,AMAZON UK RETAIL AMAZON.C,,
2017-12-08,39.99,Communities & Service Support-Museums & Arts,AMAZON UK RETAIL AMAZON.C,,
2017-12-01,49.88,Communities & Service Support-Recreation & Support,AMAZON.CO.UK,,
2017-11-24,26.63,Children and Young People-Schools and Children's Services - Non-School,AMAZON.CO.UK,,
2017-09-29,10.10,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-10-18,4.03,Communities & Service Support-Libraries Info & Tourism,AMAZON.CO.UK,,
2017-11-30,4.79,Children and Young People-Schools and Children's Services - Non-School,AMAZON.CO.UK,,
2017-12-01,18.79,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-12-11,158.28,"Adults, Health and Social Care-Adult Health & Social Care",AMAZON.CO.UK,,
2017-12-06,9.95,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-11-29,5.13,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-12-03,2.00,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-12-12,4.99,Children and Young People-Childrens Care Services,AMAZON.CO.UK,,
2017-12-02,4.57,Communities & Service Support-Museums & Arts,AMAZON.CO.UK,,
2017-12-09,3.78,Communities & Service Support-Libraries Info & Tourism,AMZ*Bahamut Media Grou,,
2017-12-30,3.73,Children and Young People-Childrens Care Services,AMZ*DODAX-ONLINE-UK AMAZO,,
2017-12-30,1.26,Children and Young People-Childrens Care Services,AMZ*DODAX-ONLINE-UK AMAZO,,
2017-11-29,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2017-12-29,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2018-01-11,78.08,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2017-12-20,13.96,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2017-11-02,233.32,Children and Young People-Childrens Services Unit,AO RETAIL LIMITED,,
2017-10-31,45.83,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2017-11-17,104.17,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2017-11-22,208.33,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2017-11-29,245.83,"Adults, Health and Social Care-Adult Health & Social Care",APPLIANCE WORLD,,
2017-11-22,149.10,Communities & Service Support-Customer Services and Communications,APPLIANCESDIRECT,,
2017-09-18,26.54,Communities & Service Support-Safer Cleaner Greener,ARCO LTD,,
2017-12-05,91.77,Economy and Environment-Planning & Building Control,ARCO LTD,,
2017-12-06,58.32,Children and Young People-Childrens Care Services,ARGOS HALIFAX INSI,,
2017-12-07,22.49,Children and Young People-Childrens Care Services,ARGOS HALIFAX INSI,,
2017-12-01,74.99,Children and Young People-Childrens Care Services,ARGOS HALIFAX INSI,,
