Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-02-10,79.17,"Adults, Health and Social Care-Adult Health & Social Care",3 TIER,,
2015-02-10,13.86,Children and Young People-Childrens Care Services,99P STORES,,
2015-01-12,15.00,Communities & Service Support-Safer Cleaner Greener,A-Z MOTOR FACTORS,,
2015-01-14,19.00,Communities & Service Support-Community Safety & Support,A1 NOWAZ SUPERSTOR 82439,,
2015-01-03,19.64,Children and Young People-Childrens Care Services,AINLEY TOP,,
2015-01-08,34.75,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2015-01-14,5.52,"Adults, Health and Social Care-Adult Health & Social Care",ALDI,,
2014-12-17,57.92,Communities & Service Support-Community Safety & Support,ALDI,,
2015-01-30,10.95,Communities & Service Support-Customer Services and Communications,ANCESTRY.CO.UK,,
2015-02-18,48.87,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2015-01-13,4.28,Communities & Service Support-Safer Cleaner Greener,ANDREW PAGE,,
2014-10-20,200.00,Children and Young People-Childrens Care Services,ANNA FREUD CENTRE,,
2015-01-09,29.00,"Adults, Health and Social Care-Adult Health & Social Care",APCOA - NWR MANCHESTER,,
2015-02-17,283.33,Communities & Service Support-Customer Services and Communications,APPLIANCE WORLD,,
2014-11-27,33.44,Deputy Chief Executive-Human Resources,ARCO LTD,,
2015-01-29,67.92,Economy and Environment-Planning & Building Control,ARCO LTD,,
2015-02-05,116.66,Communities & Service Support-Customer Services and Communications,ARGOS DIRECT,,
2015-02-16,116.66,Communities & Service Support-Customer Services and Communications,ARGOS DIRECT,,
2015-02-24,115.78,Communities & Service Support-Customer Services and Communications,ARGOS DIRECT,,
2015-01-15,3.29,Children and Young People-Childrens Care Services,ARGOS DIRECT,,
2015-01-30,224.98,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2015-01-26,77.98,Children and Young People-Childrens Services Unit,ARGOS LTD,,
2014-11-16,17.48,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-02-13,15.82,Communities & Service Support-Safer Cleaner Greener,ARGOS LTD,,
2014-10-28,49.47,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-02-11,15.82,Communities & Service Support-Sport & Leisure Management DSO,ARGOS LTD,,
2014-12-16,110.82,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2014-09-09,36.63,"Adults, Health and Social Care-Adult Health & Social Care",ARGOS LTD,,
2015-01-12,68.37,Children and Young People-Schools and Children's Services - Non-School,ARGOS LTD,,
2015-01-26,39.98,Children and Young People-Schools and Children's Services - Non-School,ARGOS LTD,,
2014-12-02,43.52,Children and Young People-Childrens Care Services,ARGOS LTD,,
2014-12-03,30.35,Children and Young People-Childrens Care Services,ARGOS LTD,,
2014-12-20,34.81,Children and Young People-Childrens Care Services,ARGOS LTD,,
2014-11-18,107.23,Children and Young People-Childrens Care Services,ARGOS LTD,,
2014-11-18,27.86,Children and Young People-Childrens Care Services,ARGOS LTD,,
2015-02-16,44.96,Economy and Environment-Housing Services,ARGOS RETAIL GROUP,,
2015-02-02,339.91,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-10,115.78,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-13,49.99,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-13,24.98,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-13,232.44,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-13,28.28,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-13,242.48,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-18,22.43,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-02-19,107.45,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-01-28,115.78,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
2015-01-30,124.98,Communities & Service Support-Customer Services and Communications,ARGOS RETAIL GROUP,,
