Supplier Name,Category Family,Invoice GL Date,Spend
1Spatial Group Ltd,Information Technology,2019-09-14,460000.00
1st Inrail Ltd,Track,2019-09-14,41308.72
5th Studio Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,26080.00
5th Studio Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,50610.00
ABB Ltd,Electrification and Fixed Plant,2019-09-25,794380.35
AECOM Infrastructure & Environment UK Ltd,Track,2019-09-11,75277.85
AECOM Infrastructure & Environment UK Ltd,Track,2019-09-11,39995.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,65686.70
AECOM Infrastructure & Environment UK Ltd,Track,2019-09-09,39082.45
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,29868.40
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-17,29055.67
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,46038.16
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-09-14,42882.85
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-09-14,87882.85
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,95691.05
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,92578.13
AECOM Infrastructure & Environment UK Ltd,Track,2019-09-09,151428.43
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,31129.53
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,33254.98
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,70993.25
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,41145.74
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,79202.70
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-14,85876.21
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-09-16,64606.96
AECOM Ltd,Professional Services Direct,2019-09-14,40092.42
AECOM Ltd,Professional Services Direct,2019-09-14,286059.14
AECOM Ltd,Professional Services Direct,2019-09-14,286059.14
AECOM Ltd,Track,2019-09-16,384056.55
AECOM Ltd,General Civils,2019-09-14,304268.95
AECOM Ltd,General Civils,2019-09-14,217739.31
AECOM Ltd,General Civils,2019-09-14,217739.31
AECOM Ltd,General Civils,2019-09-26,217739.31
AECOM Ltd,Professional Services Direct,2019-09-14,26216.99
AECOM Ltd,Professional Services Direct,2019-09-14,29604.39
AECOM Ltd,Track,2019-09-12,58630.38
AECOM Ltd,Track,2019-09-13,467529.69
AECOM Ltd,Track,2019-09-12,264485.75
AM1 Projects Ltd,Electrification and Fixed Plant,2019-09-14,160360.80
AMT-Sybex Ltd,Information Technology,2019-09-14,371304.00
AON UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,220050.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-09-14,202217.64
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-09-14,139623.08
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-09-14,63612.28
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2019-09-14,147890.05
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2019-09-14,160804.50
Abellio Greater Anglia Ltd,Facilities - Soft Services,2019-09-14,31502.53
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,76984.38
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,253000.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,184000.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,47258.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,85000.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,84000.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,549335.00
Abellio ScotRail Ltd,Regulatory Charges,2019-09-14,394945.32
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,456737.04
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,412474.99
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,416350.12
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,47944.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,662679.37
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-09-14,44580.00
Achilles Information Ltd,Regulatory Charges,2019-09-26,300000.00
Acorn Rail Ltd,Infrastructure Support Services,2019-09-14,28841.35
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,26448.85
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,50085.00
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,55342.60
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,33640.17
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,57000.00
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-09-14,37875.00
Advanced Power Services Ltd,Electrification and Fixed Plant,2019-09-14,27196.51
Adviserplus Business Solutions Ltd,HR and Training,2019-09-14,106000.00
Alan Dick Communications Ltd,Telecoms,2019-09-23,29249.17
Allstar Business Solutions Ltd,Road Fleet,2019-09-14,372330.16
Allstar Business Solutions Ltd,Road Fleet,2019-09-14,350514.93
Alstom Transport UK Ltd,Signalling,2019-09-14,33560.00
Alstom Transport UK Ltd,Signalling,2019-09-14,28526.00
Alstom Transport UK Ltd,Signalling,2019-09-09,69197.51
Alstom Transport UK Ltd,Signalling,2019-09-06,599768.49
Alstom Transport UK Ltd,Signalling,2019-09-26,391879.70
Alstom Transport UK Ltd,Signalling,2019-09-14,25156.00
Alstom Transport UK Ltd,Signalling,2019-09-14,38396.00
Alstom Transport UK Ltd,Signalling,2019-09-14,31620.00
Alstom Transport UK Ltd,Signalling,2019-09-14,71145.00
Alstom Transport UK Ltd,Signalling,2019-09-14,95043.00
Alstom Transport UK Ltd,Signalling,2019-09-14,82884.13
