Supplier Name,Category Family,Invoice GL Date,Spend
1Spatial Group Ltd,Information Technology,2018-09-06,152593.00
ABB Ltd,Electrification and Fixed Plant,2018-09-18,35326.00
ABB Ltd,Electrification and Fixed Plant,2018-09-18,25054.50
ABB Ltd,Plant and Tools,2018-09-16,32531.20
ABC Electrification Ltd,Electrification and Fixed Plant,2018-09-26,91973.03
ABC Electrification Ltd,Regulatory Charges,2018-09-13,85676.32
ABC Electrification Ltd,Electrification and Fixed Plant,2018-09-03,285786.53
ABC Electrification Ltd,Electrification and Fixed Plant,2018-09-03,3079223.05
ABC Electrification Ltd,Electrification and Fixed Plant,2018-09-04,165710.08
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-09-05,32781.42
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-11,859186.98
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-11,800136.32
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-09-04,29867.03
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-09-20,28234.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-06,76923.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-09-13,31768.83
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-09-12,65360.11
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-04,93846.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-05,60204.52
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-03,94450.30
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-28,31264.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-03,119567.14
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-03,85667.42
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-03,128552.31
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-05,104741.21
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-04,39077.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-05,32816.36
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-03,140574.40
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-28,150574.76
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-04,245964.11
AECOM Infrastructure & Environment UK Ltd,Track,2018-09-04,62217.46
AECOM Ltd,General Civils,2018-09-05,103868.74
AECOM Ltd,Professional Services Direct,2018-09-04,45129.74
AECOM Ltd,Professional Services Direct,2018-09-04,28793.00
AECOM Ltd,Professional Services Direct,2018-09-04,151465.77
AEG Power Solutions Ltd,Electrification and Fixed Plant,2018-09-05,34091.38
AM1 Projects Ltd,Electrification and Fixed Plant,2018-09-13,127601.40
AM1 Projects Ltd,Electrification and Fixed Plant,2018-09-13,78702.76
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-09-11,30668.00
Abellio ScotRail Ltd,Recruitment Services,2018-09-18,71459.27
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-09-04,70320.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-09-13,374611.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-09-13,55730.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-09-13,328162.49
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-09-20,667825.40
Access Disputes Committee,Regulatory Charges,2018-09-04,81682.14
Acorn Rail Ltd,Contingent Labour,2018-09-03,26232.50
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-09-13,79406.40
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-09-17,3000000.00
Advanced Power Services Ltd,Electrification and Fixed Plant,2018-09-04,26270.15
Adviserplus Business Solutions Ltd,HR and Training,2018-09-18,29756.00
Adviserplus Business Solutions Ltd,HR and Training,2018-09-18,106000.00
Aegis Engineering Systems (AES) Ltd,Professional Services Direct,2018-09-13,63000.00
Afiniti Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-09-13,131417.47
Alan Dick Communications Ltd,Telecoms,2018-09-27,83807.86
Allstar Business Solutions Ltd,Road Fleet,2018-09-20,364196.12
Allstar Business Solutions Ltd,Road Fleet,2018-09-20,355683.69
Allstar Business Solutions Ltd,Road Fleet,2018-09-27,353518.59
Allstar Business Solutions Ltd,Road Fleet,2018-09-27,358225.36
Allstar Business Solutions Ltd,Road Fleet,2018-09-11,340973.11
Allstar Business Solutions Ltd,Road Fleet,2018-09-20,381388.50
Alstom Transport UK Ltd,Signalling,2018-09-21,100716.70
Alstom Transport UK Ltd,Signalling,2018-09-04,76407.61
Alstom Transport UK Ltd,Signalling,2018-09-26,59456.10
Alstom Transport UK Ltd,Signalling,2018-09-19,110221.67
Alstom Transport UK Ltd,Signalling,2018-09-16,107705.03
Alstom Transport UK Ltd,Signalling,2018-09-16,31350.00
Alstom Transport UK Ltd,Signalling,2018-09-11,370331.64
Alstom Transport UK Ltd,Signalling,2018-09-07,689775.25
Alstom Transport UK Ltd,Signalling,2018-09-14,34118.00
Alstom Transport UK Ltd,Signalling,2018-09-12,332682.10
Alstom Transport UK Ltd,Professional Services Direct,2018-09-16,112556.24
Alstom Transport UK Ltd,Signalling,2018-09-06,276515.08
Alstom Transport UK Ltd,Signalling,2018-09-07,1893678.27
Alstom Transport UK Ltd,Signalling,2018-09-28,72561.00
Alstom Transport UK Ltd,Signalling,2018-09-27,73985.80
Alstom Transport UK Ltd,Professional Services Direct,2018-09-10,97821.17
Alstom Transport UK Ltd,Professional Services Direct,2018-09-10,83262.61
Alstom Transport UK Ltd,Signalling,2018-09-04,196873.72
Altran UK Ltd,Professional Services Direct,2018-09-21,32223.17
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-10,86881.91
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-20,38704.14
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-21,36885.62
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-11,49926.33
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-10,42109.88
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-05,41262.40
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-11,49926.33
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-11,49926.33
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-19,408493.02
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-27,131691.35
Alun Griffiths (Contractors) Ltd,General Civils,2018-09-19,43699.85
Alun Griffiths (Contractors) Ltd,Buildings,2018-09-21,74270.29
Alun Griffiths (Contractors) Ltd,Buildings,2018-09-26,423709.43
Alun Griffiths (Contractors) Ltd,Buildings,2018-09-21,775892.25
Amalgamated Construction Ltd,General Civils,2018-09-05,58232.80
Amalgamated Construction Ltd,General Civils,2018-09-27,63457.75
Amalgamated Construction Ltd,General Civils,2018-09-04,264485.10
Amalgamated Construction Ltd,General Civils,2018-09-12,87200.23
Amalgamated Construction Ltd,General Civils,2018-09-03,25094.56
Amalgamated Construction Ltd,Buildings,2018-09-11,309163.00
Amalgamated Construction Ltd,General Civils,2018-09-20,166253.72
Amalgamated Construction Ltd,Buildings,2018-09-10,48405.68
Amalgamated Construction Ltd,Buildings,2018-09-12,29012.73
Amalgamated Construction Ltd,Buildings,2018-09-28,28076.04
Amalgamated Construction Ltd,Buildings,2018-09-17,41047.04
Amalgamated Construction Ltd,Buildings,2018-09-28,36265.83
Amalgamated Construction Ltd,General Civils,2018-09-21,29478.00
