Supplier Name,Category Family,Invoice GL Date,Spend
1Spatial Group Ltd,Information Technology,2018-10-19,119046.00
1st Inrail Ltd,Track,2018-10-31,29490.29
1st Inrail Ltd,General Civils,2018-10-15,31432.10
1st Inrail Ltd,General Civils,2018-10-11,31525.60
1st Inrail Ltd,General Civils,2018-10-31,31432.10
1st Inrail Ltd,General Civils,2018-10-30,31432.10
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-10-20,29980.60
A D Modular Ltd,Plant and Tools,2018-10-05,26580.50
ABB Ltd,Electrification and Fixed Plant,2018-10-02,1229134.72
ABB Ltd,Electrification and Fixed Plant,2018-10-29,420824.53
ABB Ltd,Electrification and Fixed Plant,2018-10-19,761292.24
ABB Ltd,Professional Services Direct,2018-10-31,37500.00
ABC Electrification Ltd,Electrification and Fixed Plant,2018-10-01,448021.91
ABC Electrification Ltd,Electrification and Fixed Plant,2018-10-29,794252.13
ABC Electrification Ltd,Electrification and Fixed Plant,2018-10-01,3236886.43
ABC Electrification Ltd,Electrification and Fixed Plant,2018-10-26,2841383.35
ABC Electrification Ltd,Electrification and Fixed Plant,2018-10-02,617377.08
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-21,27345.93
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-23,29843.30
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-21,32915.31
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-25,53808.41
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-31,41166.38
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-10,83958.65
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-25,53587.87
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-30,30252.85
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-19,51669.30
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-30,31017.51
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-29,76776.55
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-05,455415.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-05,37328.81
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-10-02,77605.18
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-10-19,108042.25
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-10-27,109374.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-19,39691.97
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-10-23,44041.36
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-01,261798.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-05,62871.38
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-31,26144.81
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-30,117345.03
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-19,40098.17
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-30,26270.83
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-01,49077.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-05,80842.25
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-01,46443.02
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-02,133705.54
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-03,179047.25
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-30,389076.67
AECOM Infrastructure & Environment UK Ltd,Track,2018-10-03,82102.96
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-10-05,53546.25
AECOM Ltd,Professional Services Direct,2018-10-19,117136.87
AECOM Ltd,Professional Services Direct,2018-10-30,95736.32
AECOM Ltd,Professional Services Direct,2018-10-04,358536.60
AECOM Ltd,Professional Services Direct,2018-10-19,315174.06
AECOM Ltd,Professional Services Direct,2018-10-30,546668.54
AECOM Ltd,Professional Services Direct,2018-10-25,32930.87
AECOM Ltd,General Civils,2018-10-19,25540.00
AECOM Ltd,General Civils,2018-10-04,117654.09
AECOM Ltd,General Civils,2018-10-27,59743.06
AECOM Ltd,General Civils,2018-10-02,422569.32
AECOM Ltd,Professional Services Direct,2018-10-26,1287405.75
AECOM Ltd,Professional Services Direct,2018-10-30,336588.50
AECOM Ltd,General Civils,2018-10-02,28375.37
AECOM Ltd,General Civils,2018-10-02,81893.04
AECOM Ltd,Professional Services Direct,2018-10-04,277740.22
AECOM Ltd,Professional Services Direct,2018-10-30,300827.09
AEG Power Solutions Ltd,Signalling,2018-10-19,39006.00
AM1 Projects Ltd,Electrification and Fixed Plant,2018-10-18,43770.54
AM1 Projects Ltd,Electrification and Fixed Plant,2018-10-10,108820.72
AM1 Projects Ltd,Electrification and Fixed Plant,2018-10-26,37988.62
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-10-04,30150.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-10-16,204870.60
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-10-16,32644.41
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-10-16,204870.60
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-10-16,26767.26
ASE Corporate Eyecare Ltd,HR and Training,2018-10-10,42274.00
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-10-19,199624.93
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-10-24,203333.89
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2018-10-24,648591.88
Abellio Greater Anglia Ltd,Regulatory Charges,2018-10-30,47309.00
Abellio ScotRail Ltd,Regulatory Charges,2018-10-19,125000.00
Abellio ScotRail Ltd,Regulatory Charges,2018-10-25,566595.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-31,25300.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-31,384496.20
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-31,354561.15
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-19,584509.52
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-19,31112.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-19,472227.93
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-19,388890.70
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-19,518359.64
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-27,424587.06
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-10-30,351793.10
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-19,36515.75
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-21,35800.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-24,43117.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-11,500000.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-25,80118.35
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-15,27215.30
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-10-23,65998.42
Adgistics Ltd,Information Technology,2018-10-24,46250.00
Advance Consultancy Ltd,Professional Services Direct,2018-10-18,91810.88
Adviserplus Business Solutions Ltd,HR and Training,2018-10-19,106000.00
Afiniti Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-10-16,149272.31
Airquick (Newark) Ltd,Electrification and Fixed Plant,2018-10-19,99646.20
Alan Dick Communications Ltd,Signalling,2018-10-05,67082.68
Alan Dick Communications Ltd,Telecoms,2018-10-10,52415.06
Alan Dick Communications Ltd,Telecoms,2018-10-19,64360.43
Alan Dick Communications Ltd,Telecoms,2018-10-19,83807.86
Alder King Property Consultants,Land & Property Acquisitions (incl. Business Consultancy),2018-10-10,27900.00
Allbatteries UK Ltd,,2018-10-06,31687.50
Allstar Business Solutions Ltd,Road Fleet,2018-10-04,398674.29
Allstar Business Solutions Ltd,Road Fleet,2018-10-31,397274.83
Allstar Business Solutions Ltd,Road Fleet,2018-10-24,424927.59
Alstom Transport UK Ltd,Signalling,2018-10-22,49422.91
Alstom Transport UK Ltd,Signalling,2018-10-24,79274.80
Alstom Transport UK Ltd,Signalling,2018-10-31,122936.89
Alstom Transport UK Ltd,Signalling,2018-10-02,29260.00
Alstom Transport UK Ltd,Signalling,2018-10-02,35530.00
Alstom Transport UK Ltd,Professional Services Direct,2018-10-10,506316.67
Alstom Transport UK Ltd,Professional Services Direct,2018-10-19,506316.67
Alstom Transport UK Ltd,Signalling,2018-10-08,389597.73
Alstom Transport UK Ltd,Signalling,2018-10-25,308592.62
Alstom Transport UK Ltd,Signalling,2018-10-05,841580.24
Alstom Transport UK Ltd,Signalling,2018-10-25,1189275.13
Alstom Transport UK Ltd,Plant and Tools,2018-10-02,118000.00
Alstom Transport UK Ltd,Signalling,2018-10-02,30828.00
Alstom Transport UK Ltd,Signalling,2018-10-02,46242.00
Alstom Transport UK Ltd,Signalling,2018-10-31,158100.00
Alstom Transport UK Ltd,Signalling,2018-10-30,49720.00
Alstom Transport UK Ltd,Professional Services Direct,2018-10-12,59989.24
Alstom Transport UK Ltd,Signalling,2018-10-04,729445.59
Alstom Transport UK Ltd,Signalling,2018-10-30,57957.86
Alstom Transport UK Ltd,Professional Services Direct,2018-10-19,112556.24
Alstom Transport UK Ltd,Professional Services Direct,2018-10-19,51812.04
Alstom Transport UK Ltd,Signalling,2018-10-05,2175254.11
Alstom Transport UK Ltd,Signalling,2018-10-02,32500.77
Alstom Transport UK Ltd,Signalling,2018-10-31,264517.95
Alstom Transport UK Ltd,Signalling,2018-10-31,134447.07
Alstom Transport UK Ltd,Professional Services Direct,2018-10-17,44591.91
Alstom Transport UK Ltd,Professional Services Direct,2018-10-17,40223.92
Alstom Transport UK Ltd,Signalling,2018-10-08,351989.90
Altran UK Ltd,Professional Services Direct,2018-10-23,44837.50
Altran UK Ltd,Professional Services Direct,2018-10-25,29136.00
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-04,116664.57
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-29,152526.67
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-05,185698.26
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-26,50201.87
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-24,34060.38
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-24,132432.18
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-01,209422.36
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-24,73588.66
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-22,137404.34
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-25,78202.05
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-22,69278.97
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-29,96404.06
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-15,52290.23
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-22,146887.27
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-02,59852.42
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-25,59852.42
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-24,356830.93
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-01,1312643.63
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-26,1946797.57
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-01,44791.72
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-23,123687.15
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-19,98935.09
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-16,98935.09
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-25,98935.09
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-18,256553.40
Alun Griffiths (Contractors) Ltd,Buildings,2018-10-05,130094.27
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-26,65575.74
Alun Griffiths (Contractors) Ltd,General Civils,2018-10-26,26373.04
Amalgamated Construction Ltd,General Civils,2018-10-01,184520.20
Amalgamated Construction Ltd,General Civils,2018-10-29,28471.61
Amalgamated Construction Ltd,Buildings,2018-10-15,276545.10
Amalgamated Construction Ltd,General Civils,2018-10-05,101124.73
Amalgamated Construction Ltd,Buildings,2018-10-22,32263.30
Amalgamated Construction Ltd,General Civils,2018-10-04,39638.32
Amalgamated Construction Ltd,General Civils,2018-10-25,109600.27
Amalgamated Construction Ltd,General Civils,2018-10-05,94698.55
Amalgamated Construction Ltd,General Civils,2018-10-25,193204.14
Amalgamated Construction Ltd,Buildings,2018-10-08,223324.82
Amalgamated Construction Ltd,Buildings,2018-10-30,29904.82
Amalgamated Construction Ltd,Buildings,2018-10-30,57758.64
Amalgamated Construction Ltd,General Civils,2018-10-23,248315.75
Amalgamated Construction Ltd,General Civils,2018-10-17,42218.63
Amalgamated Construction Ltd,General Civils,2018-10-17,56934.53
Amalgamated Construction Ltd,General Civils,2018-10-17,166019.18
Amalgamated Construction Ltd,General Civils,2018-10-18,61417.50
Amalgamated Construction Ltd,General Civils,2018-10-18,35674.98
Amalgamated Construction Ltd,Buildings,2018-10-19,86236.16
Amalgamated Construction Ltd,General Civils,2018-10-18,29721.84
Amalgamated Construction Ltd,General Civils,2018-10-18,43392.17
Amalgamated Construction Ltd,General Civils,2018-10-09,29433.05
Amalgamated Construction Ltd,General Civils,2018-10-26,120958.71
Amalgamated Construction Ltd,General Civils,2018-10-26,52789.43
Amalgamated Construction Ltd,General Civils,2018-10-08,100502.44
Amalgamated Construction Ltd,General Civils,2018-10-02,106626.08
Amalgamated Construction Ltd,General Civils,2018-10-21,45675.35
Amalgamated Construction Ltd,General Civils,2018-10-01,174718.80
Amalgamated Construction Ltd,General Civils,2018-10-25,610733.22
Amalgamated Construction Ltd,General Civils,2018-10-01,372587.60
Amalgamated Construction Ltd,General Civils,2018-10-11,41733.56
Amalgamated Construction Ltd,General Civils,2018-10-25,296301.95
Amalgamated Construction Ltd,General Civils,2018-10-24,31000.00
Amalgamated Construction Ltd,General Civils,2018-10-25,79018.50
Amalgamated Construction Ltd,General Civils,2018-10-25,85285.49
Amalgamated Construction Ltd,General Civils,2018-10-25,48378.01
Amalgamated Construction Ltd,General Civils,2018-10-24,70000.00
Amalgamated Construction Ltd,General Civils,2018-10-24,285971.53
Amalgamated Construction Ltd,General Civils,2018-10-25,95966.61
Amalgamated Construction Ltd,General Civils,2018-10-25,47654.46
Amalgamated Construction Ltd,General Civils,2018-10-24,216944.00
Amalgamated Construction Ltd,Professional Services Direct,2018-10-30,182553.15
Amalgamated Construction Ltd,General Civils,2018-10-25,103051.43
Amalgamated Construction Ltd,General Civils,2018-10-25,314820.32
Amalgamated Construction Ltd,General Civils,2018-10-25,257579.66
Amalgamated Construction Ltd,General Civils,2018-10-22,39052.53
Amalgamated Construction Ltd,General Civils,2018-10-08,128989.24
Amalgamated Construction Ltd,General Civils,2018-10-22,127021.19
Amalgamated Construction Ltd,General Civils,2018-10-08,100780.87
Amalgamated Construction Ltd,General Civils,2018-10-22,142262.32
Amalgamated Construction Ltd,General Civils,2018-10-08,47354.68
Amalgamated Construction Ltd,General Civils,2018-10-05,58551.77
Amalgamated Construction Ltd,General Civils,2018-10-26,76990.02
Amalgamated Construction Ltd,Professional Services Direct,2018-10-01,198609.93
Amalgamated Construction Ltd,Professional Services Direct,2018-10-26,57032.02
Amalgamated Construction Ltd,General Civils,2018-10-25,55525.22
Amalgamated Construction Ltd,General Civils,2018-10-05,74946.75
Amalgamated Construction Ltd,Buildings,2018-10-30,54876.96
Amalgamated Construction Ltd,General Civils,2018-10-17,93766.62
Amalgamated Construction Ltd,Buildings,2018-10-12,228577.71
Amalgamated Construction Ltd,Buildings,2018-10-12,193806.78
Amalgamated Construction Ltd,Buildings,2018-10-30,52247.44
Amalgamated Construction Ltd,Buildings,2018-10-02,51370.76
Amalgamated Construction Ltd,General Civils,2018-10-17,575132.06
Amalgamated Construction Ltd,General Civils,2018-10-22,197207.22
Amalgamated Construction Ltd,General Civils,2018-10-22,692751.60
Amalgamated Construction Ltd,General Civils,2018-10-22,154710.16
Amalgamated Construction Ltd,General Civils,2018-10-17,33247.20
Amalgamated Construction Ltd,General Civils,2018-10-22,64952.34
Amalgamated Construction Ltd,General Civils,2018-10-22,940026.88
Amalgamated Construction Ltd,General Civils,2018-10-22,90083.58
Amalgamated Construction Ltd,General Civils,2018-10-22,26029.57
Amalgamated Construction Ltd,General Civils,2018-10-17,31440.26
Amalgamated Construction Ltd,General Civils,2018-10-17,45920.36
Amalgamated Construction Ltd,General Civils,2018-10-17,32106.25
Amalgamated Construction Ltd,General Civils,2018-10-17,94734.96
Amalgamated Construction Ltd,General Civils,2018-10-17,57755.00
Amalgamated Construction Ltd,General Civils,2018-10-17,27075.37
Amalgamated Construction Ltd,General Civils,2018-10-17,46415.09
Amalgamated Construction Ltd,General Civils,2018-10-30,73067.63
Amalgamated Construction Ltd,General Civils,2018-10-17,115652.79
Amalgamated Construction Ltd,General Civils,2018-10-25,102772.69
Amalgamated Construction Ltd,General Civils,2018-10-29,64065.77
Amalgamated Construction Ltd,General Civils,2018-10-29,468547.43
Amalgamated Construction Ltd,General Civils,2018-10-05,26418.57
Amalgamated Construction Ltd,General Civils,2018-10-29,101742.43
Amalgamated Construction Ltd,General Civils,2018-10-30,44757.08
Amalgamated Construction Ltd,General Civils,2018-10-30,44597.13
Amalgamated Construction Ltd,General Civils,2018-10-30,165430.68
Amalgamated Construction Ltd,General Civils,2018-10-30,135306.78
Amalgamated Construction Ltd,General Civils,2018-10-29,151017.78
Amalgamated Construction Ltd,General Civils,2018-10-29,108557.04
Amalgamated Construction Ltd,General Civils,2018-10-29,89337.48
Amalgamated Construction Ltd,General Civils,2018-10-29,375739.02
Amalgamated Construction Ltd,Signalling,2018-10-19,90529.01
Amalgamated Construction Ltd,General Civils,2018-10-01,56291.02
Amalgamated Construction Ltd,General Civils,2018-10-04,131380.02
Amalgamated Construction Ltd,General Civils,2018-10-03,218126.35
Amalgamated Construction Ltd,General Civils,2018-10-22,55869.16
Amalgamated Construction Ltd,Buildings,2018-10-15,273090.82
Amalgamated Construction Ltd,General Civils,2018-10-03,542279.78
Amalgamated Construction Ltd,General Civils,2018-10-25,372935.04
Amalgamated Construction Ltd,Buildings,2018-10-08,97297.96
Amaro Signalling Ltd,Signalling,2018-10-01,107374.00
Amaro Signalling Ltd,Signalling,2018-10-17,27622.15
