Supplier Name,Category Family,Invoice GL Date,Spend
Carillion Construction Ltd,Electrification and Fixed Plant,2017-06-08,66516566.08
Carillion Construction Ltd,Electrification and Fixed Plant,2017-06-26,10800412.91
Carillion Construction Ltd,Track,2017-06-08,5778427.85
Carillion Construction Ltd,Buildings,2017-06-26,5152478.10
Carillion Construction Ltd,Track,2017-06-21,3126622.31
Carillion Construction Ltd,Track,2017-06-26,2577764.97
Carillion Construction Ltd,General Civils,2017-06-07,2004182.24
Carillion Construction Ltd,Professional Services Direct,2017-06-16,2000000.00
Carillion Construction Ltd,General Civils,2017-06-28,1898410.17
Carillion Construction Ltd,Electrification and Fixed Plant,2017-06-27,1788987.00
Carillion Construction Ltd,General Civils,2017-06-19,1777974.00
Carillion Construction Ltd,General Civils,2017-06-27,1743778.51
Carillion Construction Ltd,General Civils,2017-06-01,1500000.00
Carillion Construction Ltd,General Civils,2017-06-07,1386853.55
Carillion Construction Ltd,Electrification and Fixed Plant,2017-06-12,1372498.00
Carillion Construction Ltd,Professional Services Direct,2017-06-06,1277819.45
Carillion Construction Ltd,General Civils,2017-06-27,1250000.00
Carillion Construction Ltd,General Civils,2017-06-22,1179327.66
Carillion Construction Ltd,Track,2017-06-26,1095618.36
Carillion Construction Ltd,Track,2017-06-07,966580.31
Carillion Construction Ltd,Professional Services Direct,2017-06-12,720899.98
Carillion Construction Ltd,Track,2017-06-19,657727.51
Carillion Construction Ltd,General Civils,2017-06-13,652123.42
Carillion Construction Ltd,Buildings,2017-06-08,649158.44
Carillion Construction Ltd,General Civils,2017-06-22,638194.43
Carillion Construction Ltd,Buildings,2017-06-08,633152.65
Carillion Construction Ltd,Buildings,2017-06-26,600392.39
Carillion Construction Ltd,General Civils,2017-06-12,557641.05
Carillion Construction Ltd,Professional Services Direct,2017-06-22,483066.77
Carillion Construction Ltd,Buildings,2017-06-27,477477.56
Carillion Construction Ltd,Professional Services Direct,2017-06-09,463886.86
Carillion Construction Ltd,Track,2017-06-07,435347.60
Carillion Construction Ltd,Professional Services Direct,2017-06-23,434984.03
Carillion Construction Ltd,Track,2017-06-28,416057.68
Carillion Construction Ltd,Professional Services Direct,2017-06-09,413644.02
Carillion Construction Ltd,General Civils,2017-06-13,413531.12
Carillion Construction Ltd,Track,2017-06-23,407681.60
Carillion Construction Ltd,Professional Services Direct,2017-06-08,365757.44
Carillion Construction Ltd,Buildings,2017-06-22,314017.22
Carillion Construction Ltd,Buildings,2017-06-27,305654.88
Carillion Construction Ltd,Buildings,2017-06-27,305565.77
Carillion Construction Ltd,Track,2017-06-07,298252.45
Carillion Construction Ltd,General Civils,2017-06-28,293977.73
Carillion Construction Ltd,Track,2017-06-07,267883.88
Carillion Construction Ltd,Professional Services Direct,2017-06-07,267216.72
Carillion Construction Ltd,Track,2017-06-26,260841.32
Carillion Construction Ltd,Professional Services Direct,2017-06-27,259151.16
Carillion Construction Ltd,Track,2017-06-19,250442.87
Carillion Construction Ltd,General Civils,2017-06-23,248013.63
Carillion Construction Ltd,Track,2017-06-27,244395.73
Carillion Construction Ltd,Track,2017-06-07,235783.90
Carillion Construction Ltd,Track,2017-06-27,235783.89
Carillion Construction Ltd,General Civils,2017-06-23,234571.34
Carillion Construction Ltd,Track,2017-06-13,230556.34
Carillion Construction Ltd,Track,2017-06-26,206982.11
Carillion Construction Ltd,Professional Services Direct,2017-06-23,200316.05
Carillion Construction Ltd,Track,2017-06-21,200000.00
Carillion Construction Ltd,Signalling,2017-06-08,189200.54
Carillion Construction Ltd,Professional Services Direct,2017-06-27,178660.97
Carillion Construction Ltd,General Civils,2017-06-27,150566.95
Carillion Construction Ltd,Buildings,2017-06-27,146487.70
Carillion Construction Ltd,Track,2017-06-23,145330.32
Carillion Construction Ltd,Track,2017-06-08,145106.30
Carillion Construction Ltd,Signalling,2017-06-21,135904.62
Carillion Construction Ltd,Buildings,2017-06-09,134107.93
Carillion Construction Ltd,Buildings,2017-06-20,116127.57
Carillion Construction Ltd,Buildings,2017-06-22,107713.14
Carillion Construction Ltd,Track,2017-06-26,106139.00
Carillion Construction Ltd,General Civils,2017-06-19,99305.19
Carillion Construction Ltd,General Civils,2017-06-19,99305.19
Carillion Construction Ltd,General Civils,2017-06-21,93242.77
Carillion Construction Ltd,General Civils,2017-06-07,91391.27
Carillion Construction Ltd,Professional Services Direct,2017-06-26,90436.98
Carillion Construction Ltd,General Civils,2017-06-08,88631.76
Carillion Construction Ltd,Professional Services Direct,2017-06-15,88148.00
Carillion Construction Ltd,Track,2017-06-08,75995.54
Carillion Construction Ltd,Track,2017-06-23,75993.77
Carillion Construction Ltd,General Civils,2017-06-23,75514.37
Carillion Construction Ltd,General Civils,2017-06-21,69000.36
Carillion Construction Ltd,General Civils,2017-06-15,65856.39
Carillion Construction Ltd,Professional Services Direct,2017-06-23,62466.64
Carillion Construction Ltd,Professional Services Direct,2017-06-08,58508.72
Carillion Construction Ltd,Professional Services Direct,2017-06-22,57000.00
Carillion Construction Ltd,Track,2017-06-08,56384.44
Carillion Construction Ltd,Professional Services Direct,2017-06-23,53197.87
Carillion Construction Ltd,General Civils,2017-06-26,51684.02
Carillion Construction Ltd,Buildings,2017-06-26,50053.48
Carillion Construction Ltd,Professional Services Direct,2017-06-08,49852.11
Carillion Construction Ltd,Track,2017-06-08,48765.77
Carillion Construction Ltd,Track,2017-06-23,48765.77
Carillion Construction Ltd,Track,2017-06-20,44702.59
Carillion Construction Ltd,General Civils,2017-06-11,43782.41
Carillion Construction Ltd,Track,2017-06-13,40753.42
Carillion Construction Ltd,Track,2017-06-27,40540.25
Carillion Construction Ltd,Signalling,2017-06-20,38308.19
Carillion Construction Ltd,Track,2017-06-26,35984.41
Carillion Construction Ltd,General Civils,2017-06-20,32325.00
Carillion Construction Ltd,Infrastructure Support Services,2017-06-01,32213.52
Carillion Construction Ltd,Professional Services Direct,2017-06-23,31502.70
Carillion Construction Ltd,Track,2017-06-14,29899.00
Carillion Construction Ltd,Track,2017-06-28,29879.69
Carillion Construction Ltd,Professional Services Direct,2017-06-23,28689.70
Carillion Construction Ltd,Track,2017-06-08,27568.89
Carillion Construction Ltd,General Civils,2017-06-16,26869.65
Siemens Rail Automation Ltd,Signalling,2017-06-19,3241514.00
Siemens Rail Automation Ltd,Signalling,2017-06-15,3116021.63
Siemens Rail Automation Ltd,Signalling,2017-06-15,2743597.73
Siemens Rail Automation Ltd,Signalling,2017-06-26,2164246.78
Siemens Rail Automation Ltd,Signalling,2017-06-16,2161423.05
Siemens Rail Automation Ltd,Signalling,2017-06-08,2109414.48
Siemens Rail Automation Ltd,Signalling,2017-06-12,2100016.04
Siemens Rail Automation Ltd,Signalling,2017-06-19,2063518.33
Siemens Rail Automation Ltd,Professional Services Direct,2017-06-19,1869171.30
Siemens Rail Automation Ltd,Signalling,2017-06-05,1733584.12
Siemens Rail Automation Ltd,Signalling,2017-06-19,1575112.17
Siemens Rail Automation Ltd,Signalling,2017-06-29,1461137.50
Siemens Rail Automation Ltd,Signalling,2017-06-29,1446153.43
Siemens Rail Automation Ltd,Signalling,2017-06-12,1299845.32
Siemens Rail Automation Ltd,Signalling,2017-06-12,1297442.62
Siemens Rail Automation Ltd,Signalling,2017-06-13,1268167.68
Siemens Rail Automation Ltd,Signalling,2017-06-15,1260173.32
Siemens Rail Automation Ltd,Signalling,2017-06-16,1216561.80
Siemens Rail Automation Ltd,Signalling,2017-06-15,1206349.66
Siemens Rail Automation Ltd,Signalling,2017-06-13,989388.66
Siemens Rail Automation Ltd,Signalling,2017-06-22,748413.53
Siemens Rail Automation Ltd,Signalling,2017-06-07,561363.99
Siemens Rail Automation Ltd,Signalling,2017-06-15,438840.49
Siemens Rail Automation Ltd,Professional Services Direct,2017-06-19,237153.64
Siemens Rail Automation Ltd,Signalling,2017-06-14,229245.31
Siemens Rail Automation Ltd,Signalling,2017-06-12,220776.00
Siemens Rail Automation Ltd,Signalling,2017-06-20,180000.00
Siemens Rail Automation Ltd,Signalling,2017-06-20,115724.38
Siemens Rail Automation Ltd,Signalling,2017-06-07,111249.77
Siemens Rail Automation Ltd,Electrification and Fixed Plant,2017-06-20,109356.00
Siemens Rail Automation Ltd,Professional Services Direct,2017-06-15,54403.49
Siemens Rail Automation Ltd,Professional Services Direct,2017-06-19,42562.37
Siemens Rail Automation Ltd,Signalling,2017-06-20,31200.00
Costain Ltd,Buildings,2017-06-09,11968552.29
Costain Ltd,Buildings,2017-06-29,9623226.57
Costain Ltd,Professional Services Direct,2017-06-26,5871129.81
Costain Ltd,Professional Services Direct,2017-06-15,2867963.77
Costain Ltd,Buildings,2017-06-12,642944.24
Costain Ltd,General Civils,2017-06-08,631564.24
Costain Ltd,Buildings,2017-06-12,289062.48
Costain Ltd,Professional Services Direct,2017-06-19,108574.82
Costain Ltd,General Civils,2017-06-26,96967.14
Costain Ltd,General Civils,2017-06-12,79600.90
Costain Ltd,Buildings,2017-06-12,72122.11
Costain Ltd,Professional Services Direct,2017-06-16,66909.12
Costain Ltd,General Civils,2017-06-12,65393.07
