Supplier Name,Category Family,Invoice GL Date,Spend
20|20 Business Insight Ltd,Professional Services Direct,2018-01-23,29216.00
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-01-03,45762.94
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-01-03,48646.60
ABB Ltd,Plant and Tools,2018-01-30,187609.48
ABB Ltd,Electrification and Fixed Plant,2018-01-03,118343.50
ABC Electrification Ltd,Regulatory Charges,2018-01-25,432667.17
ABC Electrification Ltd,Electrification and Fixed Plant,2018-01-23,177037.99
ABC Electrification Ltd,Electrification and Fixed Plant,2018-01-25,108962.97
ABC Electrification Ltd,Electrification and Fixed Plant,2018-01-12,2636328.49
ABC Electrification Ltd,Electrification and Fixed Plant,2018-01-24,1356155.03
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-15,53355.19
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-26,369808.02
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-22,44637.16
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,50583.11
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-22,58948.58
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-16,65007.39
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-11,41955.07
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-17,41955.07
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,155737.37
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-01-12,50680.14
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-01-31,50002.45
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-01-17,42083.55
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,61538.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-23,177868.77
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-23,193612.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-17,69661.59
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-01-11,41549.12
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,48152.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-15,42086.79
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,40383.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-15,274100.81
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,321646.07
AECOM Infrastructure & Environment UK Ltd,Track,2018-01-16,272212.66
AECOM Ltd,Professional Services Direct,2018-01-25,164573.76
AECOM Ltd,Professional Services Direct,2018-01-11,36359.84
AECOM Ltd,General Civils,2018-01-17,25364.15
AECOM Ltd,General Civils,2018-01-18,38833.92
AECOM Ltd,General Civils,2018-01-24,35760.13
AECOM Ltd,General Civils,2018-01-12,51520.65
AECOM Ltd,General Civils,2018-01-22,88191.57
AM1 Projects Ltd,Electrification and Fixed Plant,2018-01-04,25922.40
AM1 Projects Ltd,Electrification and Fixed Plant,2018-01-04,37624.40
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-01-16,188431.32
ASE Corporate Eyecare Ltd,HR and Training,2018-01-02,35060.72
ASE Corporate Eyecare Ltd,HR and Training,2018-01-16,35700.00
ASE Corporate Eyecare Ltd,HR and Training,2018-01-16,35700.00
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-01-11,147444.94
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2018-01-05,27531.69
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2018-01-18,27531.69
Abellio ScotRail Ltd,Utilities,2018-01-04,189986.32
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-04,322346.26
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-04,459910.40
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-10,298688.54
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-16,455740.17
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-22,514290.25
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-01-30,298779.87
