Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,General Civils,2017-07-12,49758.30
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-07-19,28000.00
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-07-19,60000.00
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2017-07-20,58002.11
ABB Ltd,Electrification and Fixed Plant,2017-07-05,28635.00
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-06,27924.75
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-25,93058.72
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-17,505394.21
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-14,37996.77
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-10,1150683.38
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-06,77222.78
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-12,355312.87
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-12,423736.23
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-11,195204.00
ABC Electrification Ltd,Electrification and Fixed Plant,2017-07-12,3964912.83
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-18,195313.68
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-19,80710.84
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-19,121367.38
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-12,88942.14
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-03,31490.47
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-31,42326.76
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-19,62727.44
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-19,53903.35
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-19,34085.15
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-10,307692.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-07-23,57520.98
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-11,53884.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-04,56134.43
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-25,67181.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-14,39801.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-27,100447.99
AECOM Infrastructure & Environment UK Ltd,General Civils,2017-07-12,27976.22
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-14,27759.41
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-14,153844.00
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-10,515032.92
AECOM Infrastructure & Environment UK Ltd,Track,2017-07-10,252378.42
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2017-07-12,83464.44
AECOM Ltd,Professional Services Direct,2017-07-27,25178.95
AECOM Ltd,General Civils,2017-07-17,83473.68
AECOM Ltd,Professional Services Direct,2017-07-19,117906.68
AECOM Ltd,Professional Services Direct,2017-07-18,220919.07
AECOM Ltd,Professional Services Direct,2017-07-11,36737.65
AECOM Ltd,Professional Services Direct,2017-07-12,26227.73
AECOM Ltd,General Civils,2017-07-07,45446.11
AECOM Ltd,General Civils,2017-07-06,353887.41
AECOM Ltd,General Civils,2017-07-06,265982.35
AECOM Ltd,Professional Services Direct,2017-07-11,247545.44
AECOM Ltd,General Civils,2017-07-11,71521.21
AECOM Ltd,Professional Services Direct,2017-07-10,758209.17
AECOM Ltd,Professional Services Direct,2017-07-11,256269.84
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2017-07-10,27531.69
Abellio ScotRail Ltd,Regulatory Charges,2017-07-23,272262.80
Abellio ScotRail Ltd,Regulatory Charges,2017-07-03,272262.80
Abellio ScotRail Ltd,Recruitment Services,2017-07-27,37051.35
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-07-10,347471.19
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-07-14,344587.72
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-07-21,263209.35
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2017-07-27,340794.36
Adviserplus Business Solutions Ltd,HR and Training,2017-07-20,104856.00
Adviserplus Business Solutions Ltd,HR and Training,2017-07-18,104856.00
Aggregate Industries UK Ltd,Logistics,2017-07-07,51329.00
Aggregate Industries UK Ltd,Logistics,2017-07-06,28429.30
Aggregate Industries UK Ltd,Logistics,2017-07-03,28282.50
Aggregate Industries UK Ltd,Logistics,2017-07-04,28282.50
Airbus Defence & Space Ltd,Intelligent Infrastructure,2017-07-24,30959.50
Alan Dick Communications Ltd,Telecoms,2017-07-12,31962.75
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-17,478750.00
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-11,283400.25
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-17,187742.25
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-03,28937.30
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-03,25935.00
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-03,59926.37
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-03,44167.36
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-21,25935.00
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-03,47836.80
Alcatel-Lucent Telecom Ltd,Telecoms,2017-07-26,36716.00
Allstar Business Solutions Ltd,Road Fleet,2017-07-17,342514.62
Allstar Business Solutions Ltd,Road Fleet,2017-07-19,333617.12
Allstar Business Solutions Ltd,Road Fleet,2017-07-26,336502.12
Alstom Transport UK Ltd,Signalling,2017-07-19,26938.80
Alstom Transport UK Ltd,Signalling,2017-07-12,272611.15
Alstom Transport UK Ltd,Professional Services Direct,2017-07-10,129620.78
Alstom Transport UK Ltd,Professional Services Direct,2017-07-21,155297.98
Alstom Transport UK Ltd,Signalling,2017-07-24,177381.82
Alstom Transport UK Ltd,Signalling,2017-07-24,139371.43
Alstom Transport UK Ltd,Signalling,2017-07-24,145131.56
Alstom Transport UK Ltd,Signalling,2017-07-18,81025.00
Alstom Transport UK Ltd,Signalling,2017-07-10,1356187.03
Alstom Transport UK Ltd,Signalling,2017-07-07,404790.94
Alstom Transport UK Ltd,Signalling,2017-07-27,92053.10
Alstom Transport UK Ltd,Signalling,2017-07-12,1184349.12
Alstom Transport UK Ltd,Signalling,2017-07-25,2600000.00
Alstom Transport UK Ltd,Signalling,2017-07-25,337771.00
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-19,34476.39
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-14,84236.01
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-14,199235.99
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-09,54495.70
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-13,236338.63
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-05,200152.87
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-26,405398.20
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-13,38191.42
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-07,120742.48
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-13,50636.41
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-05,332550.63
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-26,349499.65
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-05,74742.95
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-26,100163.60
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-28,36859.78
Alun Griffiths (Contractors) Ltd,General Civils,2017-07-05,131899.65
