Supplier Name,Category Family,Invoice GL Date,Spend
1Spatial Group Ltd,Information Technology,2018-11-16,78075.00
1Spatial Group Ltd,Information Technology,2018-11-28,116355.00
23red Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-11-01,36670.50
ABB Ltd,Electrification and Fixed Plant,2018-11-27,52577.00
ABB Ltd,Electrification and Fixed Plant,2018-11-27,69046.50
ABC Electrification Ltd,Regulatory Charges,2018-11-02,69975.90
ABC Electrification Ltd,Electrification and Fixed Plant,2018-11-26,274555.00
ABC Electrification Ltd,Electrification and Fixed Plant,2018-11-12,2123578.83
ABC Electrification Ltd,Electrification and Fixed Plant,2018-11-30,3783277.56
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-11-12,208000.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-11-30,208000.00
AECOM Infrastructure & Environment UK Ltd,General Civils,2018-11-30,208000.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-28,67412.01
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-11-21,78780.57
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-11-28,109422.17
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-11-30,28567.13
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-11-09,44041.36
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-11-07,57987.97
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-01,78400.34
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,71999.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,62631.19
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-05,95082.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-05,25000.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,25591.76
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-06,141758.40
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-06,140516.60
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-05,364526.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-06,77948.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,48477.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,433766.27
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-30,97300.17
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-11-23,38785.42
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,96460.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-01,46694.27
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-01,142223.00
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-28,116224.78
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-01,232303.66
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-27,81729.16
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-28,73428.66
AECOM Infrastructure & Environment UK Ltd,Track,2018-11-28,307510.90
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2018-11-30,41030.22
AECOM Ltd,Professional Services Direct,2018-11-21,358536.60
AECOM Ltd,Professional Services Direct,2018-11-28,58089.11
AECOM Ltd,General Civils,2018-11-15,382967.19
AECOM Ltd,General Civils,2018-11-30,256803.13
AECOM Ltd,Professional Services Direct,2018-11-29,120428.00
AECOM Ltd,Professional Services Direct,2018-11-29,251370.71
AECOM Ltd,Professional Services Direct,2018-11-28,225939.62
AM1 Projects Ltd,Electrification and Fixed Plant,2018-11-03,65586.73
AM1 Projects Ltd,Electrification and Fixed Plant,2018-11-03,81156.05
AMT Sybex,Information Technology,2018-11-28,56925.00
AMT-Sybex (Software) Ltd,Information Technology,2018-11-28,345000.00
AON UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-11-29,326000.00
APCOA Parking (UK) Ltd,Buildings,2018-11-06,48940.45
APCOA Parking (UK) Ltd,Facilities - Soft Services,2018-11-16,197393.40
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-11-21,53448.36
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-11-21,33856.94
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2018-11-08,180413.48
Abellio East Anglia Ltd t/a Greater Anglia,Supplies and Services,2018-11-16,39530.75
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2018-11-03,256952.00
Abellio Greater Anglia Ltd,Professional Services Direct,2018-11-12,156999.18
Abellio Greater Anglia Ltd,Professional Services Direct,2018-11-12,466194.73
Abellio Greater Anglia Ltd,Electrification and Fixed Plant,2018-11-15,94080.00
Abellio ScotRail Ltd,Regulatory Charges,2018-11-22,599463.92
Abellio ScotRail Ltd,Regulatory Charges,2018-11-02,118686.95
Abellio ScotRail Ltd,Regulatory Charges,2018-11-23,5000000.00
Abellio ScotRail Ltd,Telecoms,2018-11-27,55173.27
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-11-29,233521.32
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-11-15,397447.95
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-11-21,427943.76
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2018-11-29,209109.71
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-11-07,47748.36
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2018-11-30,36688.00
Afiniti Ltd,HR and Training,2018-11-10,30000.00
Afiniti Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-11-15,181669.59
Alan Dick Communications Ltd,Signalling,2018-11-05,25764.35
Alan Dick Communications Ltd,Telecoms,2018-11-21,45335.44
Allbatteries UK Ltd,,2018-11-02,38255.40
Allbatteries UK Ltd,,2018-11-02,45232.82
Allstar Business Solutions Ltd,Road Fleet,2018-11-01,420638.34
Allstar Business Solutions Ltd,Road Fleet,2018-11-01,404389.05
Allstar Business Solutions Ltd,Road Fleet,2018-11-06,426361.82
Allstar Business Solutions Ltd,Road Fleet,2018-11-06,412567.40
Allstar Business Solutions Ltd,Road Fleet,2018-11-22,416420.53
Allstar Business Solutions Ltd,Road Fleet,2018-11-30,422259.41
Allstar Business Solutions Ltd,Road Fleet,2018-11-23,409461.60
Allstar Business Solutions Ltd,Road Fleet,2018-11-30,440144.63
Alstom Transport UK Ltd,Signalling,2018-11-16,39637.40
Alstom Transport UK Ltd,Signalling,2018-11-16,66030.62
Alstom Transport UK Ltd,Professional Services Direct,2018-11-30,273490.02
Alstom Transport UK Ltd,Signalling,2018-11-27,577779.11
Alstom Transport UK Ltd,Signalling,2018-11-30,884107.38
Alstom Transport UK Ltd,Signalling,2018-11-10,88123.00
Alstom Transport UK Ltd,Signalling,2018-11-06,74580.00
Alstom Transport UK Ltd,Professional Services Direct,2018-11-12,48238.52
Alstom Transport UK Ltd,Signalling,2018-11-05,108537.61
Alstom Transport UK Ltd,Signalling,2018-11-10,51335.00
Alstom Transport UK Ltd,Signalling,2018-11-06,59553.39
Alstom Transport UK Ltd,Signalling,2018-11-05,1702495.44
Alstom Transport UK Ltd,Signalling,2018-11-29,132364.44
Alstom Transport UK Ltd,Professional Services Direct,2018-11-16,38547.95
Alstom Transport UK Ltd,Professional Services Direct,2018-11-16,36692.44
Alstom Transport UK Ltd,Signalling,2018-11-12,276010.90
Altran UK Ltd,Professional Services Direct,2018-11-20,30280.89
Altran UK Ltd,Professional Services Direct,2018-11-08,49746.14
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-19,211083.13
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-27,68975.68
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-20,118651.66
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-22,103029.85
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-22,25266.02
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-20,76934.85
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-13,132595.66
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-21,85469.27
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-16,80000.00
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-13,84965.68
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-22,374653.60
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-07,79227.00
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-26,106995.05
Alun Griffiths (Contractors) Ltd,Buildings,2018-11-22,117315.86
Alun Griffiths (Contractors) Ltd,Buildings,2018-11-22,586996.11
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-29,25097.54
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-29,41434.76
Alun Griffiths (Contractors) Ltd,General Civils,2018-11-21,41394.10
Amalgamated Construction Ltd,General Civils,2018-11-05,69424.00
Amalgamated Construction Ltd,Buildings,2018-11-14,324576.24
Amalgamated Construction Ltd,General Civils,2018-11-23,29925.47
Amalgamated Construction Ltd,General Civils,2018-11-22,95395.42
Amalgamated Construction Ltd,General Civils,2018-11-23,35987.83
Amalgamated Construction Ltd,General Civils,2018-11-22,30920.96
Amalgamated Construction Ltd,General Civils,2018-11-23,34084.31
Amalgamated Construction Ltd,Track,2018-11-15,46430.59
Amalgamated Construction Ltd,Buildings,2018-11-26,60685.64
Amalgamated Construction Ltd,General Civils,2018-11-07,53328.95
Amalgamated Construction Ltd,Buildings,2018-11-30,39088.93
