Supplier Name,Category Family,Invoice GL Date,Spend
A D Modular Ltd,Plant and Tools,2019-06-22,48315.00
ABB Ltd,Electrification and Fixed Plant,2019-06-07,761021.84
ABB Ltd,Professional Services Direct,2019-06-22,26000.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,38118.87
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,32780.14
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,45530.73
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,76668.03
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,128130.56
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-11,133635.49
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-11,65461.37
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,28479.05
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-06-22,132386.00
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-06-22,29185.35
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-11,186679.35
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-14,236864.03
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-12,134638.40
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-12,31965.05
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-14,138809.45
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-11,55731.96
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-12,131462.91
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-13,224160.70
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-12,195338.41
AECOM Infrastructure & Environment UK Ltd,Track,2019-06-12,49416.96
AECOM Ltd,Professional Services Direct,2019-06-22,103669.20
AEG Power Solutions Ltd,Electrification and Fixed Plant,2019-06-22,25219.00
AEG Power Solutions Ltd,Plant and Tools,2019-06-22,44080.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-06-22,202217.04
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-06-22,139623.08
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2019-06-22,279016.13
AXA PPP Healthcare Admin Services Ltd T/A PPP Healthcare,HR and Training,2019-06-22,335944.24
Abacus Lighting Ltd,Plant and Tools,2019-06-22,25008.50
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-06-22,222270.25
Abellio ScotRail Ltd,Regulatory Charges,2019-06-22,672181.32
Abellio ScotRail Ltd,Regulatory Charges,2019-06-22,179769.40
Abellio ScotRail Ltd,Regulatory Charges,2019-06-22,162668.50
Abellio ScotRail Ltd,Regulatory Charges,2019-06-22,250000.00
Abellio ScotRail Ltd,Recruitment Services,2019-06-22,30740.78
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-06-22,34272.00
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-06-22,334409.69
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-06-22,296958.72
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-06-22,464830.29
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-06-22,320065.41
Academy for Project Management Ltd,HR and Training,2019-06-22,50000.00
Acorn Rail Ltd,Infrastructure Support Services,2019-06-22,25378.00
Acorn Rail Ltd,Contingent Labour,2019-06-04,26982.00
Acorn Rail Ltd,Contingent Labour,2019-06-17,27487.91
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-06-20,128104.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-06-22,30300.00
Addleshaw Goddard,Land & Property Acquisitions (incl. Business Consultancy),2019-06-05,80496.00
Adviserplus Business Solutions Ltd,HR and Training,2019-06-22,106000.00
Aegis Engineering Systems (AES) Ltd,Professional Services Direct,2019-06-22,50520.90
Alcumus Sypol Limited,Information Technology,2019-06-22,28305.00
Allstar Business Solutions Ltd,Road Fleet,2019-06-22,406964.32
Allstar Business Solutions Ltd,Road Fleet,2019-06-22,401699.97
Allstar Business Solutions Ltd,Road Fleet,2019-06-22,351849.86
Allstar Business Solutions Ltd,Road Fleet,2019-06-22,399980.70
Alstom Transport UK Ltd,Signalling,2019-06-22,118718.13
Alstom Transport UK Ltd,Signalling,2019-06-22,107705.03
Alstom Transport UK Ltd,Signalling,2019-06-22,25080.00
Alstom Transport UK Ltd,Signalling,2019-06-11,95321.16
Alstom Transport UK Ltd,Signalling,2019-06-10,447308.74
Alstom Transport UK Ltd,Signalling,2019-06-22,31570.00
Alstom Transport UK Ltd,Signalling,2019-06-13,50000.00
Alstom Transport UK Ltd,Signalling,2019-06-22,59553.39
Alstom Transport UK Ltd,Professional Services Direct,2019-06-22,366714.83
Alstom Transport UK Ltd,Signalling,2019-06-22,68000.00
Alstom Transport UK Ltd,Signalling,2019-06-22,45100.00
Alstom Transport UK Ltd,Signalling,2019-06-22,55760.00
Alstom Transport UK Ltd,Signalling,2019-06-24,611065.83
Alstom Transport UK Ltd,Signalling,2019-06-12,59535.29
Alstom Transport UK Ltd,Signalling,2019-06-13,257523.63
Alstom Transport UK Ltd,Professional Services Direct,2019-06-22,74748.19
Alstom Transport UK Ltd,Professional Services Direct,2019-06-22,65046.37
Alstom Transport UK Ltd,Signalling,2019-06-19,82320.95
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-12,252090.85
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-18,114270.00
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-20,107463.52
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-06,373176.00
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-12,616195.68
Alun Griffiths (Contractors) Ltd,Buildings,2019-06-12,1318526.68
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-27,87595.44
Alun Griffiths (Contractors) Ltd,Buildings,2019-06-11,170018.36
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-04,473493.48
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-27,201611.28
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-03,173310.91
Alun Griffiths (Contractors) Ltd,Buildings,2019-06-04,395825.82
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-18,1295766.26
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-13,27304.23
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-13,50462.72
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-22,30619.23
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-05,25807.20
Alun Griffiths (Contractors) Ltd,Buildings,2019-06-12,40456.19
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-06,80363.77
Alun Griffiths (Contractors) Ltd,General Civils,2019-06-03,175396.49
Amalgamated Construction Ltd,General Civils,2019-06-17,35000.00
Amalgamated Construction Ltd,General Civils,2019-06-12,70702.34
Amalgamated Construction Ltd,General Civils,2019-06-11,67938.62
Amalgamated Construction Ltd,Buildings,2019-06-19,1415525.00
Amalgamated Construction Ltd,General Civils,2019-06-10,31937.25
Amalgamated Construction Ltd,Buildings,2019-06-06,228055.95
Amalgamated Construction Ltd,General Civils,2019-06-10,69073.33
Amalgamated Construction Ltd,General Civils,2019-06-10,41884.21
Amalgamated Construction Ltd,Buildings,2019-06-04,49878.81
Amalgamated Construction Ltd,Buildings,2019-06-06,44313.40
Amalgamated Construction Ltd,General Civils,2019-06-10,115855.53
Amalgamated Construction Ltd,General Civils,2019-06-10,43567.73
Amalgamated Construction Ltd,Buildings,2019-06-22,76139.18
Amalgamated Construction Ltd,Buildings,2019-06-22,28144.29
Amalgamated Construction Ltd,Buildings,2019-06-22,98920.72
Amalgamated Construction Ltd,Buildings,2019-06-22,87460.50
Amalgamated Construction Ltd,General Civils,2019-06-20,55881.37
Amalgamated Construction Ltd,General Civils,2019-06-28,49320.81
Amalgamated Construction Ltd,General Civils,2019-06-20,32074.12
Amalgamated Construction Ltd,General Civils,2019-06-04,59059.84
Amalgamated Construction Ltd,General Civils,2019-06-28,72363.23
Amalgamated Construction Ltd,General Civils,2019-06-04,54325.42
Amalgamated Construction Ltd,General Civils,2019-06-28,54151.42
Amalgamated Construction Ltd,Professional Services Direct,2019-06-04,292392.75
Amalgamated Construction Ltd,General Civils,2019-06-04,45284.22
Amalgamated Construction Ltd,General Civils,2019-06-04,27331.90
Amalgamated Construction Ltd,General Civils,2019-06-04,91549.47
Amalgamated Construction Ltd,General Civils,2019-06-04,433862.65
Amalgamated Construction Ltd,General Civils,2019-06-06,28998.58
Amalgamated Construction Ltd,General Civils,2019-06-05,1023311.21
Amalgamated Construction Ltd,General Civils,2019-06-06,167527.70
Amalgamated Construction Ltd,General Civils,2019-06-17,27689.00
Amalgamated Construction Ltd,General Civils,2019-06-13,31086.29
Amalgamated Construction Ltd,General Civils,2019-06-06,89077.15
Amalgamated Construction Ltd,General Civils,2019-06-13,105796.25
Amalgamated Construction Ltd,General Civils,2019-06-13,153056.62
Amalgamated Construction Ltd,General Civils,2019-06-13,283032.57
Amalgamated Construction Ltd,General Civils,2019-06-03,25486.85
Amalgamated Construction Ltd,General Civils,2019-06-03,35587.80
Amalgamated Construction Ltd,General Civils,2019-06-06,192446.92
