Supplier Name,Category Family,Invoice GL Date,Spend
1st Inrail Ltd,General Civils,2019-07-20,38932.75
ABB Ltd,Electrification and Fixed Plant,2019-07-10,371531.67
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,27863.53
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,26407.73
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,45182.01
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,81391.81
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,44284.43
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-09,55714.74
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-09,51843.98
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-09,38419.84
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,33143.81
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,78452.58
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-07-20,92691.75
AECOM Infrastructure & Environment UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2019-07-20,77485.37
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-10,280619.48
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-10,114909.22
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,71549.57
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-10,84036.71
AECOM Infrastructure & Environment UK Ltd,General Civils,2019-07-20,53094.63
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-11,46752.53
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-11,259438.00
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-29,239490.68
AECOM Infrastructure & Environment UK Ltd,Track,2019-07-10,151425.11
AECOM Infrastructure & Environment UK Ltd,Professional Services Direct,2019-07-20,26754.58
AECOM Ltd,Professional Services Direct,2019-07-20,46657.66
AECOM Ltd,Professional Services Direct,2019-07-20,458773.21
AECOM Ltd,Professional Services Direct,2019-07-20,98263.72
AECOM Ltd,Professional Services Direct,2019-07-20,43424.60
AECOM Ltd,General Civils,2019-07-20,171402.36
AECOM Ltd,General Civils,2019-07-20,42485.78
AECOM Ltd,General Civils,2019-07-20,41429.09
AECOM Ltd,General Civils,2019-07-20,25088.70
AECOM Ltd,General Civils,2019-07-20,25473.88
AECOM Ltd,General Civils,2019-07-20,81090.26
AM1 Projects Ltd,Electrification and Fixed Plant,2019-07-20,25510.13
AM1 Projects Ltd,Electrification and Fixed Plant,2019-07-20,29554.80
AM1 Projects Ltd,Electrification and Fixed Plant,2019-07-20,26401.30
AMT-Sybex Ltd,Information Technology,2019-07-20,100000.00
AMT-Sybex Ltd,Information Technology,2019-07-20,26116.00
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-07-20,139623.08
APCOA Parking (UK) Ltd,Facilities - Soft Services,2019-07-20,202217.04
APCOA Parking (UK) Ltd,Telecoms,2019-07-20,39395.00
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-07-20,28091.42
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-07-20,358285.10
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-07-20,210566.97
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-07-20,62650.22
AXA PPP Healthcare Administration Services Ltd T/A PPP Healthcare,HR and Training,2019-07-20,293209.72
Abellio East Anglia Ltd t/a Greater Anglia,Buildings,2019-07-20,33194.98
Abellio East Anglia Ltd t/a Greater Anglia,Regulatory Charges,2019-07-20,35640.71
Abellio East Anglia Ltd t/a Greater Anglia,Telecoms,2019-07-20,155382.85
Abellio ScotRail Ltd,Regulatory Charges,2019-07-20,65000.00
Abellio ScotRail Ltd,Regulatory Charges,2019-07-20,33272.40
Abellio ScotRail Ltd,Regulatory Charges,2019-07-20,519784.90
Abellio ScotRail Ltd,Regulatory Charges,2019-07-20,129301.25
Abellio ScotRail Ltd,Regulatory Charges,2019-07-20,394945.32
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-07-20,306405.96
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-07-20,359014.39
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-07-20,453872.52
Abellio Transport Holdings Ltd t/a Abellio Corporate Travel,HR and Training,2019-07-20,355302.50
Acieries et Laminoirs de Rives,,2019-07-20,45360.00
Addleshaw Goddard LLP,Land & Property Acquisitions (incl. Business Consultancy),2019-07-04,201950.00
Adviserplus Business Solutions Ltd,HR and Training,2019-07-20,106000.00
Aggregate Industries UK Ltd,Ballast,2019-07-20,34343.60
Allstar Business Solutions Ltd,Road Fleet,2019-07-20,400325.52
Allstar Business Solutions Ltd,Road Fleet,2019-07-20,392544.80
Allstar Business Solutions Ltd,Road Fleet,2019-07-20,393823.29
Alstom Transport UK Ltd,Signalling,2019-07-20,60574.59
Alstom Transport UK Ltd,Signalling,2019-07-20,132194.73
Alstom Transport UK Ltd,Plant and Tools,2019-07-20,28420.00
Alstom Transport UK Ltd,Signalling,2019-07-20,33960.00
Alstom Transport UK Ltd,Signalling,2019-07-20,33320.00
Alstom Transport UK Ltd,Signalling,2019-07-20,26656.00
Alstom Transport UK Ltd,Signalling,2019-07-20,33440.00
Alstom Transport UK Ltd,Signalling,2019-07-20,31350.00
Alstom Transport UK Ltd,Signalling,2019-07-10,714994.06
Alstom Transport UK Ltd,Plant and Tools,2019-07-20,35088.00
Alstom Transport UK Ltd,Plant and Tools,2019-07-20,51355.00
Alstom Transport UK Ltd,Signalling,2019-07-20,55760.00
Alstom Transport UK Ltd,Signalling,2019-07-09,113962.43
Alstom Transport UK Ltd,Signalling,2019-07-20,26170.00
Alstom Transport UK Ltd,Signalling,2019-07-20,43635.00
Alstom Transport UK Ltd,Signalling,2019-07-20,29832.00
Alstom Transport UK Ltd,Professional Services Direct,2019-07-20,451805.30
Alstom Transport UK Ltd,Professional Services Direct,2019-07-20,463322.57
Alstom Transport UK Ltd,Signalling,2019-07-20,59290.00
Alstom Transport UK Ltd,Signalling,2019-07-20,25410.00
Alstom Transport UK Ltd,Signalling,2019-07-20,59290.00
Alstom Transport UK Ltd,Signalling,2019-07-20,84700.00
Alstom Transport UK Ltd,Signalling,2019-07-20,35400.00
Alstom Transport UK Ltd,Signalling,2019-07-20,44250.00
Alstom Transport UK Ltd,Signalling,2019-07-20,33320.00
Alstom Transport UK Ltd,Signalling,2019-07-22,1216832.46
Alstom Transport UK Ltd,Signalling,2019-07-20,200074.30
Alstom Transport UK Ltd,Signalling,2019-07-20,156059.16
Alstom Transport UK Ltd,Signalling,2019-07-08,95709.37
Alstom Transport UK Ltd,Signalling,2019-07-10,536545.75
Alstom Transport UK Ltd,Signalling,2019-07-09,73756.87
Alstom Transport UK Ltd,Signalling,2019-07-31,72324.17
Alstom Transport UK Ltd,Signalling,2019-07-09,112173.63
Alstom Transport UK Ltd,Professional Services Direct,2019-07-20,53113.80
Alstom Transport UK Ltd,Professional Services Direct,2019-07-20,46273.33
Alstom Transport UK Ltd,Signalling,2019-07-22,124732.67
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-04,287831.31
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-22,432539.01
Alun Griffiths (Contractors) Ltd,Buildings,2019-07-17,157982.18
Alun Griffiths (Contractors) Ltd,Buildings,2019-07-30,269585.24
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-17,110706.67
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-08,69910.32
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-05,83400.00
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-31,58613.76
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-18,1820943.84
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-20,69804.21
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-23,157937.58
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-01,187627.44
Alun Griffiths (Contractors) Ltd,General Civils,2019-07-22,43151.00
Amalgamated Construction Ltd,General Civils,2019-07-18,149480.75
Amalgamated Construction Ltd,Buildings,2019-07-03,55166.82
Amalgamated Construction Ltd,Buildings,2019-07-18,783288.42
Amalgamated Construction Ltd,General Civils,2019-07-08,71340.59
Amalgamated Construction Ltd,General Civils,2019-07-15,83874.75
Amalgamated Construction Ltd,Buildings,2019-07-18,38083.25
Amalgamated Construction Ltd,General Civils,2019-07-15,53973.00
Amalgamated Construction Ltd,General Civils,2019-07-05,31917.57
Amalgamated Construction Ltd,Buildings,2019-07-15,26843.03
Amalgamated Construction Ltd,Buildings,2019-07-15,31524.32
Amalgamated Construction Ltd,Buildings,2019-07-15,61370.08
Amalgamated Construction Ltd,Buildings,2019-07-24,89389.31
Amalgamated Construction Ltd,General Civils,2019-07-15,32548.14
Amalgamated Construction Ltd,General Civils,2019-07-05,219294.69
Amalgamated Construction Ltd,General Civils,2019-07-05,66575.87
Amalgamated Construction Ltd,General Civils,2019-07-05,26378.84
Amalgamated Construction Ltd,General Civils,2019-07-05,33855.63
Amalgamated Construction Ltd,Buildings,2019-07-20,28750.49
Amalgamated Construction Ltd,Buildings,2019-07-20,52226.78
Amalgamated Construction Ltd,Buildings,2019-07-20,66718.11
Amalgamated Construction Ltd,Buildings,2019-07-20,68325.00
Amalgamated Construction Ltd,General Civils,2019-07-10,200000.00
Amalgamated Construction Ltd,General Civils,2019-07-16,39504.35
Amalgamated Construction Ltd,General Civils,2019-07-29,28452.68
Amalgamated Construction Ltd,Professional Services Direct,2019-07-04,412419.61
Amalgamated Construction Ltd,General Civils,2019-07-16,26297.20
Amalgamated Construction Ltd,General Civils,2019-07-04,42012.47
Amalgamated Construction Ltd,General Civils,2019-07-04,429151.99
Amalgamated Construction Ltd,General Civils,2019-07-04,29958.42
Amalgamated Construction Ltd,General Civils,2019-07-22,131962.61
Amalgamated Construction Ltd,General Civils,2019-07-29,220141.45
Amalgamated Construction Ltd,Buildings,2019-07-20,34682.18
Amalgamated Construction Ltd,General Civils,2019-07-10,504713.24
Amalgamated Construction Ltd,General Civils,2019-07-25,60254.11
Amalgamated Construction Ltd,Professional Services Direct,2019-07-17,27727.85
Amalgamated Construction Ltd,Professional Services Direct,2019-07-17,44846.47
Amalgamated Construction Ltd,General Civils,2019-07-18,91004.76
Amalgamated Construction Ltd,General Civils,2019-07-03,42846.00
Amalgamated Construction Ltd,General Civils,2019-07-04,138926.56
Amalgamated Construction Ltd,General Civils,2019-07-31,143078.47
Amalgamated Construction Ltd,General Civils,2019-07-03,33406.10
Amalgamated Construction Ltd,General Civils,2019-07-03,243418.00
Amalgamated Construction Ltd,Buildings,2019-07-17,36981.33
Amalgamated Construction Ltd,Buildings,2019-07-24,43738.72
Amalgamated Construction Ltd,General Civils,2019-07-11,30646.30
Amalgamated Construction Ltd,General Civils,2019-07-08,40887.55
Amalgamated Construction Ltd,General Civils,2019-07-11,32027.70
