Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-01-02,3250.00,Highways Asset Management,XAIS ASSET MANAGEMENT LIMITED,,
2018-01-18,4957.87,Highways Asset Management,JOINTLINE LTD,,
2018-01-23,1241.54,Highways Asset Management,DYNNIQ UK LTD,,
2018-01-16,3070.19,Highways Asset Management,CORE INTEGRATED SOLUTIONS LTD,,
2018-01-18,817.50,Highways Asset Management,TOTAL ACCESS (UK) LTD,,
2018-01-11,25000.00,Highways Asset Management,WSP UK LTD,,
2018-01-23,1203.25,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-23,1439.54,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-23,1125.66,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-16,2699.39,Facilities Management,SIMPLY MOVING AND SLEEPING LTD,,
2018-01-30,1394.50,Facilities Management,SIMPLY MOVING AND SLEEPING LTD,,
2018-01-04,4635.00,Housing,ASTOR-BANNERMAN (MEDICAL) LTD,,
2018-01-23,4451.00,Housing,BEACON CONSTRUCTION AND JOINERY LTD,,
2018-01-09,5000.00,Housing,BURNS CONTRACTORS,,
2018-01-09,10000.00,Housing,BURNS CONTRACTORS,,
2018-01-16,12000.00,Housing,BURNS CONTRACTORS,,
2018-01-25,13000.00,Housing,BURNS CONTRACTORS,,
2018-01-25,15600.00,Housing,BURNS CONTRACTORS,,
2018-01-11,3200.58,Housing,HUGH STEEPER LTD,,
2018-01-04,4239.24,Housing,MEARS LIMITED,,
2018-01-04,4990.06,Housing,MEARS LIMITED,,
2018-01-04,2101.90,Housing,MEARS LIMITED,,
2018-01-09,5204.18,Housing,MEARS LIMITED,,
2018-01-16,4369.12,Housing,MEARS LIMITED,,
2018-01-25,5476.31,Housing,MEARS LIMITED,,
2018-01-04,14970.75,Housing,MOREABILITY,,
2018-01-09,9754.06,Housing,MOREABILITY,,
2018-01-09,6170.74,Housing,MOREABILITY,,
2018-01-09,6774.62,Housing,MOREABILITY,,
2018-01-09,6690.97,Housing,MOREABILITY,,
2018-01-09,12000.00,Housing,MOREABILITY,,
2018-01-09,5868.69,Housing,MOREABILITY,,
2018-01-09,8000.00,Housing,MOREABILITY,,
2018-01-18,2845.88,Housing,MOREABILITY,,
2018-01-18,7054.14,Housing,MOREABILITY,,
2018-01-18,6815.57,Housing,MOREABILITY,,
2018-01-18,6648.07,Housing,MOREABILITY,,
2018-01-23,1887.68,Housing,MOREABILITY,,
2018-01-23,2017.51,Housing,MOREABILITY,,
2018-01-25,4588.18,Housing,MOREABILITY,,
2018-01-25,6742.21,Housing,MOREABILITY,,
2018-01-04,1212.00,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-11,7999.00,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-11,1112.00,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-16,5799.33,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-18,8662.45,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-23,4357.71,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-25,6541.75,Housing,PARTNERING IN PROPERTY MANAGEMENT L,,
2018-01-11,2569.00,Housing,STANNAH LIFTS SERVICE LTD,,
2018-01-11,2580.00,Housing,STANNAH LIFTS SERVICE LTD,,
2018-01-11,2175.00,Housing,STANNAH LIFTS SERVICE LTD,,
2018-01-04,4176.00,Housing,THYSSENKRUPP ENCASA LTD,,
2018-01-18,2650.00,Housing,THYSSENKRUPP ENCASA LTD,,
2018-01-18,4530.00,Housing,THYSSENKRUPP ENCASA LTD,,
2018-01-25,2205.00,Housing,THYSSENKRUPP ENCASA LTD,,
2018-01-23,8831.00,Housing,WESSEX LIFT CO LTD,,
2018-01-18,4412.87,#N/A,MAHMOOD BUILDERS,,
2018-01-25,6424.24,#N/A,MR G SINGH T/A G S BUILDERS,,
2018-01-09,5018.90,#N/A,REDACTED PERSONAL DATA,,
2018-01-16,5269.44,#N/A,REDACTED PERSONAL DATA,,
2018-01-30,1300.00,#N/A,C STOICA,,
2018-01-16,13000.00,#N/A,LOCAL BUILDING SERVICES,,
2018-01-30,3710.00,#N/A,PAUL MARTINDALE,,
2018-01-25,3575.00,Housing,REDMOND GROUP (YORKSHIRE) LIMITED,,
2018-01-25,4290.00,Housing,REDMOND GROUP (YORKSHIRE) LIMITED,,
2018-01-30,1900.00,#N/A,MR JIBRAN AJAIB T/A A&J ELECTRICIAN,,
2018-01-30,3006.61,#N/A,MUHAMMAD ALI,,
2018-01-25,6000.00,#N/A,SAFE SPARK ELECTRICAL LTD,,
2018-01-18,21758.00,#N/A,GABOR KORCSOG,,
2018-01-18,8340.00,#N/A,K P BUILDERS,,
2018-01-30,1177.05,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-11,1537.00,Highways Asset Management,RLP PAINTING CONTRACTORS LTD,,
2018-01-16,5762.00,Highways Asset Management,URBIS SCHREDER LTD,,
2018-01-30,5050.00,Highways Asset Management,KIRKLEES COUNCIL,,
2018-01-04,14400.00,Landscape,IAN BARRAND CONSERVATION CONSULTANC,,
2018-01-16,1912.00,Facilities Management,TRIAD CONTROLS LTD,,
2018-01-16,1231.92,Housing,ENERGY ASSETS LIMITED,,
2018-01-16,4582.02,#N/A,CHARLES HILTON,,
2018-01-16,14230.15,#N/A,DANIEL BLAND (CLIENT ACCOUNT),,
2018-01-11,4950.00,Plans & Performance,TDR Heritage,,
2018-01-04,1999.31,Facilities Management,PORTAKABIN LTD,,
2018-01-04,1999.31,Facilities Management,PORTAKABIN LTD,,
2018-01-30,19312.50,Facilities Management,QUARMBY CONSTR (SPECIAL PROJECTS) L,,
2018-01-04,833.56,Facilities Management,FARRELL & CLARK LLP,,
2018-01-25,833.56,Facilities Management,FARRELL & CLARK LLP,,
2018-01-04,861.67,Facilities Management,Wm SAUNDERS PARTNERSHIP LLP,,
2018-01-04,810.91,Facilities Management,SIR FREDERICK SNOW & PARTNERS LTD,,
2018-01-09,523.60,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-09,594.00,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-09,11733.00,Facilities Management,DESIGN STUDIO NORTH,,
2018-01-16,2255.00,Housing,ENGIE REGENERATION (FHM) LIMITED,,
2018-01-16,4771.00,Highways Asset Management,URBIS SCHREDER LTD,,
2018-01-11,25467.74,Landscape,CHAPPELOW SPORTS TURF LTD,,
2018-01-30,45556.94,Highways Asset Management,P CASEY (LAND RECLAMATION) LTD,,
2018-01-09,13411.71,Highways Asset Management,TELENT TECHNOLOGY SERVICES LTD,,
2018-01-09,7682.67,Highways Asset Management,TELENT TECHNOLOGY SERVICES LTD,,
2018-01-09,1104.88,Highways Asset Management,TELENT TECHNOLOGY SERVICES LTD,,
2018-01-09,25417.56,Highways Asset Management,TELENT TECHNOLOGY SERVICES LTD,,
2018-01-11,10551.17,Transportation Development,VIRGIN MEDIA LTD,,
2018-01-09,1330.00,Landscape,TURNER & TOWNSEND,,
2018-01-16,4201.50,Landscape,NPS HUMBER LTD,,
2018-01-09,32914.96,Landscape,P CASEY (LAND RECLAMATION) LTD,,
2018-01-23,1693.00,Highways Asset Management,BRUTON KNOWLES,,
2018-01-30,2495.00,Highways Asset Management,BRUTON KNOWLES,,
2018-01-16,8666.00,Plans & Performance,BUILDING DESIGN PARTNERSHIP LIMITED,,
2018-01-09,7550.00,Highways Asset Management,FORE CONSULTING LTD,,
2018-01-11,3142.08,Transportation Development,SHIPLEY COLLEGE,,
2018-01-18,60144.20,Housing,WILDGOOSE CONSTRUCTION LIMITED,,
2018-01-18,127930.56,Housing,WILDGOOSE CONSTRUCTION LIMITED,,
2018-01-04,41791.67,Facilities Management,RESHAPE CONSTRUCTION LTD,,
2018-01-16,16933.34,Facilities Management,RESHAPE CONSTRUCTION LTD,,
2018-01-25,1290.00,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-09,837.81,Facilities Management,V B JOHNSON LLP,,
2018-01-16,2447.34,Facilities Management,CURTINS CONSULTING ENGINEERS,,
2018-01-16,975.00,Facilities Management,CURTINS CONSULTING ENGINEERS,,
2018-01-11,1400.00,Facilities Management,QMP,,
2018-01-16,3000.00,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-18,511120.67,Housing,WILDGOOSE CONSTRUCTION LIMITED,,
2018-01-11,5570.63,#N/A,HORTON PARK PRIMARY ACADEMY,,
2018-01-11,3499.58,Building Control,WSP UK LTD,,
2018-01-30,27565.00,Highways Asset Management,NATIONWIDE DATA COLLECTION LIMITED,,
2018-01-16,13888.80,Highways Asset Management,JAGGER CONSTRUCTION SERVICES LTD,,
2018-01-23,14405.27,Highways Asset Management,JAGGER CONSTRUCTION SERVICES LTD,,
2018-01-23,14225.62,Highways Asset Management,GREEN & BROWN CIVIL ENGINEERING,,
2018-01-23,784.73,Highways Asset Management,JBA CONSULTING,,
2018-01-18,5599.83,Business Services,CORE INTEGRATED SOLUTIONS LTD,,
2018-01-11,2000.00,Education Buildings Team,REX PROCTER & PARTNERS,,
2018-01-25,2000.00,Education Buildings Team,REX PROCTER & PARTNERS,,
2018-01-25,12500.00,"Theatres, Arts & Festivals",CRAGG MANAGEMENT SERVICES LTD,,
2018-01-25,1056.55,"Theatres, Arts & Festivals",CRAGG MANAGEMENT SERVICES LTD,,
2018-01-30,5000.00,"Theatres, Arts & Festivals",CRAGG MANAGEMENT SERVICES LTD,,
2018-01-04,209352.00,"Theatres, Arts & Festivals",HENRY BOOT CONSTRUCTION LIMITED,,
2018-01-04,292748.12,"Theatres, Arts & Festivals",HENRY BOOT CONSTRUCTION LIMITED,,
2018-01-18,280590.58,"Theatres, Arts & Festivals",HENRY BOOT CONSTRUCTION LIMITED,,
2018-01-18,132608.71,"Theatres, Arts & Festivals",HENRY BOOT CONSTRUCTION LIMITED,,
2018-01-16,822.06,Facilities Management,VALLECTRIC LIMITED,,
2018-01-02,18168.68,Economic Development Service,SKIPTON PROPERTIES LIMITED,,
2018-01-25,17833.69,Economic Development Service,SKIPTON PROPERTIES LIMITED,,
2018-01-25,30272.15,Building Control,JBA BENTLEY LIMITED,,
2018-01-04,9950.00,Facilities Management,FORE CONSULTING LTD,,
2018-01-04,1113.75,Facilities Management,SIR FREDERICK SNOW & PARTNERS LTD,,
2018-01-04,27500.00,St Scene & Waste Man,BALMERS GM LTD,,
2018-01-25,17212.50,St Scene & Waste Man,BRISTOL STREET MOTORS,,
2018-01-30,17212.51,St Scene & Waste Man,BRISTOL STREET MOTORS,,
2018-01-23,163146.00,St Scene & Waste Man,FARID HILLEND ENGINEERING LIMITED,,
2018-01-23,163146.00,St Scene & Waste Man,FARID HILLEND ENGINEERING LIMITED,,
2018-01-30,16028.35,St Scene & Waste Man,VW VAN CENTRE (WEST YORKSHIRE),,
2018-01-16,14051.83,St Scene & Waste Man,BRISTOL STREET MOTORS,,
2018-01-11,57420.00,#N/A,MARGARET MCMILLAN CENTRE,,
2018-01-04,105622.50,#N/A,NIGHTINGALES DAY NURSERY,,
2018-01-25,3623.12,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-30,10673.25,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-16,2170.80,Facilities Management,NORTHERN POWERGRID (NORTHEAST) LTD,,
2018-01-04,642.16,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-04,1109.25,Facilities Management,BRADSHAW GASS & HOPE,,
2018-01-04,950.00,Facilities Management,QUANTS ENVIRONMENTAL LTD,,
2018-01-25,1050.00,Highways Asset Management,WARRIOR TRAFFIC SYSTEMS,,
2018-01-16,36203.73,Highways Asset Management,DYNNIQ UK LTD,,
2018-01-25,695.00,Highways Asset Management,TELENT TECHNOLOGY SERVICES LTD,,
2018-01-25,69230.00,Facilities Management,GEZE UK LTD,,
2018-01-18,2280.00,Business Services,NET VIEW SYSTEMS LTD,,
2018-01-09,50622.00,Facilities Management,PLOUGHCROFT LIMITED,,
2018-01-30,4435.20,Facilities Management,C&M ROOFING LTD,,
2018-01-23,83681.92,Education Buildings Team,CHELLOW HEIGHTS SCHOOL,,
2018-01-25,1280.00,Facilities Management,SIR FREDERICK SNOW & PARTNERS LTD,,
2018-01-25,940.00,Facilities Management,KOMPLETE SERVICE (LEEDS) LTD,,
2018-01-23,7000.00,Highways Asset Management,ZEBRITE LTD,,
2018-01-16,955.84,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-23,931.79,Highways Asset Management,NORTHERN POWERGRID (YORKSHIRE) PLC,,
2018-01-23,3500.00,Highways Asset Management,ZEBRITE LTD,,
2018-01-18,1500.00,Highways Asset Management,CENTARA LTD,,
2018-01-04,28769.80,Highways Asset Management,MIDGLEY & PALMER CIVIL ENGINEERING,,
2018-01-30,2074.37,Plans & Performance,CITYSQUARED LIMITED,,
2018-01-25,650.00,Plans & Performance,THOSE PLANT PEOPLE,,
2018-01-16,42967.00,Landscape,WICKSTEED LEISURE LTD,,
2018-01-16,37033.00,Landscape,WICKSTEED LEISURE LTD,,
2018-01-16,2430.00,Soc Serv Adults,HELPING HAND COMPANY (LEDBURY),,
2018-01-04,1482.31,Soc Serv Adults,PRISM MEDICAL UK WESTHOLME DIVISION,,
