Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2019-02-05,699.50,Fleet & Transport Services,NATIONWIDE CRASH REPAIR CENTRES LTD,,
2019-02-05,509.02,Fleet & Transport Services,NATIONWIDE CRASH REPAIR CENTRES LTD,,
2019-02-05,592.08,Fleet & Transport Services,NATIONWIDE CRASH REPAIR CENTRES LTD,,
2019-02-05,726.90,Fleet & Transport Services,F&G COMMERCIALS (HUDDERSFIELD) LTD,,
2019-02-05,519.60,Prevention / Resources,V RECRUITMENT,,
2019-02-05,1664.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,576.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,1088.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,512.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,1024.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,864.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,800.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,704.00,Prevention / Resources,CARE UNIQUE LTD,,
2019-02-05,3565.71,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,13285.71,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,16385.71,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,2657.14,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,13130.71,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,1821.43,Prevention / Resources,PROGRESSIVE CARE LIMITED,,
2019-02-05,6860.71,Social Work Service,PROGRESSIVE CARE LIMITED,,
2019-02-05,1021.43,Social Work Service,PROGRESSIVE CARE LIMITED,,
2019-02-05,3000.00,Prevention / Resources,PROGRESSIVE CARE LIMITED,,
2019-02-05,11300.00,Social Work Service,PROGRESSIVE CARE LIMITED,,
2019-02-05,3000.00,Prevention / Resources,PROGRESSIVE CARE LIMITED,,
2019-02-05,11300.00,Social Work Service,PROGRESSIVE CARE LIMITED,,
2019-02-05,3600.00,Social Work Service,PROGRESSIVE CARE LIMITED,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,11625.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,8835.00,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,6600.00,Prevention / Resources,PEBBLES CARE LTD,,
2019-02-05,19928.57,Prevention / Resources,DYNAMIC CHILDCARE LTD,,
2019-02-05,1928.57,Prevention / Resources,DYNAMIC CHILDCARE LTD,,
2019-02-05,3565.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3658.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3255.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3307.39,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3307.39,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,600.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,5899.56,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,2928.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,600.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,5899.56,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,2928.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,600.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,5899.56,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,2928.00,Prevention / Resources,LIBERTY HOMES HOUSING ASSOCIATION,,
2019-02-05,4150.00,Prevention / Resources,SIXTEEN PLUS LIMITED,,
2019-02-05,12865.00,Prevention / Resources,SIXTEEN PLUS LIMITED,,
2019-02-05,2075.00,Prevention / Resources,SIXTEEN PLUS LIMITED,,
2019-02-05,2035.71,Prevention / Resources,BRIGHT FUTURE PROJECT,,
2019-02-05,3991.25,Prevention / Resources,NORTHERN COMMUNITY PATHWAYS LIMITED,,
2019-02-05,4140.71,Prevention / Resources,NORTHERN COMMUNITY PATHWAYS LIMITED,,
2019-02-05,1607.14,Prevention / Resources,NORTHERN COMMUNITY PATHWAYS LIMITED,,
2019-02-05,16239.57,Prevention / Resources,CARE 4 CHILDREN RESIDENTIAL SERVICE,,
2019-02-05,8117.57,Send & Behaviour,CARE 4 CHILDREN RESIDENTIAL SERVICE,,
2019-02-05,21979.00,Prevention / Resources,FIVE RIVERS CHILD CARE LTD,,
2019-02-05,4149.57,Send & Behaviour,FIVE RIVERS CHILD CARE LTD,,
2019-02-05,18757.86,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,4000.72,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,11049.29,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,10251.43,Prevention / Resources,HEXAGON CARE SERVICES LTD,,
2019-02-05,3520.67,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3432.01,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3260.41,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3520.67,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3520.67,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3344.64,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3520.67,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3400.04,Prevention / Resources,FOSTERING RELATIONS LIMITED,,
2019-02-05,3051.29,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3051.29,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,4832.68,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,935.46,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,935.33,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,2936.01,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3340.48,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3340.48,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3432.98,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3261.33,Prevention / Resources,FOSTERING SOLUTIONS LIMITED,,
2019-02-05,3587.14,Prevention / Resources,ORANGE GROVE FOSTERCARE LTD,,
2019-02-05,5440.50,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3410.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3529.35,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3410.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3410.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3162.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3658.00,Prevention / Resources,FOSTER CARE ASSOCIATES,,
2019-02-05,3715.57,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3715.57,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3405.66,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3250.66,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,4748.09,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3077.86,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3424.26,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3321.34,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3641.26,Prevention / Resources,CAPSTONE FOSTER CARE LTD,,
2019-02-05,3277.01,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3454.02,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3454.02,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,3113.16,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,2657.01,Prevention / Resources,COMPASS FOSTERING NORTH LIMITED,,
2019-02-05,13207.80,Delegated Schools Fund,WYCLIFFE (CE) PRIMARY ACADEMY,,
2019-02-05,10864.50,Delegated Schools Fund,THE CO-OP ACADEMY PARKLAND,,
2019-02-05,17425.74,Delegated Schools Fund,LOWER FIELDS PRIMARY ACADEMY,,
2019-02-05,10395.84,Delegated Schools Fund,GREENGATES PRIMARY ACADEMY,,
2019-02-05,15127.38,Delegated Schools Fund,FEARNVILLE PRIMARY ACADEMY,,
2019-02-05,24057.60,Delegated Schools Fund,CROSSLEY HALL PRIMARY ACADEMY,,
2019-02-07,1061.90,Assessment & Support,HAZEL BANK CARE HOME,,
2019-02-07,1061.90,Assessment & Support,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,997.50,Assessment & Support,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,1061.90,Mental Health,HAZEL BANK CARE HOME,,
2019-02-07,1061.90,Assessment & Support,HAZEL BANK CARE HOME,,
2019-02-07,530.95,Assessment & Support,HAZEL BANK CARE HOME,,
2019-02-07,997.50,Assessment & Support,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,12966.11,CCA Finance,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,5580.79,CCA Finance,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,1061.90,Assessment & Support,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,1061.90,Assessment & Support,ILKLEY HEALTH CARE LIMITED,,
2019-02-07,997.50,Assessment & Support,ROSE COTTAGE RCH LTD,,
2019-02-07,997.50,CCA Finance,ROSE COTTAGE RCH LTD,,
2019-02-07,997.50,Assessment & Support,ROSE COTTAGE RCH LTD,,
2019-02-07,997.50,Assessment & Support,ROSE COTTAGE RCH LTD,,
2019-02-07,1061.90,Assessment & Support,HAZEL BANK CARE HOME,,
2019-02-07,1142.40,Residential & Day Services,CCA & MRS CA BOLLAND,,
2019-02-07,1061.90,Assessment & Support,CCA & MRS CA BOLLAND,,
2019-02-07,1061.90,Assessment & Support,CCA & MRS CA BOLLAND,,
2019-02-07,1061.90,Assessment & Support,CCA & MRS CA BOLLAND,,
2019-02-07,1391.04,CCA Finance,CCA & MRS CA BOLLAND,,
