Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2018-04-12,4478.40,Place,COMMUNICORP UK,,
2018-04-12,3732.00,Place,COMMUNICORP UK,,
2018-04-10,27650.00,Place,NEW VISION GROUP LTD,,
2018-04-19,1950.00,Place,PAUL RAYBOULD MARKETING LTD,,
2018-04-17,869.20,Place,SALTS ESTATES LTD,,
2018-04-19,695.00,Place,THE PCMS GROUP PLC,,
2018-04-26,695.00,Place,THE PCMS GROUP PLC,,
2018-04-19,851.00,Place,WEST YORKSHIRE COMBINED AUTHORITY,,
2018-04-10,643.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,903.90,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,643.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,735.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,735.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,662.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,645.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-10,697.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-12,551.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-17,662.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-17,628.50,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-24,551.00,Place,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-24,643.00,Corporate Resources,DARVILLS REMOVALS & STORAGE LTD,,
2018-04-24,600.00,Corporate Resources,DRAKE PLANT HIRE,,
2018-04-12,1973.16,Children's Services,FAGLEY PRIMARY SCHOOL,,
2018-04-12,1860.39,Children's Services,FAGLEY PRIMARY SCHOOL,,
2018-04-03,862.50,Place,LAMBERT SMITH HAMPTON,,
2018-04-03,1207.50,Place,LAMBERT SMITH HAMPTON,,
2018-04-03,975.00,Corporate Resources,LAMBERT SMITH HAMPTON,,
2018-04-03,825.00,Place,LAMBERT SMITH HAMPTON,,
2018-04-03,825.00,Place,LAMBERT SMITH HAMPTON,,
2018-04-12,650.00,Corporate Resources,MARK BREARLEY & COMPANY,,
2018-04-19,1650.00,Corporate Resources,MARK BREARLEY & COMPANY,,
2018-04-12,718.30,Children's Services,MINSTER CLEANING SERVICES,,
2018-04-24,1500.00,Corporate Resources,NORTHCLIFFE ALLOTMENT SOCIETY,,
2018-04-10,535.20,Corporate Resources,VPS (UK) LIMITED,,
2018-04-17,2364.00,Corporate Resources,VPS (UK) LIMITED,,
2018-04-10,2000.00,Corporate Resources,WAFER HADLEY LIMITED,,
2018-04-10,2600.00,Corporate Resources,YELLOWDOT,,
2018-04-19,711.55,Place,AIR SERVICES UK,,
2018-04-17,1200.00,Corporate Resources,DRAKE PLANT HIRE,,
2018-04-26,2195.00,Place,KOREC,,
2018-04-10,1659.33,Place,LEXISNEXIS UK,,
2018-04-03,2975.00,Place,PETER DUFFY LTD,,
2018-04-03,5401.98,Place,PETER DUFFY LTD,,
2018-04-10,2285.00,Children's Services,PETER DUFFY LTD,,
2018-04-17,850.00,Place,AUKER RHODES PROFESSIONAL SERV LLP,,
2018-04-10,10064.73,Place,BECHTLE DIRECT LTD,,
2018-04-10,2952.60,Place,BECHTLE DIRECT LTD,,
2018-04-10,885.78,Place,BECHTLE DIRECT LTD,,
2018-04-10,595.00,Place,BOLD COMMUNICATIONS LTD,,
2018-04-05,5598.63,Place,CORE INTEGRATED SOLUTIONS LTD,,
2018-04-05,7333.50,Place,CORE INTEGRATED SOLUTIONS LTD,,
2018-04-24,693.00,Place,THE CCTV TRAINING ACADEMY,,
2018-04-17,3644.61,Chief Executive,WARWICK UNIVERSITY TRAINING LIMITED,,
2018-04-26,661.03,Corporate Resources,CORONA ENERGY RETAIL 4 LIMITED,,
2018-04-26,1204.09,Corporate Resources,CORONA ENERGY RETAIL 4 LIMITED,,
2018-04-26,656.19,Corporate Resources,CORONA ENERGY RETAIL 4 LIMITED,,
2018-04-26,2889.49,Corporate Resources,CORONA ENERGY RETAIL 4 LIMITED,,
