Organisational Unit,Payment Date,Amount,Benificiary Name
Transportation Development,2017-01-12,500,HILLIER NURSERIES LTD
Transportation Development,2017-01-31,949.47,J PALMER LANDSCAPES LTD
Transportation Development,2017-01-18,1492.81,JAGGER CONSTRUCTION SERVICES LTD
Transportation Development,2017-01-19,4168.74,JAGGER CONSTRUCTION SERVICES LTD
Transportation Development,2017-01-23,3297.32,MIDGLEY & PALMER CIVIL ENGINEERING
Transportation Development,2017-01-19,40429.17,SYMOLOGY LTD
"Theatres, Arts & Festivals",2017-01-13,3705.00,9XB LTD.
"Theatres, Arts & Festivals",2017-01-19,1935.00,ACCESS CONTRACTING LIMITED
"Theatres, Arts & Festivals",2017-01-27,3873.33,ARTHUR WALTON LTD
"Theatres, Arts & Festivals",2017-01-27,634.03,ARTHUR WALTON LTD
"Theatres, Arts & Festivals",2017-01-04,2000.00,ARTWORKS
"Theatres, Arts & Festivals",2017-01-04,2743.74,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-04,757.36,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-11,2699.71,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-11,676.8,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-11,634.71,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-11,4855.29,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-12,7054.40,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-12,1079.34,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-12,17448.00,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-23,2157.95,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-23,757.36,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-23,-757.36,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-25,602.85,CARLSBERG UK
"Theatres, Arts & Festivals",2017-01-10,-600,CHAIRS LIMITED T/A COACH HOUSE
"Theatres, Arts & Festivals",2017-01-10,500,CHAIRS LIMITED T/A COACH HOUSE
"Theatres, Arts & Festivals",2017-01-26,549.68,CITY TAXIS (BRADFORD)LTD
"Theatres, Arts & Festivals",2017-01-16,505.25,CONTROLLED SPACE LTD
"Theatres, Arts & Festivals",2017-01-18,690.69,CONTROLLED SPACE LTD
"Theatres, Arts & Festivals",2017-01-05,11400.00,CRAGG MANAGEMENT SERVICES LTD
"Theatres, Arts & Festivals",2017-01-13,11400.00,CRAGG MANAGEMENT SERVICES LTD
"Theatres, Arts & Festivals",2017-01-04,650,DARVILLS REMOVALS & STORAGE LTD
"Theatres, Arts & Festivals",2017-01-27,500,DESIGN IT
"Theatres, Arts & Festivals",2017-01-18,584.55,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-18,560.99,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-18,599.12,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-19,565.18,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-26,823.21,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-26,601.96,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-26,942.8,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-26,526.8,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-27,770.65,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-27,593.8,EDEN FARM LTD
"Theatres, Arts & Festivals",2017-01-18,4430.40,GLOBAL MARKETING GROUP LTD
"Theatres, Arts & Festivals",2017-01-25,500,HEDGEROW LANDSCAPES
"Theatres, Arts & Festivals",2017-01-23,2460.00,JOHN GOOD LIMITED
"Theatres, Arts & Festivals",2017-01-25,634.5,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,746.17,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,940,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,1512.22,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,4824.00,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,3009.00,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,706,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,7476.00,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-25,6402.00,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-30,998.06,MEDIACOM NORTH LTD
"Theatres, Arts & Festivals",2017-01-18,836.27,MIND'S EYE DESCRIPTION SERVICES LTD
"Theatres, Arts & Festivals",2017-01-12,2063.88,Polar Krush
"Theatres, Arts & Festivals",2017-01-16,1842.55,PRS FOR MUSIC
"Theatres, Arts & Festivals",2017-01-27,561.36,RIJO 42 INGREDIENTS LTD
"Theatres, Arts & Festivals",2017-01-04,909.75,ROYAL MAIL GROUP LTD
"Theatres, Arts & Festivals",2017-01-31,751.22,ROYAL MAIL GROUP LTD
"Theatres, Arts & Festivals",2017-01-12,2607.60,SALTS ESTATES LTD
"Theatres, Arts & Festivals",2017-01-11,656,SALTS SECURITY SYSTEMS LIMITED
"Theatres, Arts & Festivals",2017-01-10,955.78,SCMG ENTERPRISES LIMITED
"Theatres, Arts & Festivals",2017-01-13,572.4,SHORROCK TRICHEM
"Theatres, Arts & Festivals",2017-01-16,572.4,SHORROCK TRICHEM
"Theatres, Arts & Festivals",2017-01-16,-572.4,SHORROCK TRICHEM
"Theatres, Arts & Festivals",2017-01-18,1126.36,SHORROCK TRICHEM
"Theatres, Arts & Festivals",2017-01-19,881.13,SLATERS MENSWEAR
"Theatres, Arts & Festivals",2017-01-10,6166.40,SPEKTRIX LTD
"Theatres, Arts & Festivals",2017-01-16,688.07,SPEKTRIX LTD
"Theatres, Arts & Festivals",2017-01-11,1570.00,STADA MEDIA LIMITED
"Theatres, Arts & Festivals",2017-01-24,8243.16,STAGE ELECTRICS
"Theatres, Arts & Festivals",2017-01-24,8750.00,TEAM TOURISM CONSULTING
"Theatres, Arts & Festivals",2017-01-18,1280.57,TURNER & WRIGHTS LTD
"Theatres, Arts & Festivals",2017-01-18,2736.47,TURNER & WRIGHTS LTD
"Theatres, Arts & Festivals",2017-01-18,2882.42,TURNER & WRIGHTS LTD
"Theatres, Arts & Festivals",2017-01-18,998.84,TURNER & WRIGHTS LTD
Sub-Contractors,2017-01-04,1176.52,AUTOTEC KEIGHLEY LTD
Sub-Contractors,2017-01-12,537.5,CHIPPINDALE PLANT LTD
Sub-Contractors,2017-01-12,537.5,CHIPPINDALE PLANT LTD
Sub-Contractors,2017-01-20,1050.00,FAUN ZOELLER (UK) LTD
Sub-Contractors,2017-01-20,952.34,JOHNSTON SWEEPERS LTD
Sub-Contractors,2017-01-05,639.32,NATIONWIDE CRASH REPAIR CENTRES LTD
Sub-Contractors,2017-01-26,916.28,NATIONWIDE CRASH REPAIR CENTRES LTD
Sub-Contractors,2017-01-26,646,VEHICLE WEIGHING SOLUTIONS LTD
Sub-Contractors,2017-01-04,1561.00,WINDSCREEN SERVICES YORKSHIRE LTD
St Scene & Waste Man,2017-01-05,806.88,1ST CHOICE PRIVATE HIRE
St Scene & Waste Man,2017-01-05,2581.56,A1 TAXIS (BRADFORD)
St Scene & Waste Man,2017-01-11,955.92,ABACUS ACADEMY
St Scene & Waste Man,2017-01-04,3648.29,ALLSTAR BUSINESS SOLUTIONS LTD
St Scene & Waste Man,2017-01-06,3388.68,ALLSTAR BUSINESS SOLUTIONS LTD
St Scene & Waste Man,2017-01-20,3949.90,ALLSTAR BUSINESS SOLUTIONS LTD
St Scene & Waste Man,2017-01-12,3546.14,ALPHABET
St Scene & Waste Man,2017-01-12,3546.14,ALPHABET
St Scene & Waste Man,2017-01-05,6300.00,ALUMINIUM ALPHA METALS LTD
St Scene & Waste Man,2017-01-18,1356.00,ALUMINIUM ALPHA METALS LTD
St Scene & Waste Man,2017-01-05,2940.04,APPLE CARS PRIVATE HIRE LTD
St Scene & Waste Man,2017-01-16,553.81,ARENA GROUP LTD
St Scene & Waste Man,2017-01-05,3464.04,ARROW GALAXY STREAMLINE TAXIS
St Scene & Waste Man,2017-01-04,191026.28,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-04,21193.84,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-06,806.94,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-06,2842.56,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-10,223189.78,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-10,9799.70,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-10,49740.68,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-10,3434.84,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-20,19356.88,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-20,271654.22,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-20,255680.58,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-20,20655.48,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-27,247094.34,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-27,23787.60,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-27,730.98,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-31,543.24,ASSOCIATED WASTE MANAGEMENT LTD
St Scene & Waste Man,2017-01-12,920,ATKINS TRAINING LTD
St Scene & Waste Man,2017-01-12,920,ATKINS TRAINING LTD
St Scene & Waste Man,2017-01-16,1040.00,ATKINS TRAINING LTD
St Scene & Waste Man,2017-01-05,1200.00,ATS PRIVATE HIRE
St Scene & Waste Man,2017-01-26,3849.07,AUTOMOTIVE LEASING
St Scene & Waste Man,2017-01-26,3849.07,AUTOMOTIVE LEASING
St Scene & Waste Man,2017-01-11,14737.23,AZHAR YOUNIS
St Scene & Waste Man,2017-01-12,807.34,AZHAR YOUNIS
St Scene & Waste Man,2017-01-12,853.44,AZHAR YOUNIS
St Scene & Waste Man,2017-01-12,880.22,AZHAR YOUNIS
St Scene & Waste Man,2017-01-12,731.2,AZHAR YOUNIS
St Scene & Waste Man,2017-01-16,1991.88,AZHAR YOUNIS
St Scene & Waste Man,2017-01-16,868.29,AZHAR YOUNIS
St Scene & Waste Man,2017-01-18,1031.34,AZHAR YOUNIS
St Scene & Waste Man,2017-01-18,837.9,AZHAR YOUNIS
St Scene & Waste Man,2017-01-23,999.4,AZHAR YOUNIS
St Scene & Waste Man,2017-01-23,800,AZHAR YOUNIS
St Scene & Waste Man,2017-01-23,800,AZHAR YOUNIS
St Scene & Waste Man,2017-01-24,688,AZHAR YOUNIS
St Scene & Waste Man,2017-01-27,698.25,AZHAR YOUNIS
St Scene & Waste Man,2017-01-05,10326.38,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-12,738.48,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-12,719.7,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-16,704,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-16,771.19,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-20,592.36,BASHIR TRAVELS LIMITED
St Scene & Waste Man,2017-01-05,15772.03,BHATTI TRAVEL
St Scene & Waste Man,2017-01-11,1463.04,BHATTI TRAVEL
St Scene & Waste Man,2017-01-16,804.8,BHATTI TRAVEL
St Scene & Waste Man,2017-01-18,514.99,BHATTI TRAVEL
St Scene & Waste Man,2017-01-18,1937.00,BHATTI TRAVEL
St Scene & Waste Man,2017-01-18,595,BHATTI TRAVEL
St Scene & Waste Man,2017-01-18,579.6,BHATTI TRAVEL
St Scene & Waste Man,2017-01-19,609.6,BHATTI TRAVEL
St Scene & Waste Man,2017-01-23,629.92,BHATTI TRAVEL
St Scene & Waste Man,2017-01-12,5178.66,BINGLEY TAXIS
St Scene & Waste Man,2017-01-13,4510.00,BLYTH EQUIPMENT LTD
St Scene & Waste Man,2017-01-26,110400.00,BMI TRAILERS
St Scene & Waste Man,2017-01-05,12410.60,BRADFORD CENTRAL TAXIS
St Scene & Waste Man,2017-01-05,2254.32,BRADFORD CENTRAL TAXIS
St Scene & Waste Man,2017-01-05,3352.43,BRADFORD TOWN TAXIS
St Scene & Waste Man,2017-01-05,1294.52,BRONTE TAXIS
St Scene & Waste Man,2017-01-05,9929.03,CHANAAL TRAVEL SERVICES
St Scene & Waste Man,2017-01-09,919.38,CHIPPINDALE PLANT LTD
St Scene & Waste Man,2017-01-10,935.8,CHIPPINDALE PLANT LTD
St Scene & Waste Man,2017-01-27,835.8,CHIPPINDALE PLANT LTD
St Scene & Waste Man,2017-01-05,5777.94,CITY TAXIS (BRADFORD)LTD
St Scene & Waste Man,2017-01-12,633.92,CITY TAXIS (BRADFORD)LTD
St Scene & Waste Man,2017-01-30,22250.36,CIVICA UK LTD
St Scene & Waste Man,2017-01-05,753.84,CJ's TAXIS
St Scene & Waste Man,2017-01-05,2818.76,CTM EXECUTIVE TRAVEL
St Scene & Waste Man,2017-01-05,852.05,DELTA CARS PRIVATE HIRE(BFD) LTD
St Scene & Waste Man,2017-01-26,617.89,DEMEX LTD
St Scene & Waste Man,2017-01-25,1656.88,DENNIS EAGLE LTD
St Scene & Waste Man,2017-01-25,1370.77,DENNIS EAGLE LTD
St Scene & Waste Man,2017-01-25,1768.49,DENNIS EAGLE LTD
St Scene & Waste Man,2017-01-13,1078.00,EASTWICK ENGINEERNG SERVICES LTD
St Scene & Waste Man,2017-01-13,676,EASTWICK ENGINEERNG SERVICES LTD
St Scene & Waste Man,2017-01-05,1680.00,EASY TRAVEL (LEEDS) LIMITED
St Scene & Waste Man,2017-01-05,5790.52,ECCLESHILL PREMIER CARS
St Scene & Waste Man,2017-01-12,579.06,ECCLESHILL PREMIER CARS
St Scene & Waste Man,2017-01-12,1770.40,ECCLESHILL PREMIER CARS
St Scene & Waste Man,2017-01-12,2638.00,EDESIX LTD
St Scene & Waste Man,2017-01-05,5629.29,EURO CARS PRIVATE HIRE LTD
St Scene & Waste Man,2017-01-12,579,EURO CARS PRIVATE HIRE LTD
St Scene & Waste Man,2017-01-30,1674.75,EUROMONEY GLOBAL LIMITED
St Scene & Waste Man,2017-01-05,10806.13,EXPRESS TRAVEL SERVICES
St Scene & Waste Man,2017-01-12,1031.15,EXPRESS TRAVEL SERVICES
St Scene & Waste Man,2017-01-12,810.92,EXPRESS TRAVEL SERVICES
St Scene & Waste Man,2017-01-06,1918.75,FAGLEY PRIVATE HIRE
St Scene & Waste Man,2017-01-11,609.6,FAGLEY PRIVATE HIRE
St Scene & Waste Man,2017-01-05,8015.16,FALCON TRAVEL
St Scene & Waste Man,2017-01-12,4648.08,FAREDEAL COACHES
St Scene & Waste Man,2017-01-23,2760.20,FCC RECYCLING (UK) LTD
St Scene & Waste Man,2017-01-23,1489.10,FCC RECYCLING (UK) LTD
St Scene & Waste Man,2017-01-23,1647.40,FCC RECYCLING (UK) LTD
St Scene & Waste Man,2017-01-23,834.8,FCC RECYCLING (UK) LTD
St Scene & Waste Man,2017-01-05,18061.02,FLEET FACTORS LTD
St Scene & Waste Man,2017-01-10,2718.17,FLEET FACTORS LTD
St Scene & Waste Man,2017-01-16,19476.07,FLEET FACTORS LTD
St Scene & Waste Man,2017-01-20,22861.30,FLEET FACTORS LTD
St Scene & Waste Man,2017-01-24,7901.79,FLEET FACTORS LTD
St Scene & Waste Man,2017-01-12,1059.58,FUEL CARD SERVICES LTD
St Scene & Waste Man,2017-01-25,1663.88,G W BUTLER LTD
St Scene & Waste Man,2017-01-18,13905.60,G W TYRES (WAKEFIELD) LTD
St Scene & Waste Man,2017-01-12,22355.08,GIRLINGTON PRIVATE HIRE
St Scene & Waste Man,2017-01-31,4800.00,GJF FABRICATIONS LTD
St Scene & Waste Man,2017-01-27,8812.17,GRANT THORNTON UK LLP
St Scene & Waste Man,2017-01-05,4565.77,GREAT HORTON PRIVATE HIRE
St Scene & Waste Man,2017-01-05,8345.59,GREEN AND WHITE TAXIS
St Scene & Waste Man,2017-01-12,548.4,GREEN AND WHITE TAXIS
St Scene & Waste Man,2017-01-12,515.26,GREEN AND WHITE TAXIS
St Scene & Waste Man,2017-01-06,1815.36,GREENGATES PRIVATE HIRE
St Scene & Waste Man,2017-01-05,893.14,HEATON PRIVATE HIRE
St Scene & Waste Man,2017-01-26,4970.00,Hi-Tech Security Systems
St Scene & Waste Man,2017-01-13,1268.96,HPI LTD
St Scene & Waste Man,2017-01-12,4438.07,ILKLEY TAXIS
St Scene & Waste Man,2017-01-16,515.04,ILKLEY TAXIS
St Scene & Waste Man,2017-01-05,1950.00,INSIGHT DIRECT (UK) LTD
St Scene & Waste Man,2017-01-30,2800.00,INTEGRATED SKILLS (UK) LIMITED
St Scene & Waste Man,2017-01-16,1794.64,JENNY'S AND M&R PRIVATE HIRE
St Scene & Waste Man,2017-01-09,1612.24,JOHNSONS APPARELMASTER LTD
St Scene & Waste Man,2017-01-06,7907.97,KEIGHLEY 608608 LTD
St Scene & Waste Man,2017-01-23,571,KEIGHLEY FURNITURE PROJECT LTD
St Scene & Waste Man,2017-01-04,1147.24,KEIGHLEY SERVICE STATION
St Scene & Waste Man,2017-01-18,613.9,KEIGHLEY SERVICE STATION
St Scene & Waste Man,2017-01-24,896.31,KEIGHLEY SERVICE STATION
St Scene & Waste Man,2017-01-05,2893.84,KELLYS IDLEWAY LTD
St Scene & Waste Man,2017-01-05,744,KHALID HUSSAIN
St Scene & Waste Man,2017-01-05,2904.79,L.O.W. PRIVATE HIRE
St Scene & Waste Man,2017-01-05,6852.54,LOCAL CARS
St Scene & Waste Man,2017-01-25,1565.00,MENTOR TRAINING SOLUTIONS LTD
St Scene & Waste Man,2017-01-04,8876.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-04,8876.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-18,8932.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-18,8932.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-18,9016.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-30,8932.00,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-30,12504.80,MGB PLASTICS  LTD
St Scene & Waste Man,2017-01-12,1694.56,MID UK RECYCLING LTD
St Scene & Waste Man,2017-01-12,3163.06,MID UK RECYCLING LTD
St Scene & Waste Man,2017-01-12,1526.92,MID UK RECYCLING LTD
St Scene & Waste Man,2017-01-05,4320.81,NASEEM TRAVEL
St Scene & Waste Man,2017-01-05,1578.96,NEWLANDS COMMUNITY TRANSPORT
St Scene & Waste Man,2017-01-05,876,NEWLANDS COMMUNITY TRANSPORT
St Scene & Waste Man,2017-01-24,807.83,NEWLANDS FURNITURE SERVICE
St Scene & Waste Man,2017-01-24,537.75,NEWLANDS FURNITURE SERVICE
St Scene & Waste Man,2017-01-24,647.79,NEWLANDS FURNITURE SERVICE
St Scene & Waste Man,2017-01-24,782.93,NEWLANDS FURNITURE SERVICE
St Scene & Waste Man,2017-01-24,540.89,NEWLANDS FURNITURE SERVICE
St Scene & Waste Man,2017-01-12,1015.99,NORTHERN MUNICIPAL SPARES LTD
St Scene & Waste Man,2017-01-05,1500.00,NORTHERN TRADING (CUMBRIA) LIMITED
St Scene & Waste Man,2017-01-05,600,NORTHERN TRADING (CUMBRIA) LIMITED
St Scene & Waste Man,2017-01-06,600,NORTHERN TRADING (CUMBRIA) LIMITED
St Scene & Waste Man,2017-01-06,900,NORTHERN TRADING (CUMBRIA) LIMITED
St Scene & Waste Man,2017-01-06,600,NORTHERN TRADING (CUMBRIA) LIMITED
