Organisational Unit,Payment Date,Amount,Benificiary Name
AHL Policy Res & Dev,2014-03-28,1916.55,ASPECT CPM LLP
AHL Policy Res & Dev,2014-03-28,-1916.55,ASPECT CPM LLP
AHL Policy Res & Dev,2014-03-28,2299.86,ASPECT CPM LLP
AHL Policy Res & Dev,2014-03-26,750.00,CHK LTD
AHL Policy Res & Dev,2014-03-19,7750.00,NEW VISION GROUP LTD
AHL Policy Res & Dev,2014-03-19,7750.00,NEW VISION GROUP LTD
AHL Policy Res & Dev,2014-03-17,10000.00,R//EVOLUTION MARKETING
AHL Policy Res & Dev,2014-03-31,3000.00,R//EVOLUTION MARKETING
AHL Policy Res & Dev,2014-03-14,920.00,The Tourism Network
AHL Policy Res & Dev,2014-03-26,1535.21,VISITBRITAIN
Asset Management,2014-03-26,1636.00,BLACKBURN ROBINSON LTD
Asset Management,2014-03-10,22700.00,COMBINED PROPERTY CONTROL
Asset Management,2014-03-19,2540.00,COMPLETE OFFICE SOLUTIONS LTD
Asset Management,2014-03-24,29012.00,COMPLETE OFFICE SOLUTIONS LTD
Asset Management,2014-03-24,15498.00,COMPLETE OFFICE SOLUTIONS LTD
Asset Management,2014-03-07,1187.28,COMPLETE OFFICE SOLUTIONS LTD
Asset Management,2014-03-14,601.00,DARVILLS REMOVALS
Asset Management,2014-03-14,905.00,DARVILLS REMOVALS
Asset Management,2014-03-21,923.00,DARVILLS REMOVALS
Asset Management,2014-03-21,25000.00,DRAKE PLANT HIRE
Asset Management,2014-03-19,4800.00,DRAKE PLANT HIRE
Asset Management,2014-03-19,2500.00,DRAKE PLANT HIRE
Asset Management,2014-03-19,-4800.00,DRAKE PLANT HIRE
Asset Management,2014-03-21,1820.50,F M LISTER & SON
Asset Management,2014-03-19,750.00,GRICE BROS & CO LTD
Asset Management,2014-03-24,1782.15,GRICE BROS & CO LTD
Asset Management,2014-03-14,15861.53,HILL WOOLHOUSE PROPERTY MANAGEMENT
Asset Management,2014-03-28,-15861.53,HILL WOOLHOUSE PROPERTY MANAGEMENT
Asset Management,2014-03-28,13217.94,HILL WOOLHOUSE PROPERTY MANAGEMENT
Asset Management,2014-03-03,506.18,MEDIACOM NORTH LTD
Asset Management,2014-03-17,860.02,MEDIACOM NORTH LTD
Asset Management,2014-03-14,720.00,RAISE THE ROOF
Asset Management,2014-03-12,1700.00,VALUATION OFFICE AGENCY
Asset Management,2014-03-28,150000.00,VASILI INVESTMENTS LTD
Asset Management,2014-03-24,4771.00,VISUAL BLINDS
Bradford i,2014-03-07,1400.00,CUBIK SOLUTIONS LTD
Bradford i,2014-03-07,1400.00,CUBIK SOLUTIONS LTD
Bradford i,2014-03-26,8521312.00,IBM UK LTD
Bradford i,2014-03-26,1905855.10,IBM UK LTD
Building Control,2014-03-17,9290.00,KOREC
Building Control,2014-03-26,9900.00,KOREC
Building Control,2014-03-28,3094.65,LABC
Building Control,2014-03-31,1150.00,MASTERSERIES
Building Control,2014-03-28,237633.72,UNIVERSITY OF SHEFFIELD
Building Control,2014-03-28,-236762.92,UNIVERSITY OF SHEFFIELD
Business Services,2014-03-21,5838.66,LEVEL 3 COMMUNICATIONS UK LIMITED
Business Services,2014-03-28,2477.95,MACS AUTOMATED BOLLARD SYSTEMS
Business Services,2014-03-26,2909.00,NET VIEW SYSTEMS LTD
Business Services,2014-03-26,8651.60,NET VIEW SYSTEMS LTD
Business Services,2014-03-12,8937.00,NET VIEW SYSTEMS LTD
Business Services,2014-03-28,6422.00,NET VIEW SYSTEMS LTD
Business Services,2014-03-24,18396.40,PRO-VISION
