Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2019-08-13,695.6,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-08-13,5329.80,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-08-13,5109.58,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-08-15,600,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-08-15,3899.48,Access & Inclusion,PREPAID FINANCIAL SERVICES LIMITED,,
2019-08-08,2780.00,AHL Policy Res & Dev,COMMUNICORP UK,,
2019-08-08,960,AHL Policy Res & Dev,COMMUNICORP UK,,
2019-08-08,4500.00,AHL Policy Res & Dev,COMMUNICORP UK,,
2019-08-08,3435.00,AHL Policy Res & Dev,COMMUNICORP UK,,
2019-08-15,839.68,AHL Policy Res & Dev,DARVILLS REMOVALS & STORAGE LTD,,
2019-08-15,1000.00,AHL Policy Res & Dev,FESTIVAL PUBLICATIONS LTD,,
2019-08-22,10000.00,Area Operarations,HMCS,,
2019-08-27,5000.00,Area Operarations,HMCS,,
2019-08-08,500,Area Operarations,REDACTED PERSONAL DATA,,
2019-08-08,8580.00,Asset Management,AXIS PROPERTY CONSULTANCY LLP,,
2019-08-22,29484.09,Asset Management,COMMUNITY ACTION BRADFORD & DISTRIC,,
2019-08-20,645,Asset Management,DRAKE PLANT HIRE,,
2019-08-06,5250.00,Asset Management,JONES LANG LASALLE LIMITED,,
2019-08-13,1500.00,Asset Management,JONES LANG LASALLE LIMITED,,
2019-08-06,500,Asset Management,PUGH & CO LTD,,
2019-08-06,500,Asset Management,PUGH & CO LTD,,
2019-08-27,2343.65,Asset Management,RAVENSCLIFFE COMMUNITY ASSOCIATION,,
2019-08-27,950,Asset Management,RAVENSCLIFFE COMMUNITY ASSOCIATION,,
2019-08-06,947.5,Asset Management,WBW SURVEYORS LTD,,
2019-08-08,925,Breavement & Amenities,REDACTED PERSONAL DATA,,
2019-08-29,650,Building Control,DRAKE PLANT HIRE,,
2019-08-08,1080.00,Building Control,HYDRO INTERNATIONAL (UK) LTD,,
2019-08-08,4910.03,Building Control,MENISCUS SYSTEMS LTD,,
2019-08-01,666.3,Business Services,AIRWAVE SOLUTIONS LTD,,
2019-08-13,3403.00,Business Services,MEYERTECH LIMITED,,
2019-08-06,2165.00,Business Services,SALTS SECURITY SYSTEMS LIMITED,,
2019-08-06,1330.00,Business Services,TERRIER SC LTD,,
2019-08-20,1022.00,Business Services,TERRIER SC LTD,,
2019-08-15,972.5,Business Services,TRANSEND (UK) LTD,,
2019-08-20,589,Capital -Development of Equity Loans B.O.C. HAL-Loan,CHRIS MULLANEY PLUMBING & HEATING,,
2019-08-01,2400.00,Capital -Development of Equity Loans B.O.C. HAL-Loan,FAROOK AHMED T/A F BUILDER,,
2019-08-20,9000.00,Capital -Development of Equity Loans B.O.C. HAL-Loan,G KUNDI BUILDERS AND PLUMBER,,
2019-08-06,6375.00,Capital -Development of Equity Loans B.O.C. HAL-Loan,HOMESHIELD (NORTHERN) LTD,,
2019-08-20,3500.00,Capital -Development of Equity Loans B.O.C. HAL-Loan,REDACTED PERSONAL DATA,,
2019-08-08,6000.00,Capital -Development of Equity Loans H&S Assistance,JXR DESIGN & BUILD LIMITED,,
2019-08-22,3904.32,Capital -Development of Equity Loans H&S Assistance,Q-BUILD,,
2019-08-13,2970.00,Capital -Development of Equity Loans H&S Assistance,R F J ELECTRICAL LIMITED,,
2019-08-13,515,Capital -Development of Equity Loans H&S Assistance,REDACTED PERSONAL DATA,,
2019-08-01,12000.00,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,BRADFORD CONSTRUCTION LTD,,
2019-08-22,13096.51,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,I S KASUJEE T/A KBS,,
2019-08-13,10000.00,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,INOVA CONSTRUCT LTD,,
2019-08-20,1179.00,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,K T GATES & RAILINGS,,
2019-08-08,2837.49,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,REDACTED PERSONAL DATA,,
2019-08-20,3848.00,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,REDACTED PERSONAL DATA,,
2019-08-29,5300.00,Capital -Disabled Housing Facilities Grant 96 ACT-M-DFG,REDACTED PERSONAL DATA,,
2019-08-22,1902.00,Capital -Empty Private Sector Homes Strategy Empty Property Assistance,REDACTED PERSONAL DATA,,
2019-08-13,12600.00,Chief Executive's Office,NEW LOCAL GOVERNMENT NETWORK,,
2019-08-08,50500.00,Commissioning & Contracts,ALZHEIMERS SOCIETY,,
2019-08-08,5000.00,Commissioning & Contracts,ANAND MILAN CENTRE,,
2019-08-08,7675.00,Commissioning & Contracts,BRADFORD DISTRICT CREDIT UNION,,
2019-08-08,22500.00,Commissioning & Contracts,BRADFORD RAPE CRISIS & SEXUAL ABUSE,,
2019-08-08,6125.00,Commissioning & Contracts,EQUALITY TOGETHER,,
2019-08-08,3312.55,Commissioning & Contracts,EQUALITY TOGETHER,,
2019-08-08,4737.45,Commissioning & Contracts,EQUALITY TOGETHER,,
2019-08-08,19008.00,Commissioning & Contracts,EQUALITY TOGETHER,,
2019-08-08,5000.00,Commissioning & Contracts,FRIZINGHALL COMMUNITY ASSOCIATION,,
2019-08-08,12550.00,Commissioning & Contracts,HORTON HOUSING ASSOCIATION,,
2019-08-08,13450.00,Commissioning & Contracts,INSPIRED NEIGHBOURHOODS CIC,,
2019-08-08,7736.50,Commissioning & Contracts,LUV2MEETU,,
2019-08-08,7736.50,Commissioning & Contracts,LUV2MEETU,,
2019-08-08,11975.00,Commissioning & Contracts,MIND IN BRADFORD,,
2019-08-08,2800.00,Commissioning & Contracts,MIND IN BRADFORD,,
2019-08-08,3000.00,Commissioning & Contracts,OPEN HOUSE FOR SENIORS,,
2019-08-08,6667.00,Commissioning & Contracts,RELATE BRADFORD,,
2019-08-08,8100.00,Commissioning & Contracts,ROSHNI GHAR,,
2019-08-08,20350.00,Commissioning & Contracts,THE CELLAR TRUST,,
2019-08-08,14997.50,Commissioning & Contracts,THE VINE TRUST,,
2019-08-08,16550.00,Commissioning Team,BRADFORD TALKING MAGAZINES LTD,,
2019-08-29,682.66,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1870.95,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,908.87,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1093.60,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,659.11,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,598.27,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,579.48,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1548.93,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,190520.17,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,636.04,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,676.04,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,3685.28,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,618.93,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1374.67,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,4904.92,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,768.5,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1691.08,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1230.95,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1528.93,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1167.97,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,913.44,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,688.01,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,861.12,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1442.99,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,632.85,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,604.15,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,2639.08,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,613.74,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,858.89,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,7183.28,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,7059.57,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,4168.32,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,866.28,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,10277.31,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,19388.81,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1711.32,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,6457.08,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,612.78,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,3181.66,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,8392.27,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1175.87,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1306.58,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1550.37,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1672.78,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,3301.83,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1229.67,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1086.30,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,5764.54,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1512.91,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,2093.20,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,2037.03,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1461.76,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,3984.19,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1856.70,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,670.91,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1359.29,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,698.79,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
2019-08-29,1146.21,COUNCIL WIDE,NPOWER (ELECTRIC) YPO CONTRACT,,
