Service Code,Service Label,Expenditure code,Expenditure category,Payment date,Transaction Number,Net Amount,Supplier Number,Supplier Name
1040,Fleet & Transport Services,5680,Sub-Contractors,2018-12-20,106334951,2633.00,117520,WHITHAM MILLS ENGINEERING LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106368416,2384.97,107551,COMPASS FOSTERING NORTH LIMITED
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370469,1033.14,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370473,590.24,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370474,586.11,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370477,1176.16,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370480,1090.14,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370518,697.25,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370556,574.36,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370669,622.45,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370670,1108.94,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370671,597.69,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370672,660.14,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370673,1176.16,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370675,2112.95,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370735,880.70,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370736,628.70,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370738,34689.47,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370739,1242.58,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370741,13511.29,108220,LIFEWAYS COMMUNITY CARE
1007,Assessment & Support,5839,Supported Living,2018-12-13,106370742,1033.14,108220,LIFEWAYS COMMUNITY CARE
,Prevention / Resources,4010,Purchase Equipment,2018-12-04,106376533,655.00,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Delegated Schools Fund,4070,Learning Resources,2018-12-04,106376630,4173.20,121076,PIVOT EDUCATIONAL CONSULTANCY LIMIT
,Prevention / Resources,5812,Adoption Expenses,2018-12-04,106377142,602.76,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Prevention / Resources,4240,Clothing Grant,2018-12-04,106377340,797.12,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Prevention / Resources,4240,Clothing Grant,2018-12-04,106377341,797.12,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Prevention / Resources,4240,Clothing Grant,2018-12-04,106377490,986.30,REDACTED PERSONAL DATA,REDACTED PERSONAL DATA
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377728,1662.00,111916,DREAMSS LTD
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377729,2137.14,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377730,1725.36,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377731,4007.14,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377732,901.25,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377733,630.00,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377734,4368.43,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377735,2488.71,120545,NORTHERN COMMUNITY PATHWAYS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377817,2777.10,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377819,3155.23,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377821,3155.23,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377822,3321.30,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377824,3407.10,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377825,2571.30,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377827,3012.73,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377828,3342.60,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377829,3342.60,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377830,3171.30,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377831,3158.70,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377833,3257.14,107551,COMPASS FOSTERING NORTH LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377834,5757.01,117570,CHANNELS & CHOICES THERAPEUTIC FOST
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377836,3523.80,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377838,3595.71,P66814,CAPSTONE FOSTER CARE LTD
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377841,3471.43,O50899,ORANGE GROVE FOSTERCARE LTD
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377842,3107.14,118126,SUNBEAM FOSTERING AGENCY LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377843,3276.00,B14608,BARNARDO SERVICES LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377845,4676.79,101232,FOSTERING SOLUTIONS LIMITED
,Prevention / Resources,5000,Payments to OLA's,2018-12-04,106377847,2952.86,101232,FOSTERING SOLUTIONS LIMITED
