Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-10-01,1123167,677.28,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123169,272.70,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123170,297.70,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123171,283.87,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123172,2548.63,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123174,351.62,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123176,1404.05,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123177,272.70,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123179,290.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123180,309.16,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123181,300.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123182,784.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123186,1260.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123188,658.04,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123189,312.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123190,778.32,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123191,669.93,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123193,714.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123197,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123198,621.36,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123200,264.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123201,1085.03,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123202,473.42,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123204,753.17,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123205,440.88,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123207,415.88,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123209,295.89,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123214,310.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123215,369.84,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123216,1819.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123221,458.76,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123222,380.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123223,635.70,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123224,843.84,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123225,761.96,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123227,1084.47,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123228,414.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123229,705.87,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123230,1404.85,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123231,320.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123232,414.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123233,1530.94,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123234,1568.88,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123237,369.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123239,270.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123240,425.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123241,265.04,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123245,414.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123246,319.20,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123247,729.20,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123248,838.07,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123249,554.76,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123250,388.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123252,342.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
2015-10-01,1123257,5.28,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123257,13.81,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123257,16.72,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123257,20.24,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123257,75.68,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123257,110.40,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Transport,503,Direct Transport Costs,5016,Revenue,13.EQUIPMENT
2015-10-01,1123258,240.24,HEPSCOTT WATER SYSTEMS LTD,352211,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2015-10-01,1123258,377.52,HEPSCOTT WATER SYSTEMS LTD,352211,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Catering,5024,Revenue,03.GROCERIES & PROVISIONS
2015-10-01,1123259,2.50,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,2.59,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,3.74,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,3.99,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,5.38,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,6.69,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,7.20,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,25.55,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,33.80,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,38.19,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,50.19,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,60.00,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,63.60,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,74.14,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,88.00,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123259,120.00,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123260,250.00,NORTH EAST TRUCK & VAN,014751,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
2015-10-01,1123261,1.52,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
