Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2020-09-17,7010091,215.16,FORMATION NE LTD,399560,Commissioning & Asset Management,Unallocated,N/A,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2020-09-17,7010091,287.96,FORMATION NE LTD,399560,Commissioning & Asset Management,Unallocated,N/A,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2020-09-17,7010091,351,FORMATION NE LTD,399560,Commissioning & Asset Management,Unallocated,N/A,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2020-09-17,7010091,751.46,FORMATION NE LTD,399560,Commissioning & Asset Management,Unallocated,N/A,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2020-09-17,7010092,30,CSCS,100500,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2020-09-17,7010093,0.01,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,0.01,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,0.01,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,0.01,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,10.82,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,12.49,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2020-09-17,7010093,23.32,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
