Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2021-04-01,2140318,80.79,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,80.79,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,80.79,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,88.74,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,89.40,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,98.98,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,99.26,Redacted Personal Data,393838,Housing Operations,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,0.72,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,0.81,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,0.93,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,0.94,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,2.86,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,2.87,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,5.65,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,6.46,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,6.62,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
2021-04-01,2140318,6.76,Redacted Personal Data,393838,Housing Operations,Housing Revenue Account,N/A,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.DOMESTIC
