Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2019-05-01,27059,331.72,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,27060,695.92,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,27061,414.24,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,27062,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,27065,363.60,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,27066,330.00,HOUSING BENEFIT,299992,Finance,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2019-05-01,1792878,270.00,LLOYDS PHARMACY LIMITED,327974,"Health, Education, Care and Safeguarding",Public Health,112,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.PUBLIC HEALTH
2019-05-01,1792879,300.00,LLOYDS PHARMACY LIMITED,327974,"Health, Education, Care and Safeguarding",Public Health,112,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.PUBLIC HEALTH
2019-05-01,1792880,420.00,LLOYDS PHARMACY LIMITED,327974,"Health, Education, Care and Safeguarding",Public Health,112,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.PUBLIC HEALTH
2019-05-01,1792882,300.00,FAIRMAN CHEMISTS LTD,309306,"Health, Education, Care and Safeguarding",Public Health,112,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.PUBLIC HEALTH
2019-05-01,1792883,2190.00,FAIRMAN CHEMISTS LTD,309306,"Health, Education, Care and Safeguarding",Public Health,112,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.PUBLIC HEALTH
