Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2015-09-01,4747,384.00,HOUSING BENEFITS / OVERPAYMENTS - BSS ONLY,380952,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
2015-09-01,4753,688.30,GENERAL INVOICES - BSS ONLY,379831,Adult Social Care,Adult Social Care,101,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.NON INFLUENCIBLE
2015-09-01,4754,1000.00,GENERAL INVOICES - BSS ONLY,379831,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,00.NON INFLUENCIBLE
2015-09-01,4757,646.37,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4766,619.21,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4767,600.00,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4768,298.95,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4771,279.17,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4779,254.82,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
2015-09-01,4784,1113.69,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,00.NON INFLUENCIBLE
