Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2017-03-07,1403775,12178.17,ST JOSEPHS RC PRIMARY SCHOOL,300282,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-15,1405902,400.00,ST BARTHOLOMEWS PRIMARY SCHOOL,276838,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-15,1405904,400.00,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-15,1405905,400.00,FORDLEY COMMUNITY PRIMARY SCHOOL,276824,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-15,1406077,400.00,CHURCHILL COMMUNITY COLLEGE,338724,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406328,400.00,CHURCHILL COMMUNITY COLLEGE,338724,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406329,400.00,MARINE PARK FIRST SCHOOL,233630,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406336,800.00,WATERVILLE PRIMARY SCHOOL,259090,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406337,1200.00,ST STEPHENS PRIMARY SCHOOL,259100,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406338,400.00,ST BARTHOLOMEWS PRIMARY SCHOOL,276838,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406339,1600.00,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406340,1200.00,BENTON DENE PRIMARY SCHOOL,259099,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-16,1406341,800.00,COLLINGWOOD PRIMARY SCHOOL,276821,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-20,1407480,400.00,STEPHENSON MEMORIAL PRIMARY SCHOOL,277480,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-23,1410983,9.17,MIMEO,390562,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,18.CONFERENCING
2017-03-23,1410983,424.40,MIMEO,390562,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,18.CONFERENCING
2017-03-27,1412116,800.00,LANGLEY FIRST SCHOOL,259092,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
2017-03-29,1413288,80.00,WATERSTONES BOOKSELLERS LTD,279232,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2017-03-29,1413288,150.00,WATERSTONES BOOKSELLERS LTD,279232,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2017-03-29,1413288,40.00,WATERSTONES BOOKSELLERS LTD,279232,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,18.BOOKS & PUBLICATIONS
2017-03-28,1412476,1654.28,TYNE TEES SECURITY LTD,389237,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,FIRE GUARD
2017-03-08,1403856,6882.00,COOPERS TOURMASTER TRAVEL LIMITED,304672,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2017-03-15,1406122,4994.00,COOPERS TOURMASTER TRAVEL LIMITED,304672,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2017-03-15,1406122,9142.00,COOPERS TOURMASTER TRAVEL LIMITED,304672,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,26.TAXIS
2017-03-16,1406364,20000.00,SUNDERLAND CITY COUNCIL,019534,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,00.PUBLIC SECTOR
2017-03-01,1397974,1040.00,EAST DURHAM COLLEGE,031067,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,00.EXT SCHOOLS
2017-03-01,1398097,5000.00,CHILTINGTON ASSOCIATES LTD,394329,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2017-03-01,1398097,5000.00,CHILTINGTON ASSOCIATES LTD,394329,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2017-03-01,1398097,5000.00,CHILTINGTON ASSOCIATES LTD,394329,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2017-03-01,1398097,5000.00,CHILTINGTON ASSOCIATES LTD,394329,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2017-03-02,1398330,600.00,EAST DURHAM COLLEGE,031067,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,00.EXT SCHOOLS
2017-03-02,1398330,900.00,EAST DURHAM COLLEGE,031067,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,00.EXT SCHOOLS
2017-03-03,1398503,2952.78,NHC NHS FOUNDATION TRUST,317869,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,PUB HEALTH.PUBLIC HEALTH
