Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2016-09-29,215,79.00,AMAZON DIGITAL DWNLDS,386594,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,18.BOOKS & PUBLICATIONS
2016-09-29,7002276,20.50,WWW.UKWRISTBANDS.COM,394179,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PLAYGROUND
2016-09-29,7002277,58.54,S08SPORTSWEAR.COM,394178,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,CLOTH ADULT
2016-09-29,7002278,508.80,PUBLIC POLICY EXCHANGE LTD,394177,Commissioning & Investment,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
2016-09-29,7002279,8.29,FINDMYPAST.CO.UK,394176,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,18.SUBSCRIPTIONS
2016-09-29,7002280,92.00,ADSWSUPPLIES.COM,394175,"Environment, Housing & Leisure",Cultural & Related Services,104,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.EQUIPMENT
2016-09-29,7002281,7.46,SWEETCOW LTD,394174,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,15.CONSUMABLES
2016-09-29,7002282,395.38,SUNY BROCKPORT,394173,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,HR ACCOMM
2016-09-29,7002282,790.77,SUNY BROCKPORT,394173,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,HR ACCOMM
2016-09-29,7002283,94.99,OMNISCIENT SYSTEMS,394172,Commissioning & Investment,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,17.OFFICE EQUIPMENT
2016-09-29,7002284,512.00,OFFICE REALITY LTD,394171,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,10.OFFICE
2016-09-29,7002285,58.33,MATTRESS SHOP,394170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,10.HOUSEHOLD
