Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2020-04-14,1959042,2028.60,TYNE TEES SECURITY LTD,389237,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,FIRE & SECURITY.MANNED GUARDING
2020-04-02,1953425,11460.00,FOUNDATION FUTURES CIC,392790,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.ADULT & FURTHER EDUCATION SERVICES
2020-04-01,1952928,353.33,TITANIUM FIREWORKS LTD,391683,HR & Organisational Development,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
2020-04-01,1952928,353.33,TITANIUM FIREWORKS LTD,391683,HR & Organisational Development,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
2020-04-01,1952928,413.33,TITANIUM FIREWORKS LTD,391683,HR & Organisational Development,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
2020-04-01,1953135,1225.00,NORTHUMBERLAND COUNTY COUNCIL,319694,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
2020-04-06,1954787,700.00,Redacted Personal Data,395217,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,SOCIAL CARE.CHILDCARE SERVICES
2020-04-06,1954812,700.00,Redacted Personal Data,395217,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,SOCIAL CARE.CHILDCARE SERVICES
2020-04-15,1959840,700.00,NORTHUMBRIA UNIVERSITY,347400,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.EXT SCHOOLS
2020-04-27,1963165,3355.00,GATENBYSANDERSON LIMITED,360865,HR & Organisational Development,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2020-04-30,1966499,1125.00,JOHN JONES TRAINING,397526,HR & Organisational Development,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2020-04-17,1960125,35.00,THE THERAPLAY INSTITUTE,393650,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2020-04-17,1960125,365.37,THE THERAPLAY INSTITUTE,393650,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2020-04-20,1961012,2200.00,PERMANENT FUTURES LTD,380720,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2020-04-21,1961779,2200.00,PERMANENT FUTURES LTD,380720,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
2020-04-21,1961671,2771.03,DERWEN COLLEGE,369228,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
2020-04-09,1956170,1203.53,HOWARD HOUSE CARE LIMITED,358471,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2020-04-09,1956170,1163.50,HOWARD HOUSE CARE LIMITED,358471,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2020-04-09,1956170,1275.68,HOWARD HOUSE CARE LIMITED,358471,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2020-04-09,1956170,1182.18,HOWARD HOUSE CARE LIMITED,358471,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
2020-04-09,1956170,1203.53,HOWARD HOUSE CARE LIMITED,358471,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
