Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000103,LB HOUNSLOW,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900057228,4875000.00,2021-10-01,HOUSING & LAND,CAPITAL
18000008,NEWLON HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900057239,3192000.00,2021-10-04,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057606,2825234.20,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000423,ROYAL BOR OF KINGSTON UPON THAMES,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900057226,2050000.00,2021-10-01,HOUSING & LAND,CAPITAL
18000303,LB OF HAMMERSMITH AND FULHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900057215,1869000.00,2021-10-01,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057627,1547274.20,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000767,FRASERS RIVERSIDE QUARTER LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057539,1425239.00,2021-10-13,HOUSING & LAND,CAPITAL
18000868,WARTON MANAGEMENT LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057073,1335694.00,2021-09-27,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057603,1241344.55,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057592,1165510.77,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
13003339,ISG FIT OUT LTD,542355,OTHER PROFESSIONAL FEES,5109999409,1092500.00,2021-09-28,CHIEF OFFICER,CAPITAL
18000781,COLINDALE HOSPITAL MANAGEMENT CO LT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057061,1051044.00,2021-09-24,HOUSING & LAND,CAPITAL
18001002,ST LUKES SQUARE RTM LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057546,1018784.00,2021-10-13,HOUSING & LAND,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057638,1016030.90,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
10030703,SOUTH BANK COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109995663,1013538.45,2021-09-21,GOOD GROWTH,CAPITAL
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900057217,1000000.00,2021-10-01,HOUSING & LAND,CAPITAL
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057610,999113.06,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057632,980813.55,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057588,872819.34,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057590,872713.12,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900057069,806000.00,2021-09-27,HOUSING & LAND,CAPITAL
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110015763,795650.04,2021-10-06,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES
18000095,LONDON BOROUGH OF WALTHAM FOREST,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900057052,778000.00,2021-09-23,HOUSING & LAND,CAPITAL
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057594,754522.72,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000317,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057599,676035.21,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000900,POPLAR DOCK MANAGEMENT CO LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057212,655880.00,2021-09-30,HOUSING & LAND,CAPITAL
18000409,HCUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057608,648077.98,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057597,633944.05,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000988,WESTMINSTER GREEN MANAGAMENT COMPAN,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056922,631964.00,2021-09-20,HOUSING & LAND,CAPITAL
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057604,620460.61,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000767,FRASERS RIVERSIDE QUARTER LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057538,598835.00,2021-10-13,HOUSING & LAND,CAPITAL
18000295,CITY OF WESTMINSTER COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057591,582189.12,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000295,CITY OF WESTMINSTER COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056812,576131.66,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000098,L B SOUTHWARK,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900057225,567000.00,2021-10-01,HOUSING & LAND,CAPITAL
18000332,BARKING AND DAGENHAM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057600,561391.49,2021-10-15,AEB,CHILDREN'S & EDUCATION SERVICES
10030789,WATERLOO HUB HOTEL & SUITES,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5110022112,547731.20,2021-10-15,HOUSING & LAND,PUBLIC HEALTH
18000651,PADDINGTON WALK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057181,538554.00,2021-09-28,HOUSING & LAND,CAPITAL
18000777,MANAGED EXIT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900057067,496415.00,2021-09-27,HOUSING & LAND,CAPITAL
18000149,LONDON BOROUGH OF LAMBETH,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900057392,480000.00,2021-10-11,HOUSING & LAND,CAPITAL
