Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
15050001,DENTONS UKMEA LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900001238,5387150.00,2014-07-11
10005992,LONDON BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108182091,5287098.00,2014-07-16
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020489,1914000.00,2014-07-11
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020409,1260000.00,2014-07-01
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020524,1224000.00,2014-07-15
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108186555,1113866.77,2014-07-03
10020764,BROADWAY HOMELESSNESS AND SUPPORT,542800,HSG-ROUGH SLEEPING,5108186753,720000.00,2014-07-08
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020488,605000.00,2014-07-11
10000561,MCKINSEY & COMPANY INC UK,542002,CONSULTANCY-PROJECT MANAGEMENT,5108163562,498000.00,2014-06-27
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108184903,463809.11,2014-07-16
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108184893,439619.52,2014-07-16
18000008,NEWLON HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020396,420000.00,2014-07-01
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900020423,382500.00,2014-07-03
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108192185,359614.11,2014-07-15
16001095,"MCKINSEY & COMPANY, INC.",542002,CONSULTANCY-PROJECT MANAGEMENT,5108163903,347280.00,2014-07-03
15050001,HM REVENUE & CUSTOMS,544070,MISCELLANEOUS FINANCE EXPENSES,1900001229,281910.00,2014-06-23
18000017,LHA-ASRA GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900020398,280125.00,2014-07-01
16001120,DAIMLER AG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108179154,272309.56,2014-07-18
