Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000092,WANDSWORTH COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056708,5403948.00,2021-09-13,HOUSING & LAND,CAPITAL
18000929,BOW BRIDGE (STRATFORD) LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056580,4613623.00,2021-08-25,HOUSING & LAND,CAPITAL
18000092,WANDSWORTH COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056707,3253626.00,2021-09-13,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056827,2795838.70,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000511,IDM PROPERTY MANAGEMENT LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056891,2369705.00,2021-09-17,HOUSING & LAND,CAPITAL
10006588,LONDON BOROUGH OF CAMDEN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109993955,1973712.00,2021-09-09,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056848,1531175.39,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000596,CHAPLAIR LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056559,1478152.00,2021-08-23,HOUSING & LAND,CAPITAL
18000016,MOAT HOUSING SOCIETY LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056568,1435000.00,2021-08-23,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056824,1228428.82,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056813,1153384.07,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000526,LONDON BOROUGH OF SUTTON,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900056863,1150000.00,2021-09-15,HOUSING & LAND,CAPITAL
10029174,CREATIVE LAND TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109998219,1119031.00,2021-09-06,GOOD GROWTH,CAPITAL
18000988,WESTMINSTER GREEN MANAGAMENT COMPAN,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056605,1007969.00,2021-08-25,HOUSING & LAND,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056859,1005459.48,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056831,988717.66,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000176,LONDON BOROUGH OF BRENT,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056628,988000.00,2021-08-31,HOUSING & LAND,CAPITAL
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056853,970608.56,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
10026396,BIG ISSUE INVEST LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110003479,900000.00,2021-09-10,HOUSING & LAND,CAPITAL
18001053,BARKING CENTRAL MANAGEMENT COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056598,889482.00,2021-08-25,HOUSING & LAND,CAPITAL
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056809,863737.98,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900056811,863632.87,2021-09-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000098,L B SOUTHWARK,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900056643,810270.00,2021-09-03,HOUSING & LAND,CAPITAL
