Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050933,88729196.00,2021-04-27,HOUSING & LAND,CAPITAL
10021748,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,5109931744,58700000.00,2021-04-28,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900054285,11812372.00,2021-04-06,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900054256,5400000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900053455,4238447.00,2021-04-27,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054709,4027002.46,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050959,3680000.00,2021-04-21,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050928,3445000.00,2021-04-27,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050919,3360000.00,2021-04-27,HOUSING & LAND,CAPITAL
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900054274,2585197.00,2021-04-06,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050918,2352551.00,2021-04-27,HOUSING & LAND,CAPITAL
18000861,GALLIONS APPROACH MANAGEMENT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054791,2220132.00,2021-04-19,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054746,2211164.42,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900051199,2048000.00,2021-04-21,HOUSING & LAND,CAPITAL
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900054241,2025000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050926,1961000.00,2021-04-27,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054702,1827479.56,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050927,1802000.00,2021-04-27,HOUSING & LAND,CAPITAL
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900054243,1800000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054691,1688283.98,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
10030703,SOUTH BANK COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109915026,1579830.41,2021-04-28,GOOD GROWTH,CAPITAL
18000150,LONDON BOROUGH OF LEWISHAM,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900054275,1560000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000151,LONDON BOROUGH OF REDBRIDGE,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900054240,1500000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054764,1463685.08,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900054258,1450000.00,2021-04-06,HOUSING & LAND,CAPITAL
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054721,1441234.12,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054756,1429422.14,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050955,1388000.00,2021-04-21,HOUSING & LAND,CAPITAL
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054689,1328648.43,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050956,1320000.00,2021-04-21,HOUSING & LAND,CAPITAL
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900053755,1300000.00,2021-04-06,HOUSING & LAND,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109914030,1237939.00,2021-04-21,HOUSING & LAND,HOUSING SERVICES
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054687,1230566.00,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109911621,1200000.00,2021-04-21,GOOD GROWTH,PLANNING SERVICES
18000870,PARKGATE-ASPEN LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054429,1105267.00,2021-04-09,HOUSING & LAND,CAPITAL
18000867,SPACE2 MANAGEMENT RTM COMPANY LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054819,1083674.00,2021-04-21,HOUSING & LAND,CAPITAL
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900054693,1077367.99,2021-04-15,AEB,CHILDREN'S & EDUCATION SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109908988,1042840.00,2021-04-19,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050924,1035000.00,2021-04-27,HOUSING & LAND,CAPITAL
