Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10021748,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,5109837886,25000000.00,2020-10-30,HOUSING & LAND,CAPITAL
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109830307,5900000.00,2020-10-20,HOUSING & LAND,CAPITAL
18000150,LONDON BOROUGH OF LEWISHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900051202,5104000.00,2020-10-26,HOUSING & LAND,CAPITAL
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900051281,4500000.00,2020-11-04,HOUSING & LAND,CAPITAL
10020937,LONDON & PARTNERS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109830403,3040000.00,2020-10-26,GOOD GROWTH,PLANNING SERVICES
15050001,TROWERS & HAMLINS LLP,544302,COMM LOANS - MKT RATE%,1900051221,2820004.00,2020-11-02,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900051075,2582993.45,2020-10-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900051429,2364000.00,2020-11-13,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900051113,1413048.08,2020-10-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900051279,1300000.00,2020-11-04,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900051293,1275000.00,2020-11-05,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900051068,1149238.14,2020-10-19,AEB,CHILDREN'S & EDUCATION SERVICES
10028459,CAPITAL ENTERPRISE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109843192,1110670.43,2020-11-11,GOOD GROWTH,PLANNING SERVICES
