Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024122,11384596.00,2015-03-17,Housing,Capital
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108381949,10970000.00,2015-03-25,Housing,Capital
15500235,LONDON BOROUGH OF TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108383112,10243931.00,2015-03-25,Housing,Capital
15500400,LONDON BOROUGH OF SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108375580,5793825.00,2015-03-18,Housing,Capital
18000091,LB TOWER HAMLETS,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900024488,5100000.00,2015-03-25,Housing,Capital
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023597,3633924.00,2015-03-02,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024004,3194232.00,2015-03-16,Housing,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024720,3149775.00,2015-03-27,Housing,Capital
10000772,DENTONS UKMEA LLP,550200,PURCHASE OF LAND & BUILDINGS,1900001390,3000000.00,2015-03-03,Housing & Land,Housing & Land Services
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024710,2456550.00,2015-03-27,Housing,Capital
18000032,SWAN HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024370,2379000.00,2015-03-23,Housing,Capital
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900024281,2305370.00,2015-03-19,Housing,Capital
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023835,2172880.00,2015-03-11,Housing,Capital
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023875,2092800.00,2015-03-12,Housing,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024389,2050000.00,2015-03-23,Housing,Capital
18000066,EAST THAMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024839,2040000.00,2015-03-30,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900023897,1972908.00,2015-03-13,Housing,Capital
CPO,EVERSHEDS LLP (LONDON),542420,CLAIM SETTLEMENTS,1900023817,1882654.81,2015-03-11,Housing,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024256,1855701.00,2015-03-19,Housing,Capital
18000066,EAST THAMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024837,1804365.00,2015-03-30,Housing,Capital
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024709,1777500.00,2015-03-27,Housing,Capital
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900024245,1748688.00,2015-03-19,Housing,Capital
