Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10016524,TRANSPORT FOR LONDON,544093,NLE - GRANT PMT TO TFL,CHAPS 463,13241957.00,2018-10-18,RESOURCES,Highways and transport services
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900042757,2385692.40,2018-09-25,RESOURCES,SUPPORT COSTS
10017217,MUSEUM OF LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS 455,1900000.00,2018-10-01,COMMUNITIES & INTELLIGENCE,Cultural & related services
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043088,647500.00,2018-10-05,HOUSING & REGENERATN,CAPITAL
10006811,ENERGY SAVING TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109380256,500000.00,2018-09-17,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CAPITAL
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043037,434000.00,2018-10-03,HOUSING & REGENERATN,CAPITAL
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043038,434000.00,2018-10-03,HOUSING & REGENERATN,CAPITAL
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109395873,400000.00,2018-10-03,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043123,362500.00,2018-10-12,HOUSING & REGENERATN,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043008,350000.00,2018-09-28,HOUSING & REGENERATN,CAPITAL
10004347,HM Treasury,542500,MISCELLANEOUS COSTS,CHAPS 423,345485.95,2018-09-19,RESOURCES,Highways and transport services
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043100,320000.00,2018-10-09,HOUSING & REGENERATN,CAPITAL
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109392544,266133.55,2018-10-08,HOUSING & REGENERATN,HOUSING SERVICES
10011455,LONDON TRAVEL WATCH,542500,MISCELLANEOUS COSTS,CHAPS 456,259000.00,2018-10-01,ASSEMBLY & SECRETARIAT,London TravelWatch
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042934,256000.00,2018-09-19,HOUSING & REGENERATN,CAPITAL
10020632,ST MUNGOS,542800,HSG-ROUGH SLEEPING,5109392793,239200.00,2018-09-17,HOUSING & REGENERATN,HOUSING SERVICES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900043087,210000.00,2018-10-05,HOUSING & REGENERATN,CAPITAL
10025382,ZOG ENTERPRISES LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109396087,200000.00,2018-09-21,HOUSING & REGENERATN,CAPITAL
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109395390,173705.75,2018-10-08,HOUSING & REGENERATN,HOUSING SERVICES
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109395393,173705.75,2018-10-08,HOUSING & REGENERATN,HOUSING SERVICES
10017232,NORLAND MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109407575,159283.32,2018-10-11,INFRASTRUCTURE,CAPITAL
13003052,HARROW COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109399404,154524.26,2018-09-28,TRANSPORT & ENVIRONM,CAPITAL
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109392554,143179.87,2018-10-08,HOUSING & REGENERATN,HOUSING SERVICES
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109398742,140000.00,2018-10-01,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
