Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10031132,BE FIRST (REGENERATION) LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109961349,5000000.00,2021-06-24,GOOD GROWTH,CAPITAL
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055605,3612000.00,2021-06-24,HOUSING & LAND,CAPITAL
18000102,LB NEWHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055547,2900000.00,2021-06-21,HOUSING & LAND,CAPITAL
18000102,LB NEWHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055545,2800000.00,2021-06-21,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055434,2760470.70,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10001937,JONES LANG LASALLE,510400,COMMERCIAL PROPERTY RENT,1900055360,1988077.00,2021-06-18,CHIEF OFFICER,SUPPORT COSTS
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055333,1620000.00,2021-06-08,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055471,1515731.53,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055427,1252719.32,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000171,LONDON BOROUGH OF BROMLEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055277,1250000.00,2021-06-02,HOUSING & LAND,CAPITAL
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055416,1175875.23,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10031296,THE FACTORY PROJECT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109958073,1100000.00,2021-06-18,HOUSING & LAND,CAPITAL
10029320,CGI IT UK LTD,542355,OTHER PROFESSIONAL FEES,5109939872,1076967.26,2021-06-09,CHIEF OFFICER,CENTRAL SERVICES
18000954,MYBASE 1 RTM COMPANY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055322,1003815.00,2021-06-17,HOUSING & LAND,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055489,1003341.77,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000102,LB NEWHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055546,1000000.00,2021-06-21,HOUSING & LAND,CAPITAL
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055481,999659.96,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055446,987951.86,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000581,RENDALL & RITTNER LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055615,971835.00,2021-06-24,HOUSING & LAND,CAPITAL
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055414,910775.47,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055412,843540.93,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000894,FALCONDALE COURT RESIDENTS MGM CO,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055389,783091.00,2021-06-14,HOUSING & LAND,CAPITAL
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055418,747336.60,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000317,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055423,703619.99,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000312,YMCA THAMES GATEWAY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055533,702500.00,2021-06-18,HOUSING & LAND,CAPITAL
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055558,697745.00,2021-06-21,HOUSING & LAND,CAPITAL
18000409,HCUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055442,654504.43,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055421,632133.17,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000295,CITY OF WESTMINSTER COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055415,630602.45,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109959594,600000.00,2021-06-22,HOUSING & LAND,CAPITAL
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055432,599888.34,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000332,BARKING AND DAGENHAM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055424,571027.81,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000651,PADDINGTON WALK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055508,540752.00,2021-06-16,HOUSING & LAND,CAPITAL
10028625,WATERSIDE PLACES,544096,CONTINGENT GRANT-EXT ORG,5109949578,526927.27,2021-06-02,HOUSING & LAND,CAPITAL
13003339,ISG FIT OUT LTD,542355,OTHER PROFESSIONAL FEES,5109946365,512050.00,2021-06-16,CHIEF OFFICER,CAPITAL
18000526,LONDON BOROUGH OF SUTTON,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055620,500000.00,2021-06-25,HOUSING & LAND,CAPITAL
10030879,LONDON CITIZENS' CLT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109953380,495000.00,2021-06-11,HOUSING & LAND,CAPITAL
18000548,GROUNDWORK LONDON,542500,MISCELLANEOUS COSTS,1900055539,449981.94,2021-06-18,COMMUNITIES & SKILLS,PLANNING SERVICES
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055606,438061.00,2021-06-24,HOUSING & LAND,CAPITAL
18000093,CROYDON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055393,401092.50,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000284,WORKING MEN'S COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055410,399246.52,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000421,RICHMOND &HILLCROFT ADULT&COMM COLG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055453,390475.67,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000306,CROYDON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055420,349327.14,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000102,LB NEWHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055398,339140.41,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000899,CAPITAL WHARF MGM COMPANY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055522,335660.00,2021-06-17,HOUSING & LAND,CAPITAL
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5109944702,334687.50,2021-06-23,CHIEF OFFICER,SUPPORT COSTS
18000404,EASTLEIGH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055438,318437.53,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000386,ADULT LEARNING LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055425,302753.69,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000146,LONDON BOROUGH HARINGEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900055520,300000.00,2021-06-17,HOUSING & LAND,CAPITAL
18000476,JGA LIMITED T/A THE JGA GROUP,542500,MISCELLANEOUS COSTS,1900055537,300000.00,2021-06-18,COMMUNITIES & SKILLS,PLANNING SERVICES
18000796,PROFESSIONAL TRAINING SOLUTIONS LTD,542500,MISCELLANEOUS COSTS,1900055279,300000.00,2021-06-03,COMMUNITIES & SKILLS,PLANNING SERVICES
18000455,WEST THAMES COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055484,297393.88,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000987,OLD HOUSE GROUP LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055618,295500.00,2021-06-24,HOUSING & LAND,CAPITAL
10021513,SME WHOLESALE FINANCE (LONDON) LTD.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109961151,294658.22,2021-06-23,GOOD GROWTH,PLANNING SERVICES
10014170,LONDON BOROUGH OF ISLINGTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109942299,294600.60,2021-06-25,GOOD GROWTH,CAPITAL
18000095,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055395,282451.19,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000982,PLOUGH ROAD MANAGEMENT COMPANY (PAR,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055617,280000.00,2021-06-24,HOUSING & LAND,CAPITAL
18000176,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055405,278965.59,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10007104,LONDON BOROUGH OF ENFIELD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109944707,277792.00,2021-06-16,GOOD GROWTH,CULTURAL & RELATED SERVICES
13002932,CAMWAY FACILITIES MAINTENANCE LTD,510900,HORTICULTURAL EXPENSES,5109954251,272895.45,2021-06-10,HOUSING & LAND,CAPITAL
10029320,CGI IT UK LTD,542355,OTHER PROFESSIONAL FEES,5109939504,269241.81,2021-06-08,CHIEF OFFICER,CENTRAL SERVICES
18000303,LB OF HAMMERSMITH AND FULHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055419,255653.74,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10030866,THE STAY CLUB,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5109949729,246060.00,2021-06-03,HOUSING & LAND,PUBLIC HEALTH
18000556,ADRIATIC LAND 5 LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055362,242312.00,2021-06-11,HOUSING & LAND,CAPITAL
18000151,LONDON BOROUGH OF REDBRIDGE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055588,240466.00,2021-06-22,HOUSING & LAND,CAPITAL
15500401,LONDON BOROUGH OF SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109940688,240000.00,2021-06-07,HOUSING & LAND,CAPITAL
18000091,LB TOWER HAMLETS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055391,239130.94,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003566,"(237,904.00)",2021-06-21,HOUSING & LAND,CAPITAL
18000149,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055402,233877.94,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000471,5 E LTD,542500,MISCELLANEOUS COSTS,1900054287,233229.76,2021-06-21,AEB,CHILDREN'S & EDUCATION SERVICES
18000821,LONG TERM REVERSIONS TORQUAY LIMITE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055336,228782.00,2021-06-09,HOUSING & LAND,CAPITAL
18000474,FREE TO LEARN LTD,542500,MISCELLANEOUS COSTS,1900055497,227661.32,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000556,ADRIATIC LAND 5 LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055363,217896.00,2021-06-11,HOUSING & LAND,CAPITAL
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109954116,216000.00,2021-06-22,GOOD GROWTH,CULTURAL & RELATED SERVICES
18000576,BLR PROPERTY MANAGEMENT LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055513,214509.00,2021-06-16,HOUSING & LAND,CAPITAL
18000157,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055403,214453.03,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000420,REDBRIDGE LONDON BOROUGH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055452,207090.89,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10031426,IBIS STYLES LONDON WALTHAMSTOW,537000,HOTEL ACCOMMODATION,5109951001,206572.50,2021-06-09,HOUSING & LAND,PUBLIC HEALTH
10030744,HOLIDAY INN EXPRESS CROYDON LONDON,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5109951052,205888.50,2021-06-07,HOUSING & LAND,PUBLIC HEALTH
10030734,ATLAS HOTELS (TRADING) LIMITED,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5109951056,205714.29,2021-06-07,HOUSING & LAND,PUBLIC HEALTH
10030734,ATLAS HOTELS (TRADING) LIMITED,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5109951057,202971.43,2021-06-07,HOUSING & LAND,PUBLIC HEALTH
18000421,RICHMOND &HILLCROFT ADULT&COMM COLG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055278,200865.00,2021-06-02,GOOD GROWTH,CAPITAL
15050001,POCKET LIVING LIMITED,544302,COMM LOANS - MKT RATE%,1900055312,199694.59,2021-06-04,HOUSING & LAND,CAPITAL
18000096,LB OF HACKNEY LEARNING TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055396,199643.01,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000458,MARY WARD SETTLEMENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055486,197332.59,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000451,LEARNING AND ENTERPRISE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055480,192465.90,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000572,GRANGEWALK DEVELOPMENTS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055614,189704.00,2021-06-24,HOUSING & LAND,CAPITAL
18000300,SUTTON COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055417,188346.56,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000511,IDM PROPERTY MANAGEMENT LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055538,187336.00,2021-06-18,HOUSING & LAND,CAPITAL
18000311,CAPEL MANOR COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055422,186627.67,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000441,HARINGEY ADULT LEARNING SERVICE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055470,185108.04,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000626,LETT ROAD MANAGEMENT COMPANY LIMITE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055594,184050.00,2021-06-22,HOUSING & LAND,CAPITAL
18000811,VECTOR POINT RESIDENTS ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055595,170400.00,2021-06-22,HOUSING & LAND,CAPITAL
18000424,ROYAL BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055456,168676.84,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000481,PATHWAY FIRST LIMITED,542500,MISCELLANEOUS COSTS,1900055498,159752.55,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000819,PTRM LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055168,157071.00,2021-06-03,HOUSING & LAND,CAPITAL
18000136,THE ADULT COLLEGE OF BARKING AND,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055400,156813.69,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000493,BACK 2 WORK COMPLETE TRAINING LIMIT,542500,MISCELLANEOUS COSTS,1900055318,155705.07,2021-06-04,AEB,CHILDREN'S & EDUCATION SERVICES
18000415,NORTH EAST SURREY COL OF TECHNOLOGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055447,155258.15,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000557,WEST END QUAY RTM CO LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055319,151808.00,2021-06-04,HOUSING & LAND,CAPITAL
18000171,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055404,151169.84,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000092,WANDSWORTH COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055392,150417.67,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109949463,150000.00,2021-06-02,GOOD GROWTH,CULTURAL & RELATED SERVICES
15500080,LONDON BOROUGH OF HOUNSLOW,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109942529,149888.00,2021-06-25,GOOD GROWTH,CULTURAL & RELATED SERVICES
18000089,LONDON BOROUGH OF HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055390,148481.06,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000207,LONDON BOROUGH OF MERTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055407,145641.61,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000427,STANMORE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055459,145047.12,2021-06-15,AEB,CHILDREN'S & EDUCATION SERVICES
