Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003732,"(28,784,540.00)",2021-12-14,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059510,25679540.00,2021-12-14,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003754,"(3,864,000.00)",2021-12-16,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059306,3105000.00,2021-12-14,HOUSING & LAND,CAPITAL
13003339,ISG FIT OUT LTD,542355,OTHER PROFESSIONAL FEES,5110042562,2480450.00,2021-12-23,CHIEF OFFICER,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059615,2184000.00,2021-12-16,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059560,1851916.52,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059599,1731448.00,2021-12-15,HOUSING & LAND,CAPITAL
18000326,NOTTING HILL GENESIS,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059614,1680000.00,2021-12-16,HOUSING & LAND,CAPITAL
18001046,ENFIELD CENTRAL MANAGEMENT COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900060218,1569995.00,2022-01-06,HOUSING & LAND,CAPITAL
18000865,KC ESTATE MANAGEMENT LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059688,1551058.00,2021-12-20,HOUSING & LAND,CAPITAL
10030703,SOUTH BANK COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110041504,1478025.13,2022-01-07,GOOD GROWTH,CAPITAL
18000651,PADDINGTON WALK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059687,1234974.00,2021-12-20,HOUSING & LAND,CAPITAL
18000603,LANDOR RESIDENTIAL LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059991,1160204.00,2021-12-29,HOUSING & LAND,CAPITAL
10028645,CDS CO-OPERATIVES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110042514,1157119.00,2021-12-23,HOUSING & LAND,HOUSING SERVICES
18000767,FRASERS RIVERSIDE QUARTER LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059674,1035283.00,2021-12-20,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059581,1014224.82,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900059921,893187.00,2021-12-22,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059557,813690.59,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059546,763982.21,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110043743,749312.00,2021-12-20,HOUSING & LAND,HOUSING SERVICES
18001096,CLAPHAM ONE GROUND RENTS LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059931,739070.00,2021-12-22,HOUSING & LAND,CAPITAL
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110043936,714178.45,2021-12-23,GOOD GROWTH,PLANNING SERVICES
10017866,JACK MORTON WORLDWIDE,542330,EVENT MANAGEMENT FEE,5110040898,712340.75,2021-12-22,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059592,665999.45,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059564,654909.95,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059586,642914.78,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000767,FRASERS RIVERSIDE QUARTER LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059672,620348.00,2021-12-20,HOUSING & LAND,CAPITAL
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059542,572125.51,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059544,572055.88,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
10006953,LONDON BOROUGH OF REDBRIDGE,544094,CONTINGENT GRANT LA,5110042671,557500.00,2021-12-23,HOUSING & LAND,CAPITAL
10030789,WATERLOO HUB HOTEL & SUITES,537001,NON-GLA STAFF-HOTEL ACCOMMODATION,5110049935,535824.00,2021-12-20,HOUSING & LAND,PUBLIC HEALTH
13003300,HAPPY ENERGY SOLUTIONS LTD.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110046558,504000.00,2021-12-13,GOOD GROWTH,CAPITAL
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900059548,494583.10,2021-12-15,AEB,CHILDREN'S & EDUCATION SERVICES
