Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10026396,BIG ISSUE INVEST LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109354544,815750.00,2018-07-11,HOUSING & REGENERATN,CAPITAL
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042354,660000.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
10028625,WATERSIDE PLACES,544096,HZ CONTINGENT GRANT-EXT ORG,5109358192,450141.50,2018-07-18,HOUSING & REGENERATN,CAPITAL
15500145,ROYAL BOROUGH OF GREENWICH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109347494,265351.91,2018-07-12,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
18000033,POPLAR HARCA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042272,180000.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
10016689,BLISS EVENTS MANAGEMENT LIMITED,542330,EVENT MANAGEMENT FEE,5109355892,160000.00,2018-07-18,HOUSING & REGENERATN,HOUSING SERVICES
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042343,129000.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
10028455,RICHMOND & HILLCROFT A & C COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109351344,118200.00,2018-07-12,TRANSPORT & ENVIRONM,CAPITAL
18000034,PARADIGM HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042353,113187.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042346,110000.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042456,104177.00,2018-07-17,HOUSING & REGENERATN,CAPITAL
10020169,LONDON BOROUGH OF NEWHAM,544063,INCOME MAXIMISATION EXPENSES,5109355555,83857.17,2018-07-17,RESOURCES,CORPORATE AND DEMOCRATIC CORE
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042358,80000.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
10023680,FREE THE CHILDREN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109350647,72000.00,2018-07-05,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109334227,71465.42,2018-06-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900042345,67770.00,2018-07-04,HOUSING & REGENERATN,CAPITAL
