Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500355,LONDON BOROUGH OF LAMBETH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108338855,8636850.00,2015-01-19,Housing,Capital
10006080,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108344133,6888100.00,2015-01-20,Housing,Capital
10006059,L B OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108335930,3993812.00,2015-01-14,Housing,Capital
15500142,LONDON BOROUGH OF SUTTON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108349290,3546405.00,2015-01-27,Housing,Capital
15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108342075,2975765.00,2015-01-20,Housing,Capital
18000050,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022812,2338050.00,2015-01-27,Housing,Capital
CPO,EVERSHEDS LLP(LONDON),542420,CLAIM SETTLEMENTS,1900022491,2152493.15,2015-01-09,Housing,Capital
CPO,EVERSHEDS LLP(LONDON),542420,CLAIM SETTLEMENTS,1900022490,1428717.33,2015-01-09,Housing,Capital
15050001,CALVERT SOLICITORS LLP,542500,MISCELLANEOUS COSTS,1900001370,1070000.00,2015-01-21,Housing & Land,Housing & Land Services
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022614,899250.00,2015-01-15,Housing,Capital
10017866,JACK MORTON WORLDWIDE,540019,EXTERNAL EVENTS ROADS SHOWS AND FACE TO FACE,5108327438,854166.82,2015-01-15,External Affairs,Cultural & related services
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022699,663000.00,2015-01-21,Housing,Capital
15500402,LONDON BOROUGH OF HAVERING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108326810,657438.77,2015-01-12,Housing,Capital
18000094,ISLINGTON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022497,519000.00,2015-01-08,Housing,Capital
18000147,LONDON BOROUGH OF HAVERING,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022949,480000.00,2015-01-30,Housing,Capital
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022477,417210.00,2015-01-06,Housing,Capital
10025276,THE SILVERTOWN PARTNERSHIP LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108340431,384147.96,2015-01-16,Housing,Capital
10023412,POCKET LIVING 2013 LLP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108334982,371718.07,2015-01-13,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022487,370020.00,2015-01-07,Housing,Capital
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022925,367500.00,2015-01-30,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022501,344747.00,2015-01-09,Housing,Capital
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022873,340119.00,2015-01-29,Housing,Capital
18000104,LB CAMDEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022737,195000.00,2015-01-23,Housing,Capital
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022924,180000.00,2015-01-30,Housing,Capital
10024860,THE NATIONAL GALLERY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108327839,175092.00,2015-01-09,Development & Environment,Capital
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022700,173500.00,2015-01-22,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022612,168812.00,2015-01-15,Housing,Capital
18000094,ISLINGTON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900022502,157500.00,2015-01-09,Housing,Capital
10024839,THE FOSTERING NETWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108349405,146915.00,2015-01-28,Communities and Intelligence,Childrens and education services
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022479,145102.00,2015-01-06,Housing,Capital
18000031,ORBIT HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022874,142841.00,2015-01-29,Housing,Capital
10024272,RICHMOND PARK ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108349386,140400.00,2015-01-28,Communities and Intelligence,Childrens and education services
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022738,137562.00,2015-01-26,Housing,Capital
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022613,137264.00,2015-01-15,Housing,Capital
18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022620,115479.00,2015-01-19,Housing,Capital
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108331897,98660.41,2015-01-14,Housing,Environmental & regulatory services
10021772,SQW CONSULTING,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108328168,90000.00,2015-01-07,Communities and Intelligence,Childrens and education services
10020920,SKILLS FUNDING AGENCY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108328253,86424.64,2015-01-27,Development & Environment,Economic Development
18000015,WANDLE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022923,80220.00,2015-01-30,Housing,Capital
18000016,MOAT HOUSING SOCIETY LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022811,78840.00,2015-01-27,Housing,Capital
10021190,SAINT JOHN OF GOD HOSPITALLER SERVI,542800,HSG-ROUGH SLEEPING,5108304495,78576.50,2015-01-07,Housing,Housing services
18000016,MOAT HOUSING SOCIETY LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022810,78540.00,2015-01-27,Housing,Capital
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108331896,76502.39,2015-01-14,Housing,Environmental & regulatory services
10023772,BAKER TILLY BUSINESS SERV LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108332016,75071.55,2015-01-05,Housing,Capital
10018022,W A FAIRHURST & PARTNERS,510052,GROUNDS MAINTENANCE,5108330896,75019.48,2015-01-20,Housing & Land,Housing & Land Services
10008276,LPFA,501000,PENSION AUGMENTATION,1900022474,73000.00,2015-01-08,Resources,Support Costs
10024200,TRINITY LABAN CONSERVATOIRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108341799,72925.00,2015-01-20,Communities and Intelligence,Childrens and education services
10024209,REAL ACTION (QPCT) LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108331616,70000.00,2015-01-07,Communities and Intelligence,Childrens and education services
10024273,LEARNING UNLIMITED LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108344178,62337.01,2015-01-20,Communities and Intelligence,Childrens and education services
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022606,61984.00,2015-01-15,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022858,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022859,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022860,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022861,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022862,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022863,60000.00,2015-01-29,Housing,Capital
18000010,NOTTING HILL HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900022864,60000.00,2015-01-29,Housing,Capital
