Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10026257,400 COMMUNICATIONS LIMITED,540028,PRINTING FOR CUSTOMER INFO MATERIALS,5108731784,2970.00,2016-04-01,External Affairs,Support Costs
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036159,160000.00,2016-04-01,Housing,Capital
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036160,259707.00,2016-04-01,Housing,Capital
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900036158,1372737.00,2016-04-01,Housing,Capital
15050001,ABBOTSFIELD SCHOOL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900035943,500,2016-04-20,Communities and Intelligence,Community Development
13002176,ABM GROUP UK LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108719217,316.8,2016-04-11,Resources,Support Costs
13002176,ABM GROUP UK LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108724351,344.4,2016-04-11,Resources,Support Costs
13002176,ABM GROUP UK LTD,510001,EXTERNAL BUILDING MAINTENANCE,5108719221,356.4,2016-04-11,Resources,Support Costs
13002176,ABM GROUP UK LTD,510700,OFFICE CLEANING,5108719235,714.55,2016-04-11,Resources,Support Costs
13002176,ABM GROUP UK LTD,510630,HEALTH & SAFETY PEST CONTROL,5108748725,3797.90,2016-04-27,Resources,Support Costs
13002176,ABM GROUP UK LTD,510010,PROPERTY MANAGEMENT FEES,5108748727,41987.57,2016-04-27,Resources,Support Costs
10020080,ACCESS SPORT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108736974,17000.00,2016-04-25,Communities and Intelligence,Cultural & related services
10020080,ACCESS SPORT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108733112,24000.00,2016-04-04,Communities and Intelligence,Cultural & related services
10000101,AECOM INFRASTRUCTURE & ENV UK LTD,542050,RESEARCH & STUDY FEES,5108754228,30000.00,2016-04-20,Development & Environment,Economic Development
10015209,AFFINITY HEALTH AT WORK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108733057,1353.13,2016-04-01,Communities and Intelligence,Public Health
10015209,AFFINITY HEALTH AT WORK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108733057,8118.76,2016-04-01,Communities and Intelligence,Public Health
10017704,AGE UK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108732962,8500.00,2016-04-27,Communities and Intelligence,Community Development
10025132,AGL COMMUNICATIONS OR AGL,504200,STAFF TRAINING,5108762689,5000.00,2016-04-29,Communities and Intelligence,Community Development
10017638,AHREND LIMITED,530000,FURNITURE & EQUIPMENT,5108718467,868.72,2016-04-04,Resources,Support Costs
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108735276,13942.60,2016-04-27,Resources,Support Costs
10024708,ALTERNATIVE NETWORKS PLC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900036470,3000.00,2016-04-29,Development & Environment,Capital
10018194,AMATEUR SWIMMING ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108720208,4280.00,2016-04-13,Communities and Intelligence,Cultural & related services
10002303,AMEC FOSTER WHEELER ENV & INFRAST U,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108733035,3153.00,2016-04-26,"Development, Enterprise & Environment",Environmental Initiatives
10002303,AMEC FOSTER WHEELER ENV & INFRAST U,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108733035,4253.00,2016-04-26,"Development, Enterprise & Environment",Environmental Initiatives
10012973,ANTHESIS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108733362,25995.00,2016-04-06,"Development, Enterprise & Environment",Environmental Initiatives
10012973,ANTHESIS (UK) LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108733362,39000.00,2016-04-06,"Development, Enterprise & Environment",Environmental Initiatives
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5108733033,34599.15,2016-04-01,Resources,Cultural & related services
10020781,ARC SEVEN COMMUNICATIONS,540030,PR COST PRODUCT COST & PR FEES,5108743635,1000.00,2016-04-14,Communities and Intelligence,Economic Development
10001965,ARCADIS UK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108722519,18962.50,2016-04-13,"Development, Enterprise & Environment",Economic Development
15050001,ARCHBISHOP SUMNER CE PRIMARY SCHOOL,542355,OTHER PROFESSIONAL FEES,1900036393,675,2016-04-22,"Development, Enterprise & Environment",Economic Development
10021646,ART BOOKS PUBLISHING LTD,542355,OTHER PROFESSIONAL FEES,5108734228,20000.00,2016-04-05,Communities and Intelligence,Cultural & related services
10016656,ARTICHOKE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108749983,50000.00,2016-04-27,Communities and Intelligence,Cultural & related services
10000669,ARUP ASSOCIATES LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5108730984,6000.00,2016-04-20,Resources,Support Costs
10017941,ASSOCIATION OF ILLUSTRATORS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108725229,1600.00,2016-04-01,Communities and Intelligence,Cultural & related services
10016668,ATIYA HASSAN,542002,CONSULTANCY-PROJECT MANAGEMENT,5108733093,486.48,2016-04-04,Communities and Intelligence,Cultural & related services
10016668,ATIYA HASSAN,542355,OTHER PROFESSIONAL FEES,5108756976,2500.00,2016-04-25,Communities and Intelligence,Cultural & related services
13002265,ATKINS LTD,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108749465,22989.20,2016-04-20,Development & Environment,Development Control
10026308,B4B TELECOMS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900036363,400,2016-04-18,Development & Environment,Capital
10019698,BAC ENTERPRISES LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108756682,666,2016-04-25,Development & Environment,Economic Development
10008830,BARBICAN CENTRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108749449,500000.00,2016-04-15,Communities and Intelligence,Cultural & related services
10026494,BARNET AND SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108741897,1038370.47,2016-04-07,Development & Environment,Capital
10016683,BEN BROOMFIELD PHOTOGRAPHY,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5108733078,1500.00,2016-04-26,External Affairs,Cultural & related services
