Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10012743,DCLG,544073,Bus Rates Retent-CLG,CHAPS 185,64819983.00,2017-06-19,Resources,X_Taxation and non-specific grant income and expenditure
10016524,Transport for London,544093,NLE - Grant pmt to TfL,CHAPS 172,15294386.00,2017-06-23,Resources,Z_CAPITAL
10016643,AMAS LTD,510400,COMMERCIAL PROPERTY RENT,1900040286,1988077.00,2017-06-19,Resources,Support Costs
99999999,London Championships Ltd,542500,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS 136,1000000.00,2017-05-31,Communities and Intelligence,Cultural & related services
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040377,481091.00,2017-06-21,Housing,Capital
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900040313,420227.00,2017-06-05,Housing,Capital
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109069452,318085.48,2017-05-31,"Development, Enterprise & Environment",Capital
10017217,Museum of London,544075,Grants to External Organisations,CHAPS 159,316000.00,2017-06-05,Communities and Intelligence,Cultural & related services
10017217,Museum of London,544075,Grants to External Organisations,CHAPS 184,316000.00,2017-06-19,Communities and Intelligence,Cultural & related services
18000242,WESTMINSTER COMMUNITY HOMES,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040314,256000.00,2017-06-05,Housing,Capital
10019572,BYTES SOFTWARE SERVICES,536200,COMPUTER SOFTWARE,5109077154,236541.45,2017-06-14,Resources,Support Costs
16000681,EUROCITIES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077931,216119.45,2017-06-01,Communities and Intelligence,Economic Development
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040378,205110.00,2017-06-21,Housing,Capital
10009307,FILM LONDON LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109064627,200000.00,2017-06-01,"Development, Enterprise & Environment",Economic Development
18000052,ST MUNGO COMMUNITY HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040289,200000.00,2017-05-30,Housing,Capital
16001199,TEICOS UE SRL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077957,192347.57,2017-06-01,Communities and Intelligence,Economic Development
16001208,CML,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109086672,171750.52,2017-06-08,Communities and Intelligence,Economic Development
16001287,URBANDNA  (EURO PAYMENTS),544075,GRANTS TO EXTERNAL ORGANISATIONS,5109082925,164301.09,2017-06-02,Communities and Intelligence,Economic Development
16001279,FUTURE CITIES CATAPULT (EUROS),544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077934,159897.27,2017-06-01,Communities and Intelligence,Economic Development
16001237,POLITECNICO DI MILANO,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077985,120795.71,2017-06-01,Communities and Intelligence,Economic Development
10027789,SILVERTOWN HOMES LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109063324,118956.20,2017-05-30,Housing & Land,Housing & Land Services
16001202,LISBOA E-NOVA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077938,114562.55,2017-06-01,Communities and Intelligence,Economic Development
10004347,HM Treasury Group,542500,Miscellaneous Costs,CHAPS 135,109247.18,2017-05-30,Resources,Highways and transport services
16001197,EDP DISTRIBUICAO SA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109077987,107403.81,2017-06-01,Communities and Intelligence,Economic Development
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040358,107400.00,2017-06-12,Housing,Housing services
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040359,107400.00,2017-06-12,Housing,Housing services
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040360,107400.00,2017-06-12,Housing,Housing services
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900040370,107400.00,2017-06-16,Housing,Housing services
10021880,RODMA,542355,OTHER PROFESSIONAL FEES,5109086793,104263.17,2017-06-08,Housing & Land,Housing & Land Services
10024117,FOUND IN MUSIC LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109092590,100000.00,2017-06-19,Communities and Intelligence,Cultural & related services
