Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000146,LONDON BOROUGH HARINGEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063035,20700000.00,2022-03-23,HOUSING & LAND,CAPITAL
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062327,17880600.00,2022-03-11,HOUSING & LAND,CAPITAL
18000009,PEABODY TRUST,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900062230,14889426.00,2022-03-09,HOUSING & LAND,CAPITAL
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063214,14327600.00,2022-03-28,HOUSING & LAND,CAPITAL
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062700,14004582.00,2022-03-17,HOUSING & LAND,CAPITAL
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062701,13326775.00,2022-03-17,HOUSING & LAND,CAPITAL
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062702,13112546.00,2022-03-17,HOUSING & LAND,CAPITAL
18000104,LB CAMDEN,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062703,12739389.00,2022-03-17,HOUSING & LAND,CAPITAL
18000050,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062772,11466500.00,2022-03-18,HOUSING & LAND,CAPITAL
18000246,NETWORK HOMES LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062231,10708927.00,2022-03-09,HOUSING & LAND,CAPITAL
18000088,ROYAL BOROUGH OF GREENWICH,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062320,9945000.00,2022-03-11,HOUSING & LAND,CAPITAL
18001166,T3 RESIDENTIAL LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063471,9631750.00,2022-03-31,HOUSING & LAND,CAPITAL
18000161,LONDON BOROUGH OF ENFIELD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062673,8797500.00,2022-03-16,HOUSING & LAND,CAPITAL
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063052,8645000.00,2022-03-24,HOUSING & LAND,CAPITAL
18000146,LONDON BOROUGH HARINGEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063510,6800000.00,2022-03-31,HOUSING & LAND,CAPITAL
18000176,LONDON BOROUGH OF BRENT,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062770,6630000.00,2022-03-18,HOUSING & LAND,CAPITAL
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062925,5807200.00,2022-03-22,HOUSING & LAND,CAPITAL
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062704,5390000.00,2022-03-17,HOUSING & LAND,CAPITAL
18000954,MYBASE 1 RTM COMPANY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900062223,5167453.00,2022-03-09,HOUSING & LAND,CAPITAL
18001132,PA HOUSING LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062822,5074500.00,2022-03-21,HOUSING & LAND,CAPITAL
18000050,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063426,4480000.00,2022-03-30,HOUSING & LAND,CAPITAL
18001055,BALLYMORE (HAYES) LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900062221,4403624.00,2022-03-09,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062368,4165000.00,2022-03-14,HOUSING & LAND,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062814,4131000.00,2022-03-21,HOUSING & LAND,CAPITAL
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062788,4046000.00,2022-03-21,HOUSING & LAND,CAPITAL
10016524,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110076828,4000000.00,2022-03-28,GOOD GROWTH,PLANNING SERVICES
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062789,3986500.00,2022-03-21,HOUSING & LAND,CAPITAL
18000092,WANDSWORTH COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063098,3743400.00,2022-03-25,HOUSING & LAND,CAPITAL
18000103,LB HOUNSLOW,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062764,3315000.00,2022-03-18,HOUSING & LAND,CAPITAL
18001012,SOLENT HOUSE MANAGEMENT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900063463,3201986.00,2022-03-31,HOUSING & LAND,CAPITAL
18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063213,3080000.00,2022-03-28,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063427,2975000.00,2022-03-30,HOUSING & LAND,CAPITAL
18000094,ISLINGTON COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063413,2566500.00,2022-03-30,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062242,2380000.00,2022-03-10,HOUSING & LAND,CAPITAL
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062322,2295000.00,2022-03-11,HOUSING & LAND,CAPITAL
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900062672,2295000.00,2022-03-16,HOUSING & LAND,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063166,2280000.00,2022-03-28,HOUSING & LAND,CAPITAL
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063512,2112000.00,2022-03-31,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063480,2040000.00,2022-03-31,HOUSING & LAND,CAPITAL
18000092,WANDSWORTH COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062728,2002000.00,2022-03-18,HOUSING & LAND,CAPITAL
18000341,OPTIVO,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063525,1999200.00,2022-03-31,HOUSING & LAND,CAPITAL
18000423,ROYAL BOR OF KINGSTON UPON THAMES,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063460,1955000.00,2022-03-31,HOUSING & LAND,CAPITAL
18000990,SHEPHERDS BUSH HOUSING ASSO LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062319,1933417.00,2022-03-11,HOUSING & LAND,CAPITAL
18000064,AFFINITY HOMES GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900062324,1860000.00,2022-03-11,HOUSING & LAND,CAPITAL
