Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15050001,BARKING RIVERSIDE LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050861,10000000.00,2020-10-05,HOUSING & LAND,CAPITAL
18000023,OCTAVIA HOUSING AND CARE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050817,7750000.00,2020-09-28,HOUSING & LAND,CAPITAL
18000119,CATALYST COMMUNITIES HOUSING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050774,5510000.00,2020-09-23,HOUSING & LAND,CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050867,4425000.00,2020-10-01,HOUSING & LAND,CAPITAL
10020632,ST MUNGOS,537000,HOTEL ACCOMMODATION,5109813765,2483833.00,2020-09-23,HOUSING & LAND,PUBLIC HEALTH
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050864,2437500.00,2020-10-01,HOUSING & LAND,CAPITAL
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900050809,2200000.00,2020-09-28,HOUSING & LAND,CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050865,2025000.00,2020-10-01,HOUSING & LAND,CAPITAL
18000008,NEWLON HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050859,1726003.00,2020-10-01,HOUSING & LAND,CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050863,1725000.00,2020-10-01,HOUSING & LAND,CAPITAL
18000098,L B SOUTHWARK,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900050782,1725000.00,2020-09-24,HOUSING & LAND,CAPITAL
18000009,PEABODY TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050866,1687500.00,2020-10-01,HOUSING & LAND,CAPITAL
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900050862,1400000.00,2020-10-01,HOUSING & LAND,CAPITAL
18000016,MOAT HOUSING SOCIETY LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050980,1365000.00,2020-10-13,HOUSING & LAND,CAPITAL
10028645,CDS CO-OPERATIVES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109819046,1085638.00,2020-10-14,HOUSING & LAND,HOUSING SERVICES
18000356,EASTEND HOMES LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050875,1026000.00,2020-10-02,HOUSING & LAND,CAPITAL
18000092,WANDSWORTH COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050892,1000000.00,2020-10-05,HOUSING & LAND,CAPITAL
10016524,TRANSPORT FOR LONDON,542300,LEGAL FEES,5109817484,810000.00,2020-10-13,RESOURCES,SUPPORT COSTS
18000356,EASTEND HOMES LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050874,787500.00,2020-10-02,HOUSING & LAND,CAPITAL
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109827049,735828.55,2020-10-07,COMMUNITIES & SKILLS,CHILDREN'S & EDUCATION SERVICES
18000150,LONDON BOROUGH OF LEWISHAM,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900050856,646000.00,2020-10-01,HOUSING & LAND,CAPITAL
18000356,EASTEND HOMES LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050860,637500.00,2020-10-01,HOUSING & LAND,CAPITAL
18000356,EASTEND HOMES LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900050876,627000.00,2020-10-02,HOUSING & LAND,CAPITAL
