Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055094,3240552.57,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000581,RENDALL & RITTNER LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055157,3054706.00,2021-05-17,HOUSING & LAND,CAPITAL
18000854,416 MANCHESTER ROAD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055169,1798652.00,2021-05-20,HOUSING & LAND,CAPITAL
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055131,1779337.01,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
10017866,JACK MORTON WORLDWIDE,542002,CONSULTANCY-PROJECT MANAGEMENT,5109927906,1749575.00,2021-05-10,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES
18000094,ISLINGTON COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900055167,1716500.00,2021-05-20,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055087,1470583.55,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000769,PPM GREENWICH LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055154,1388588.00,2021-05-17,HOUSING & LAND,CAPITAL
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055076,1380375.27,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055149,1177836.00,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055106,1159769.57,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055141,1150264.40,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055074,1069171.21,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
10017866,JACK MORTON WORLDWIDE,542330,EVENT MANAGEMENT FEE,5109932959,995583.78,2021-05-18,STRATEGY & COMMUNICATIONS,CULTURAL & RELATED SERVICES
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055072,990243.69,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055078,877308.18,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000317,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055083,825988.69,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
10030322,PSL PRINT MANAGEMENT LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109942651,794746.60,2021-05-19,CHIEF OFFICER,CENTRAL SERVICES
18000409,HCUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055102,768331.28,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055081,742069.38,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000295,CITY OF WESTMINSTER COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055075,740272.44,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
13003339,ISG FIT OUT LTD,542355,OTHER PROFESSIONAL FEES,5109946360,733400.00,2021-05-27,CHIEF OFFICER,CAPITAL
18000151,LONDON BOROUGH OF REDBRIDGE,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900054290,721399.00,2021-05-25,HOUSING & LAND,CAPITAL
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055092,704216.75,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000332,BARKING AND DAGENHAM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055084,670337.00,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000487,STRIVE TRAINING (LONDON) LIMITED,542500,MISCELLANEOUS COSTS,1900055179,659000.00,2021-05-20,AEB,CHILDREN'S & EDUCATION SERVICES
18000651,PADDINGTON WALK LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055187,640155.00,2021-05-21,HOUSING & LAND,CAPITAL
10019572,BYTES SOFTWARE SERVICES,536510,SOFTWARE MAINTENANCE,5109935504,574055.89,2021-05-26,CHIEF OFFICER,SUPPORT COSTS
10029606,LOUDSOUND,542002,CONSULTANCY-PROJECT MANAGEMENT,5109934417,500000.00,2021-05-05,STRATEGY & COMMUNICATIONS,PUBLIC HEALTH
10030322,PSL PRINT MANAGEMENT LTD,542355,OTHER PROFESSIONAL FEES,5109942651,487752.26,2021-05-19,CHIEF OFFICER,CENTRAL SERVICES
18000093,CROYDON COUNCIL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055053,470847.71,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
18000284,WORKING MEN'S COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900055070,468680.70,2021-05-17,AEB,CHILDREN'S & EDUCATION SERVICES
