Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
18000236,THE GUINNESS PARTNERSHIP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063604,48037084.00,2022-04-04,HOUSING & LAND,CAPITAL
18000236,THE GUINNESS PARTNERSHIP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063603,32264319.00,2022-04-04,HOUSING & LAND,CAPITAL
18000236,THE GUINNESS PARTNERSHIP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003888,"(24,994,000.00)",2022-04-04,HOUSING & LAND,CAPITAL
10022138,HARINGEY COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,5110088105,10000000.00,2022-04-20,HOUSING & LAND,CAPITAL
18000706,ASPECTS RTM COMPANY LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900063930,5687706.00,2022-04-11,HOUSING & LAND,CAPITAL
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063636,4687000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000400,CAPITAL CITY COLLEGE GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064145,4323737.54,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000146,LONDON BOROUGH HARINGEY,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063657,3910000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000147,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063665,2340000.00,2022-04-01,HOUSING & LAND,CAPITAL
10020632,ST MUNGOS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110089799,2295389.72,2022-04-13,HOUSING & LAND,HOUSING SERVICES
18000442,NEW CITY COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064110,2280664.28,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
10030703,SOUTH BANK COLLEGES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110094506,2158177.32,2022-04-19,GOOD GROWTH,CAPITAL
18000116,RIVERSIDE HOUSING ASSOCIATION LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900064301,1993250.00,2022-04-20,HOUSING & LAND,CAPITAL
18000393,BARNET SOUTHGATE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064142,1829727.51,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18001132,PA HOUSING LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900064307,1774000.00,2022-04-21,HOUSING & LAND,CAPITAL
13003300,HAPPY ENERGY SOLUTIONS LTD.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110094627,1767501.02,2022-04-22,GOOD GROWTH,CAPITAL
13003300,HAPPY ENERGY SOLUTIONS LTD.,544075,GRANTS TO EXTERNAL ORGANISATIONS,5110094627,"(1,762,930.50)",2022-04-22,GOOD GROWTH,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900060949,"(1,741,414.00)",2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000297,NEWHAM COLLEGE OF FURTHER EDUCATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064103,1717949.41,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063690,1600000.00,2022-04-01,HOUSING & LAND,CAPITAL
18001121,LAXCON DEVELOPMENTS,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064425,1524468.00,2022-04-27,HOUSING & LAND,CAPITAL
18000461,SOUTH THAMES COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064111,1497617.81,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000414,NCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064149,1489640.90,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000452,UNITED COLLEGES GROUP,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064166,1486143.70,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
15050001,TRANSPORT FOR LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900063892,1468342.00,2022-04-08,COMMUNITIES & SKILLS,CAPITAL
18000089,LONDON BOROUGH OF HILLINGDON,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063591,1445000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063664,1432000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000295,CITY OF WESTMINSTER COUNCIL,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063605,1350000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000294,LAMBETH COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064133,1343315.01,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000292,MORLEY COLLEGE LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064132,1321582.76,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000097,LONDON BOROUGH OF EALING,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063634,1200000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000777,MANAGED EXIT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064334,1173858.00,2022-04-25,HOUSING & LAND,CAPITAL
18000301,EALING HAMMERSMITH & WEST LON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064134,1157843.82,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000852,UNION WHARF RTM,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064426,1074558.00,2022-04-27,HOUSING & LAND,CAPITAL
18000317,WALTHAM FOREST COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064138,1029038.99,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063688,1000000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000409,HCUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064147,974772.05,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000310,CITY LITERARY INSTITUTE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064136,960749.86,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000281,ROYAL BOROUGH OF KENSINGTON&CHELSEA,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063531,935000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000398,BROMLEY COLG OF FURTHER&HIGHER EDUC,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064143,914551.76,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063691,900000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000603,LANDOR RESIDENTIAL LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064176,896737.00,2022-04-19,HOUSING & LAND,CAPITAL
18000052,ST MUNGO COMMUNITY HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900063645,893730.00,2022-04-01,HOUSING & LAND,CAPITAL
18001186,WESTMINSTER ADULT EDUCATION SERVICE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064174,873440.03,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000332,BARKING AND DAGENHAM COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064139,867316.97,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1700003864,"(800,000.00)",2022-04-01,HOUSING & LAND,CAPITAL
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1700003889,"(716,000.00)",2022-04-01,HOUSING & LAND,CAPITAL
18000093,CROYDON COUNCIL,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900063689,700000.00,2022-04-01,HOUSING & LAND,CAPITAL
18000298,BIG CREATIVE TRAINING LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064429,696482.82,2022-04-27,GOOD GROWTH,CAPITAL
18000421,RICHMOND &HILLCROFT ADULT&COMM COLG,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900064153,655853.12,2022-04-19,AEB,CHILDREN'S & EDUCATION SERVICES
