Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Agency staff provision,2019-04-01,5101026040,5536.66,Deekay Technical Recruitment Ltd
Manchester City Council,Chief Executives,Training and Development,2019-04-01,1906429800,1195.00,THE MAKATON CHARIT
Manchester City Council,Adult Social Care,Training and Development,2019-04-01,5101026044,1950.00,4CT Limited
Manchester City Council,Adult Social Care,External repairs and maintenance for buildings,2019-04-01,5101026031,8012.00,Sheridan Lifts Ltd
Manchester City Council,Manchester Leisure,Rents,2019-04-01,5101026020,675.00,Jain Samaj (Manchester)
Manchester City Council,Hospitality + Trading Services,Contract Cleaning External,2019-04-01,5101026036,1120.00,Pest Bird Control Ltd
Manchester City Council,Regeneration Finance,Window Cleaning,2019-04-01,5101026010,1995.00,Ultra Cleaning Service
Manchester City Council,Highways Services,Security,2019-04-01,5101026181,505.60,Central Locksmiths
Manchester City Council,Adult Social Care,Transport Coach Hire,2019-04-01,5101026082,12858.88,Camberwell Park School
Manchester City Council,Manchester Leisure,Equipment,2019-04-01,1906429812,4477.50,VOUCHER EXPRESS B2B MO
Manchester City Council,Manchester Leisure,Equipment,2019-04-01,1906429813,4477.50,VOUCHER EXPRESS B2B MO
Manchester City Council,Manchester Leisure,Equipment,2019-04-01,1906429814,2985.00,VOUCHER EXPRESS B2B MO
Manchester City Council,Chief Executives,Equipment,2019-04-01,5101026029,1010.00,Universal Live
Manchester City Council,Chief Executives,Equipment,2019-04-01,5101026029,840.00,Universal Live
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026058,1013.85,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026097,997.70,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026047,709.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026100,585.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026051,557.00,Osborne Richardson
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,2019-04-01,5101026103,512.00,Osborne Richardson
