Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,2015-04-01,5100783929,4800.00,House Of Grumpy Ltd
Manchester City Council,Adult Social Care,Hire of Premises,2015-04-01,5100783810,1177.10,Northmoor Community Association
Manchester City Council,Adult Social Care,Payments for services,2015-04-01,5100783803,2080.00,Arch Initiatives
Manchester City Council,Chief Executives,Agency staff provision,2015-04-01,1904579027,11000.00,DWF LLP
Manchester City Council,Chief Executives,Agency staff provision,2015-04-01,1700056026,11000.00,DWF LLP
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,2015-04-01,5100783822,1800.00,Political Skills Forum
Manchester City Council,Chief Executives,Training and Development,2015-04-01,1904578953,1725.00,Redacted Personal Information
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2015-04-01,5100783817,1726.01,SIG Roofing Supplies
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2015-04-01,5100783815,1151.49,JTC Furniture Group
Manchester City Council,Manchester Leisure,Equipment,2015-04-01,5100783796,2522.85,Clarity Retail Systems Limited
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2015-04-01,1904579144,2710.00,Odd Arts
Manchester City Council,Regeneration Finance,Grant and subscriptions awarded,2015-04-01,1904579054,800.00,Friends of Beech Road Park
Manchester City Council,Regeneration Finance,Professional fees,2015-04-01,5100783804,758.39,Marketing Manchester
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,2015-04-01,5100783798,2536.00,Marketing Manchester
Manchester City Council,Adult Social Care,Contract Cleaning External,2015-04-02,5100784109,13272.00,Brighter Beginnings (Cheetham)
Manchester City Council,Adult Social Care,Contract Cleaning External,2015-04-02,5100784108,3556.00,Brighter Beginnings (Cheetham)
Manchester City Council,Adult Social Care,Payments for services,2015-04-02,5100783935,1987.50,Central Manchester University Hosp
Manchester City Council,Adult Social Care,Payments for services,2015-04-02,5100783959,1020.00,Manchester Settlement
Manchester City Council,Adult Social Care,Rents,2015-04-02,5100783972,2390.40,Paint Pots (Manchester) Ltd
Manchester City Council,Adult Social Care,Rents,2015-04-02,5100783973,598.00,Paint Pots (Manchester) Ltd
Manchester City Council,Adult Social Care,Supporting People Payments,2015-04-02,5100783904,19091.41,Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,2015-04-02,5100783904,16642.92,Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,2015-04-02,5100783904,13934.63,Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,2015-04-02,5100783904,8604.09,Riverside ECHG
Manchester City Council,Adult Social Care,Supporting People Payments,2015-04-02,5100783904,7315.09,Riverside ECHG
