Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,General Payments not otherwise categorised,2019-06-03,1906496735,1500.00,Hope Theatre Company
Manchester City Council,Manchester Leisure,Professional fees,2019-06-03,1906465735,795.00,The Play Inspection Company
Manchester City Council,Manchester Leisure,Cash Collection,2019-06-03,5101034195,16165.89,National Car Parks Ltd Season Ticke
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034180,1000.00,Platt Claremont Residents Assoc
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034192,1000.00,Friends of Fallowfield
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034191,500.00,Friends of Fallowfield
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034179,1400.00,Fallowfield Library & Comm Centre
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034193,750.00,Fallowfield Methodist Comm Church
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,5101034194,2000.00,Platt Fields Market Garden
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,2019-06-03,1906497957,25000.00,The Cohesion & Integration Network
Manchester City Council,Adult Social Care,Rents,2019-06-03,5101034187,61049.78,B & A Properties
Manchester City Council,Adult Social Care,Rents,2019-06-03,5101034211,34558.24,M & Q Properties Management Ltd
Manchester City Council,Adult Social Care,"Clothes, Uniform and Laundry",2019-06-03,5101034189,1364.88,JLA Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,5101034171,3494.00,AECOM Limited
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,5101034172,2260.00,AECOM Limited
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906495420,675.00,Kenworthy's Chambers
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906489108,750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906495446,556.73,Lindsay Cunningham Ltd
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906490345,500.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906489106,750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906482307,1050.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906489120,1050.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906494403,1000.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Professional fees,2019-06-03,1906489123,750.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Compensation Payments,2019-06-03,1906489176,15000.00,Simpson Millar LLP
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-06-03,5101034202,3256.00,Altrincham College Of Arts
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-06-03,5101034203,17990.00,Sale High School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-06-03,5101034198,5020.00,Broomwood Primary School
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,2019-06-03,5101034199,4210.00,Broomwood Primary School
