Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Mobilephone Charges,2011-02-01,1902452838,1497.59,T-Mobile
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902463074,2720.00,Westholme Ltd
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902463082,3316.02,Manchester Working Ltd
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902463085,8701.61,Wessex Medical Lift Co Ltd
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902467521,10917.00,Redacted Personal Information
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902467602,13500.00,A & K Building Services Ltd
Manchester City Council,Housing General Fund,Building Works,2011-02-01,1902467604,1981.00,AJC Builders Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-02-01,1902467734,611.54,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-02-01,1902467756,897.04,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2011-02-01,1902467797,600.93,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Works and associated costs for Land and Buildings,2011-02-01,1902467799,732000.00,Cobbetts LLP
Manchester City Council,Housing General Fund,Surplus property Acquisitions,2011-02-01,1902467920,21860.03,AST HAMPSONS
Manchester City Council,Hospitality + Trading Services,Floral Decorations,2011-02-01,5100415682,539.48,Crosby'S
Manchester City Council,Hospitality + Trading Services,Floral Decorations,2011-02-01,5100415683,832.5,Crosby'S
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415693,904.42,Bennett Staff Bureau
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415711,6324.79,Mr Blackcab
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415712,4364.60,Mr Blackcab
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415713,9450.10,Semester Recruitment Ltd
Manchester City Council,Grtr Manchester Transport Unit,I T Provision,2011-02-01,5100415723,723.75,Computerland Uk Ltd
Manchester City Council,Adult Social Care,Residential Furniture,2011-02-01,5100415727,1246.19,The Furnishing Service Ltd
Manchester City Council,Adult Social Care,Residential Furniture,2011-02-01,5100415732,824.21,The Furnishing Service Ltd
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415770,5024.65,Mr Blackcab
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415772,6975.55,Mr Blackcab
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415779,7803.50,Mr Blackcab
Manchester City Council,Childrens Services,Agency staff provision,2011-02-01,5100415784,3962.33,NHS Manchester Primary Care Trust
Manchester City Council,Childrens Services,Transport Coach Hire,2011-02-01,5100415785,12929.96,Mr Blackcab
Manchester City Council,Childrens Services,"Consumable items eg Toilet rolls, soap etc",2011-02-01,5100415786,743.75,Manchester City Football Club Plc
Manchester City Council,Adult Social Care,Equipment,2011-02-01,5100415793,4190.00,Manchester Working Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415798,2264.24,Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415800,2253.75,Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415801,904.8,Sellick Partnership (Legal) Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415806,522.64,Enterprise Social Care Ltd
Manchester City Council,Environment and Operations,Equipment,2011-02-01,5100415807,33447.43,National Car Parks Manchester Ltd
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,2011-02-01,5100415819,45537.00,Bramall Construction Ltd
Manchester City Council,Chief Executives,Proffesional fees,2011-02-01,5100415821,3971.50,The Management Centre
Manchester City Council,Chief Executives,Proffesional fees,2011-02-01,5100415828,1900.00,KE Software (Uk) Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415832,737.65,Homecare Support
Manchester City Council,Chief Executives,Proffesional fees,2011-02-01,5100415836,2860.43,Richard Fowler Associates Ltd
Manchester City Council,Chief Executives,Agency staff provision,2011-02-01,5100415849,737.17,Blue Arrow Ltd
Manchester City Council,Manchester Leisure,Payments for services,2011-02-01,5100415852,500,Manchester Sports & Leisure Trust
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2011-02-01,5100415863,3000.00,Neesa Well Women Drop-In Project
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2011-02-01,5100415864,2550.00,Carlisle City Council
