Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495664,2610.90,Chiltern Invadex Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495663,1875.27,Chiltern Invadex Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495691,1822.90,Chiltern Invadex Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495665,1720.40,Chiltern Invadex Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495667,3581.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495677,1931.00,Stannah Lift Services Ltd
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495670,9247.06,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495687,8135.35,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495675,7584.93,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495682,7245.96,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495680,7063.86,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495696,6652.86,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495673,6201.96,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495683,5922.07,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495695,5751.07,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495690,5657.21,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495671,5629.03,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495681,5570.50,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495678,5036.64,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495693,5018.47,Kier Services Ltd - Maint West
Manchester City Council,Housing General Fund,Building Works,2015-02-02,1904495689,4976.95,Kier Services Ltd - Maint West
