Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904652612,800.00,Clifford Johnston & Co
Manchester City Council,Manchester Leisure,Refuse Collection,2015-06-01,1904655857,3330.98,Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Refuse Collection,2015-06-01,1904655859,1268.21,Enterprise Manchester TRADE
Manchester City Council,Manchester Leisure,Refuse Collection,2015-06-01,1904655856,595.95,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655861,12534.34,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655862,3675.19,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655863,2733.37,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655865,1241.74,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655866,1113.64,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655864,1030.83,Enterprise Manchester TRADE
Manchester City Council,Hospitality + Trading Services,Refuse Collection,2015-06-01,1904655884,746.30,Enterprise Manchester TRADE
Manchester City Council,Adult Social Care,Refuse Collection,2015-06-01,1904655869,586.32,Enterprise Manchester TRADE
Manchester City Council,Corporate Services,Refuse Collection,2015-06-01,1904655872,716.31,Enterprise Manchester TRADE
Manchester City Council,Chief Executives,Compensation Payments,2015-06-01,5100795095,500.00,DWF LLP
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,2015-06-01,5100795064,1349.79,Rochdale Mbc
Manchester City Council,Environment and Operations,Building Materials for direct delivery,2015-06-01,5100795208,1116.00,Egan Reid Stationery Co Ltd
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904654497,9000.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653547,6600.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653548,3000.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653554,20454.50,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653553,6600.00,Abney Garsden Mcdonald
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653080,6271.00,Abney Garsden Mcdonald
Manchester City Council,Leasing,Professional fees,2015-06-01,5100795040,1875.00,Capita Asset Services
Manchester City Council,Adult Social Care,Internal Repairs and Maintenance for buildings,2015-06-01,5100795099,12930.45,Manchester Working Ltd
Manchester City Council,Adult Social Care,Legal Fees,2015-06-01,1904653136,5895.00,Redacted Personal Information
Manchester City Council,Adult Social Care,Legal Fees,2015-06-01,1904646006,5147.25,Redacted Personal Information
Manchester City Council,Adult Social Care,Public Transport,2015-06-01,5100795252,825.85,Cresta World Travel t/a Uniglobe
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,2015-06-01,5100795256,1013.31,Cresta World Travel t/a Uniglobe
Manchester City Council,Manchester Leisure,Special Event,2015-06-01,5100795065,550.00,Little Gargoyle t/a After Dark
Manchester City Council,Regeneration Finance,Grant Payments,2015-06-01,1904653502,1500.00,Blackley in Bloom
Manchester City Council,Manchester Leisure,Professional fees,2015-06-01,1904653694,600.00,Pennine Events Ltd
Manchester City Council,Adult Social Care,Compensation Payments,2015-06-01,1904653747,10000.00,Slater Gordon Lawyers
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2015-06-02,5100795425,4738.00,Pollock Lifts Ltd
