Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905563085,18540.32,BT PLC
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905562102,16382.00,BT PLC
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905563032,15837.36,BT PLC
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905563035,8820.00,BT PLC
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905563034,6086.00,BT PLC
Manchester City Council,Chief Executives,Data Links,2017-05-02,1905563031,3651.61,BT PLC
Manchester City Council,Chief Executives,Mobilephone Charges,2017-05-02,1905562103,19547.66,EE/T-Mobile
Manchester City Council,Hospitality + Trading Services,Cash Collection,2017-05-02,1905561458,617.31,G4S Cash Solutions (Uk) Ltd
Manchester City Council,Manchester Leisure,Professional fees,2017-05-02,5100916773,20000.00,Daly Drains Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-05-02,5100916724,243812.75,Standwalk Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572915,717.22,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572880,661.13,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572873,628.56,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572930,568.28,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572858,538.06,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572874,529.49,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572901,511.69,Brake Bros Foodservice Ltd
Manchester City Council,Hospitality + Trading Services,Catering Provisions,2017-05-02,1905572886,506.31,Brake Bros Foodservice Ltd
Manchester City Council,Adult Social Care,Payments for services,2017-05-02,5100916733,2409.80,Redacted Personal Information
Manchester City Council,Adult Social Care,Payments for services,2017-05-02,5100916726,9000.00,Blackburn With Darwen Borough Counc
Manchester City Council,Adult Social Care,Equipment,2017-05-02,5100916728,1995.00,After Adoption
Manchester City Council,Chief Executives,Printing,2017-05-02,5100916774,2220.00,Astra Signs
Manchester City Council,Adult Social Care,Payments for services,2017-05-02,5100916727,9000.00,Salford City Council
Manchester City Council,Manchester Leisure,Third party payments relating to Voluntary Organisations,2017-05-02,5100916792,7818.00,Walk The Plank Ltd
Manchester City Council,Adult Social Care,Grant Payments,2017-05-02,5100916720,2659.00,Ofsted
Manchester City Council,Adult Social Care,Grant Payments,2017-05-02,5100916721,1702.00,Ofsted
Manchester City Council,Manchester Leisure,Licences Purchase,2017-05-02,5100916738,1592.85,Computerland Uk Ltd
Manchester City Council,Manchester Leisure,Licences Purchase,2017-05-02,5100916741,1592.85,Computerland Uk Ltd
Manchester City Council,Chief Executives,Grant and subscriptions awarded,2017-05-02,1905570193,500.00,Information Commisioner's Office
Manchester City Council,Chief Executives,Legal Fees,2017-05-02,1905570193,3115.00,Information Commisioner's Office
Manchester City Council,Regeneration Finance,Grounds Maintenance Costs,2017-05-02,5100916730,630.00,Countrywide Grounds Maintenance Ltd
