Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name
Manchester City Council,Manchester Leisure,Rents,2013-01-02,5100605588,960.00,Redacted Personal Information
Manchester City Council,Chief Executives,Rents,2013-01-02,5100605481,3840.00,Liberata
Manchester City Council,Hospitality + Trading Services,Vehicle Parts/Spares,2013-01-02,5100605598,544.05,Ribblesdale Auto Electrics 1992 Ltd
Manchester City Council,Hospitality + Trading Services,Equipment,2013-01-02,5100580661,4762.00,Hobart U.K.
Manchester City Council,Hospitality + Trading Services,Equipment,2013-01-02,5100605602,762.00,Hobart U.K.
Manchester City Council,Hospitality + Trading Services,Hire of Equipment,2013-01-02,5100605613,13660.35,Parkeon Ltd
Manchester City Council,Chief Executives,I T Provision,2013-01-02,5100605503,1800.00,Meridian Law Ltd
Manchester City Council,Insurance Fund,Insurance,2013-01-02,1700032190,5738.00,Hillis
Manchester City Council,Chief Executives,Compensation Payments,2013-01-02,1903457881,1511.49,Stephensons Solicitors
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,2013-01-02,5100605545,869.14,Wrekin Windows
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,2013-01-02,1903463517,1353.26,Guinness Northern Counties
Manchester City Council,Housing Revenue Account,Surplus property Acquisitions,2013-01-02,1903463518,3886.74,Redacted Personal Information
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605774,1450.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605775,1450.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605773,960.14,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605769,750.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605772,700.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605771,650.00,Randstad Education
Manchester City Council,Childrens Services,Agency staff provision,2013-01-03,5100605770,580.00,Randstad Education
Manchester City Council,Chief Executives,Training and Development,2013-01-03,5100605689,10003.54,Community & Business Partners
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469272,5639.91,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469273,2911.50,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469289,1733.29,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469303,1576.40,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469363,989.75,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469419,906.18,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469346,773.10,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469319,684.37,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469354,669.34,Corona Energy Ltd
Manchester City Council,Manchester Leisure,Gas,2013-01-03,1903469380,522.83,Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,2013-01-03,1903469265,10156.18,Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,2013-01-03,1903469299,1320.34,Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,2013-01-03,1903469314,1303.12,Corona Energy Ltd
Manchester City Council,Libraries and Theatres,Gas,2013-01-03,1903469337,634.73,Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,2013-01-03,1903469264,19066.84,Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,2013-01-03,1903469275,2642.37,Corona Energy Ltd
Manchester City Council,Hospitality + Trading Services,Gas,2013-01-03,1903469401,551.95,Corona Energy Ltd
Manchester City Council,Adult Social Care,Gas,2013-01-03,1903469651,1767.51,Corona Energy Ltd
